
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.53689E+03
              400.008E-06         55.9993E-03        10.0455E+03 
              500.004E-06         69.9863E-03        12.4193E+03 
              600.006E-06         84.0038E-03        14.6838E+03 
              700.008E-06         98.0211E-03        16.4643E+03 
              800.001E-06        112.037E-03         17.2695E+03 
              900.003E-06        126.061E-03         17.4941E+03 
                1.00001E-03      140.097E-03         17.6627E+03 
                1.1E-03          154.067E-03         17.7951E+03 
                1.2E-03          168.039E-03         17.9053E+03 
                1.30001E-03      182.01E-03          17.9961E+03 
                1.4E-03          195.98E-03          18.0714E+03 
                1.50001E-03      209.951E-03         18.1351E+03 
                1.6E-03          223.921E-03         18.191E+03  
                1.70001E-03      237.893E-03         18.2374E+03 
                1.8E-03          251.844E-03         18.2772E+03 
                1.90001E-03      265.737E-03         18.3112E+03 
                2.E-03           279.629E-03         18.3398E+03 
                2.10001E-03      293.522E-03         18.3641E+03 
                2.2E-03          307.414E-03         18.3838E+03 
                2.30001E-03      321.308E-03         18.4002E+03 
                2.4E-03          335.199E-03         18.413E+03  
                2.50001E-03      349.093E-03         18.4228E+03 
                2.6E-03          362.985E-03         18.4295E+03 
                2.70001E-03      376.878E-03         18.4338E+03 
                2.8E-03          390.77E-03          18.4355E+03 
                2.9E-03          404.663E-03         18.4349E+03 
                3.00001E-03      418.556E-03         18.4319E+03 
                3.1E-03          432.449E-03         18.427E+03  
                3.20001E-03      446.342E-03         18.4202E+03 
                3.3E-03          460.234E-03         18.4114E+03 
                3.40001E-03      474.127E-03         18.4009E+03 
                3.5E-03          488.019E-03         18.3888E+03 
                3.60001E-03      501.949E-03         18.375E+03  
                3.7E-03          515.998E-03         18.3596E+03 
                3.80001E-03      530.047E-03         18.3427E+03 
                3.9E-03          544.094E-03         18.3244E+03 
                4.E-03           558.473E-03         18.3044E+03 
                4.10001E-03      572.873E-03         18.2829E+03 
                4.2E-03          587.273E-03         18.2601E+03 
                4.30001E-03      601.673E-03         18.2361E+03 
                4.4E-03          616.074E-03         18.2108E+03 
                4.5E-03          630.473E-03         18.1843E+03 
                4.60001E-03      644.874E-03         18.1566E+03 
                4.7E-03          659.272E-03         18.1276E+03 
                4.80001E-03      673.674E-03         18.0973E+03 
                4.9E-03          688.073E-03         18.0658E+03 
                5.00001E-03      702.474E-03         18.033E+03  
                5.1E-03          716.621E-03         17.999E+03  
                5.2E-03          730.701E-03         17.9637E+03 
                5.30001E-03      744.781E-03         17.9272E+03 
                5.4E-03          758.861E-03         17.8896E+03 
                5.50001E-03      772.942E-03         17.8508E+03 
                5.6E-03          787.021E-03         17.8107E+03 
                5.7E-03          801.101E-03         17.7689E+03 
                5.80001E-03      815.182E-03         17.7261E+03 
                5.9E-03          829.262E-03         17.6825E+03 
                6.00001E-03      843.341E-03         17.6381E+03 
                6.1E-03          857.422E-03         17.5928E+03 
                6.20001E-03      871.501E-03         17.5467E+03 
                6.3E-03          885.582E-03         17.4998E+03 
                6.4E-03          899.661E-03         17.452E+03  
                6.50001E-03      913.742E-03         17.4033E+03 
                6.6E-03          927.821E-03         17.3537E+03 
                6.70001E-03      941.902E-03         17.3032E+03 
                6.8E-03          955.981E-03         17.2519E+03 
                6.9E-03          970.062E-03         17.1997E+03 
                7.00001E-03      984.141E-03         17.1466E+03 
                7.1E-03          998.222E-03         17.0926E+03 
                7.20001E-03        1.0123            17.0378E+03 
                7.3E-03            1.02638           16.982E+03  
                7.40001E-03        1.04046           16.9255E+03 
                7.5E-03            1.05454           16.868E+03  
                7.6E-03            1.06862           16.8097E+03 
                7.70001E-03        1.0827            16.7505E+03 
                7.8E-03            1.09678           16.6905E+03 
                7.90001E-03        1.11086           16.6296E+03 
                8.E-03             1.12494           16.5679E+03 
                8.1E-03            1.13902           16.5054E+03 
                8.20001E-03        1.1531            16.442E+03  
                8.3E-03            1.16667           16.2744E+03 
                8.4E-03            1.18018           16.3205E+03 
                8.5E-03            1.19369           16.2407E+03 
                8.6E-03            1.2072            16.2106E+03 
                8.7E-03            1.22071           16.1196E+03 
                8.8E-03            1.23505           16.0712E+03 
                8.90001E-03        1.24946           15.9835E+03 
                9.E-03             1.26385           15.9239E+03 
                9.1E-03            1.27825           15.8418E+03 
                9.2E-03            1.29266           15.7812E+03 
                9.3E-03            1.30705           15.7051E+03 
                9.40001E-03        1.32146           15.6296E+03 
                9.5E-03            1.33559           15.5558E+03 
                9.6E-03            1.3492            15.4837E+03 
                9.7E-03            1.36279           15.4112E+03 
                9.80001E-03        1.3764            15.3384E+03 
                9.9E-03            1.38999           15.269E+03  
               10.E-03             1.40359           15.1913E+03 




