"strain,-","stress,MPa","stress,Pa"
0.0,570.3598528518247,570359852.8518248
0.002,646.083759635048,646083759.6350479
0.004,674.026164229446,674026164.2294459
0.006,684.337823143608,684337823.1436081
0.008,688.1439422197915,688143942.2197915
0.01,689.5495680417416,689549568.0417416
0.012,690.0694074764715,690069407.4764715
0.014,690.2623684232569,690262368.4232569
0.016,690.334682249025,690334682.249025
0.018,690.3624474602984,690362447.4602984
0.02,690.3737451939262,690373745.1939262
0.022,690.3789386928843,690378938.6928843
0.024,690.3818534028428,690381853.4028428
0.026,690.3839022857807,690383902.2857807
0.028,690.3856080163351,690385608.0163351
0.03,690.3871646628647,690387164.6628647
0.032,690.3886449503946,690388644.9503945
0.034,690.3900767469585,690390076.7469585
0.036,690.3914712940895,690391471.2940894
0.038,690.3928336306111,690392833.6306111
0.04,690.3941664451722,690394166.4451722
0.042,690.3954715033635,690395471.5033635
0.044,690.3967501792616,690396750.1792617
0.046,690.3980036559814,690398003.6559814
0.048,690.3992330036233,690399233.0036232
0.05,690.4004392115688,690400439.2115688
0.052,690.4016232035705,690401623.2035705
0.054,690.4027858461745,690402785.8461746
0.056,690.4039279544029,690403927.9544029
0.058,690.4050502961766,690405050.2961766
0.06,690.4061535960552,690406153.5960553
0.062,690.4072385385284,690407238.5385284
0.064,690.4083057709687,690408305.7709687
0.066,690.409355906304,690409355.906304
0.068,690.4103895254484,690410389.5254484
0.07,690.4114071795196,690411407.1795197
0.072,690.4124093918643,690412409.3918643
0.074,690.413396659915,690413396.659915
0.076,690.4143694568917,690414369.4568917
0.078,690.4153282333662,690415328.2333661
0.08,690.4162734187,690416273.4187
0.082,690.4172054223708,690417205.4223708
0.084,690.4181246351948,690418124.6351948
0.086,690.4190314304561,690419031.4304562
0.088,690.4199261649525,690419926.1649525
0.09,690.4208091799622,690420809.1799623
0.092,690.421680802142,690421680.8021419
0.094,690.4225413443594,690422541.3443594
0.096,690.4233911064671,690423391.1064671
0.098,690.4242303760232,690424230.3760232
0.1,690.4250594289614,690425059.4289614
0.102,690.425878530217,690425878.530217
0.104,690.4266879343095,690426687.9343095
0.106,690.4274878858884,690427487.8858883
0.108,690.4282786202423,690428278.6202422
0.11,690.4290603637763,690429060.3637763
0.112,690.4298333344584,690429833.3344584
0.114,690.4305977422385,690430597.7422385
0.116,690.4313537894411,690431353.7894411
0.118,690.4321016711348,690432101.6711348
0.12,690.4328415754785,690432841.5754786
0.122,690.4335736840483,690433573.6840483
0.124,690.4342981721442,690434298.1721442
0.126,690.435015209079,690435015.209079
0.128,690.4357249584518,690435724.9584519
0.13,690.4364275784045,690436427.5784045
0.132,690.4371232218647,690437123.2218647
0.134,690.4378120367754,690437812.0367755
0.136,690.4384941663114,690438494.1663115
0.138,690.4391697490847,690439169.7490847
0.14,690.4398389193383,690439838.9193382
0.142,690.44050180713,690440501.80713
0.144,690.4411585385067,690441158.5385066
0.146,690.4418092356698,690441809.2356697
0.148,690.4424540171311,690442454.0171311
0.15,690.4430929978625,690443092.9978626
0.152,690.4437262894363,690443726.2894363
0.154,690.4443540001602,690444354.0001602
0.156,690.4449762352043,690444976.2352043
0.158,690.4455930967231,690445593.0967231
0.16,690.4462046839704,690446204.6839705
0.162,690.4468110934101,690446811.0934101
0.164,690.4474124188204,690447412.4188204
0.166,690.4480087513937,690448008.7513937
0.168,690.4486001798323,690448600.1798323
0.17,690.4491867904392,690449186.7904391
0.172,690.4497686672047,690449768.6672047
0.174,690.450345891889,690450345.891889
0.176,690.4509185441023,690450918.5441022
0.178,690.4514867013792,690451486.7013792
0.18,690.4520504392519,690452050.4392519
0.182,690.452609831319,690452609.831319
0.184,690.453164949312,690453164.9493121
0.186,690.4537158631583,690453715.8631583
0.188,690.4542626410421,690454262.6410421
0.19,690.4548053494625,690454805.3494625
0.192,690.4553440532891,690455344.053289
0.194,690.4558788158157,690455878.8158157
0.196,690.4564096988114,690456409.6988114
0.198,690.4569367625694,690456936.7625694
0.2,690.4574600659548,690457460.0659548
0.202,690.4579796664495,690457979.6664495
0.204,690.4584956201957,690458495.6201956
0.206,690.4590079820377,690459007.9820378
0.208,690.4595168055625,690459516.8055625
0.21,690.4600221431375,690460022.1431375
0.212,690.4605240459484,690460524.0459484
0.214,690.4610225640349,690461022.5640349
0.216,690.4615177463246,690461517.7463247
0.218,690.4620096406662,690462009.6406662
0.22,690.4624982938618,690462498.2938619
0.222,690.4629837516972,690462983.7516972
0.224,690.4634660589711,690463466.0589712
0.226,690.4639452595245,690463945.2595245
0.228,690.4644213962674,690464421.3962674
0.23,690.4648945112057,690464894.5112057
0.232,690.465364645466,690465364.645466
0.234,690.4658318393216,690465831.8393216
0.236,690.4662961322147,690466296.1322147
0.238,690.4667575627802,690466757.5627803
0.24,690.4672161688682,690467216.1688682
0.242,690.4676719875642,690467671.9875642
0.244,690.4681250552112,690468125.0552112
0.246,690.4685754074281,690468575.4074281
0.248,690.4690230791307,690469023.0791306
0.25,690.4694681045485,690469468.1045485
0.252,690.4699105172446,690469910.5172446
0.254,690.4703503501314,690470350.3501314
0.256,690.470787635489,690470787.635489
0.258,690.4712224049805,690471222.4049805
0.26,690.4716546896681,690471654.689668
0.262,690.4720845200281,690472084.5200281
0.264,690.4725119259666,690472511.9259666
0.266,690.4729369368328,690472936.9368328
0.268,690.4733595814332,690473359.5814332
0.27,690.4737798880458,690473779.8880458
0.272,690.4741978844316,690474197.8844316
0.274,690.474613597849,690474613.597849
0.276,690.4750270550644,690475027.0550644
0.278,690.4754382823653,690475438.2823653
0.28,690.475847305571,690475847.3055711
0.282,690.4762541500447,690476254.1500447
0.284,690.4766588407032,690476658.8407031
0.286,690.477061402028,690477061.402028
0.288,690.4774618580757,690477461.8580757
0.29,690.4778602324875,690477860.2324876
0.292,690.4782565484991,690478256.5484991
0.294,690.4786508289499,690478650.8289498
0.296,690.4790430962918,690479043.0962918
0.298,690.4794333725987,690479433.3725986
0.3,690.4798216795745,690479821.6795745
0.302,690.4802080385612,690480208.0385611
0.304,690.4805924705479,690480592.4705479
0.306,690.4809749961777,690480974.9961777
0.308,690.4813556357559,690481355.6357559
0.31,690.4817344092573,690481734.4092573
0.312,690.4821113363331,690482111.3363332
0.314,690.4824864363185,690482486.4363185
0.316,690.482859728239,690482859.7282389
0.318,690.4832312308174,690483231.2308174
0.32,690.4836009624801,690483600.9624801
0.322,690.4839689413633,690483968.9413633
0.324,690.4843351853197,690484335.1853197
