"displacement,mm","force,kN","force,N"
0.0,0.0028344399999999997,2.83444
0.0109994,1.32212,1322.12
0.0219971,2.56764,2567.64
0.0329979,3.83863,3838.63
0.0440047,5.08319,5083.19
0.0550012,6.1793000000000005,6179.3
0.0659969,6.994149999999999,6994.15
0.076976,7.79565,7795.65
0.087955,8.53143,8531.43
0.0989342,9.24941,9249.41
0.109913,9.86125,9861.25
0.120893,10.4517,10451.7
0.131872,11.0063,11006.3
0.142851,11.5235,11523.5
0.153831,12.024700000000001,12024.7
0.164811,12.4964,12496.4
0.175825,12.921100000000001,12921.1
0.186844,13.291500000000001,13291.5
0.197864,13.643600000000001,13643.6
0.208882,13.962200000000001,13962.2
0.219856,14.201,14201.0
0.230782,14.4231,14423.1
0.241819,14.559700000000001,14559.7
0.252917,14.646600000000001,14646.6
0.264034,14.6703,14670.3
0.275129,14.6709,14670.9
0.286133,14.6625,14662.5
0.297136,14.650500000000001,14650.5
0.30814,14.6364,14636.4
0.319143,14.6208,14620.8
0.330147,14.6038,14603.8
0.34115,14.5859,14585.9
0.352154,14.567,14567.0
0.363157,14.5473,14547.3
0.374161,14.526700000000002,14526.7
0.385061,14.5055,14505.5
0.395952,14.4834,14483.4
0.406844,14.460700000000001,14460.7
0.417877,14.437000000000001,14437.0
0.428963,14.4124,14412.4
0.440048,14.387200000000002,14387.2
0.451134,14.3612,14361.2
0.462191,14.3345,14334.5
0.473163,14.3071,14307.1
0.484135,14.279,14279.0
0.495106,14.2503,14250.3
0.506077,14.2207,14220.7
0.517048,14.1905,14190.5
0.52802,14.1595,14159.5
0.53899,14.127799999999999,14127.8
0.549963,14.0953,14095.3
0.560935,14.062000000000001,14062.0
0.571819,14.0279,14027.9
0.582562,13.9931,13993.1
0.593304,13.9573,13957.3
0.604242,13.920100000000001,13920.1
0.615382,13.8813,13881.3
0.626523,13.841600000000001,13841.6
0.637665,13.800799999999999,13800.8
0.648804,13.7591,13759.1
0.659945,13.7165,13716.5
0.671087,13.672799999999999,13672.8
0.682227,13.6281,13628.1
0.693367,13.5824,13582.4
0.704345,13.5354,13535.4
0.715248,13.487200000000001,13487.2
0.726152,13.438,13438.0
0.737054,13.3877,13387.7
0.747959,13.3361,13336.1
0.758863,13.283299999999999,13283.3
0.769767,13.2291,13229.1
0.78067,13.1735,13173.5
0.791574,13.116700000000002,13116.7
0.802508,13.058200000000001,13058.2
0.813584,12.997,12997.0
0.824452,12.935,12935.0
0.835553,12.8702,12870.2
0.846562,12.804200000000002,12804.2
0.857468,12.7367,12736.7
0.868556,12.6663,12666.3
0.879467,12.5955,12595.5
0.890133,12.5239,12523.9
0.901276,12.4472,12447.2
0.912533,12.367799999999999,12367.8
0.923587,12.287600000000001,12287.6
0.93441,12.2066,12206.6
0.945099,12.125,12125.0
0.956204,12.037799999999999,12037.8
0.967494,11.946700000000002,11946.7
0.978638,11.8549,11854.9
0.989517,11.7627,11762.7
1.00023,11.670100000000001,11670.1
1.01078,11.575600000000001,11575.6
1.02216,11.4718,11471.8
1.03354,11.367700000000001,11367.7
1.04457,11.2634,11263.4
1.05524,11.1592,11159.2
1.06591,11.055,11055.0
1.07691,10.9479,10947.9
1.08822,10.8314,10831.4
1.09942,10.7154,10715.4
