
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.9971E-03         2.56764E+03
              300.002E-06         32.9979E-03         3.84633E+03
              400.001E-06         44.0047E-03         5.1669E+03 
              500.013E-06         55.0058E-03         6.40748E+03
              600.011E-06         66.004E-03          7.60971E+03
              700.01E-06          76.9898E-03         8.75027E+03
              800.008E-06         87.969E-03          9.73006E+03
              900.003E-06         98.96E-03          10.3606E+03 
                1.00001E-03      109.974E-03         10.5547E+03 
                1.1E-03          120.935E-03         10.661E+03  
                1.20001E-03      131.963E-03         10.7595E+03 
                1.3E-03          142.982E-03         10.8379E+03 
                1.40001E-03      154.001E-03         10.9081E+03 
                1.5E-03          165.02E-03          10.9747E+03 
                1.60001E-03      176.036E-03         11.0368E+03 
                1.7E-03          186.998E-03         11.0945E+03 
                1.80001E-03      197.963E-03         11.1475E+03 
                1.9E-03          208.925E-03         11.201E+03  
                2.00001E-03      219.958E-03         11.2545E+03 
                2.10001E-03      231.001E-03         11.3022E+03 
                2.20001E-03      242.005E-03         11.3468E+03 
                2.30001E-03      253.008E-03         11.3936E+03 
                2.40001E-03      264.011E-03         11.4374E+03 
                2.50001E-03      275.015E-03         11.4784E+03 
                2.60001E-03      286.018E-03         11.5211E+03 
                2.70001E-03      297.022E-03         11.5594E+03 
                2.8E-03          308.02E-03          11.5984E+03 
                2.9E-03          318.911E-03         11.6349E+03 
                3.E-03           329.802E-03         11.672E+03  
                3.1E-03          340.693E-03         11.7068E+03 
                3.2E-03          351.622E-03         11.7408E+03 
                3.30001E-03      362.708E-03         11.7754E+03 
                3.4E-03          373.793E-03         11.8084E+03 
                3.50001E-03      384.879E-03         11.8404E+03 
                3.60001E-03      395.966E-03         11.872E+03  
                3.7E-03          407.051E-03         11.9028E+03 
                3.80001E-03      418.123E-03         11.9329E+03 
                3.9E-03          429.094E-03         11.9623E+03 
                4.00001E-03      440.065E-03         11.9912E+03 
                4.10001E-03      451.038E-03         12.0192E+03 
                4.2E-03          462.008E-03         12.0468E+03 
                4.30001E-03      472.98E-03          12.0737E+03 
                4.4E-03          483.951E-03         12.1001E+03 
                4.50001E-03      494.923E-03         12.126E+03  
                4.6E-03          505.894E-03         12.1513E+03 
                4.70001E-03      516.865E-03         12.1762E+03 
                4.80001E-03      527.838E-03         12.2005E+03 
                4.9E-03          538.808E-03         12.2244E+03 
                5.00001E-03      549.78E-03          12.2479E+03 
                5.1E-03          560.751E-03         12.2709E+03 
                5.20001E-03      571.723E-03         12.2935E+03 
                5.30001E-03      582.695E-03         12.3157E+03 
                5.4E-03          593.585E-03         12.3375E+03 
                5.50001E-03      604.328E-03         12.3589E+03 
                5.6E-03          615.07E-03          12.3799E+03 
                5.70001E-03      625.814E-03         12.4005E+03 
                5.8E-03          636.555E-03         12.4208E+03 
                5.9E-03          647.419E-03         12.441E+03  
                6.00001E-03      658.561E-03         12.4613E+03 
                6.1E-03          669.701E-03         12.4812E+03 
                6.20001E-03      680.842E-03         12.5008E+03 
                6.30001E-03      691.983E-03         12.5201E+03 
                6.4E-03          703.123E-03         12.539E+03  
                6.50001E-03      714.264E-03         12.5577E+03 
                6.60001E-03      725.406E-03         12.5759E+03 
                6.7E-03          736.546E-03         12.5939E+03 
                6.80001E-03      747.687E-03         12.6116E+03 
                6.90001E-03      758.828E-03         12.629E+03  
                7.E-03           769.967E-03         12.6461E+03 
                7.10001E-03      781.109E-03         12.6628E+03 
                7.20001E-03      792.25E-03          12.6794E+03 
                7.3E-03          803.39E-03          12.6956E+03 
                7.40001E-03      814.531E-03         12.7116E+03 
                7.5E-03          825.671E-03         12.7273E+03 
                7.6E-03          836.77E-03          12.7427E+03 
                7.70001E-03      847.675E-03         12.7579E+03 
                7.8E-03          858.578E-03         12.7729E+03 
                7.90001E-03      869.849E-03         12.7881E+03 
                8.E-03           881.172E-03         12.8031E+03 
                8.10001E-03      892.495E-03         12.8178E+03 
                8.2E-03          903.817E-03         12.8323E+03 
                8.30001E-03      915.141E-03         12.8465E+03 
                8.4E-03          926.464E-03         12.8605E+03 
                8.50001E-03      937.786E-03         12.8743E+03 
                8.6E-03          949.109E-03         12.8878E+03 
                8.7E-03          960.433E-03         12.9011E+03 
                8.80001E-03      971.756E-03         12.9142E+03 
                8.9E-03          983.078E-03         12.9271E+03 
                9.00001E-03      994.403E-03         12.9398E+03 
                9.1E-03            1.00573           12.9523E+03 
                9.20001E-03        1.01705           12.9645E+03 
                9.3E-03            1.02837           12.9766E+03 
                9.40001E-03        1.0397            12.9884E+03 
                9.5E-03            1.05102           13.E+03     
                9.60001E-03        1.06234           13.0114E+03 
                9.70001E-03        1.07366           13.0226E+03 
                9.8E-03            1.08499           13.0336E+03 
                9.90001E-03        1.09631           13.0445E+03 
               10.E-03             1.10763           13.0551E+03 




