
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.53714E+03
              400.008E-06         55.9993E-03        10.0616E+03 
              500.004E-06         69.9863E-03        12.4979E+03 
              600.006E-06         84.0038E-03        14.8384E+03 
              700.008E-06         98.0211E-03        16.9389E+03 
              800.001E-06        112.037E-03         18.339E+03  
              900.003E-06        126.061E-03         18.8978E+03 
                1.00001E-03      140.098E-03         19.1425E+03 
                1.1E-03          154.068E-03         19.3598E+03 
                1.2E-03          168.039E-03         19.547E+03  
                1.30001E-03      182.01E-03          19.7193E+03 
                1.4E-03          195.98E-03          19.8791E+03 
                1.50001E-03      209.952E-03         20.0294E+03 
                1.6E-03          223.922E-03         20.1686E+03 
                1.70001E-03      237.893E-03         20.3005E+03 
                1.8E-03          251.844E-03         20.4265E+03 
                1.90001E-03      265.737E-03         20.5497E+03 
                2.E-03           279.629E-03         20.6685E+03 
                2.10001E-03      293.522E-03         20.784E+03  
                2.2E-03          307.414E-03         20.896E+03  
                2.30001E-03      321.308E-03         21.005E+03  
                2.4E-03          335.199E-03         21.1101E+03 
                2.50001E-03      349.093E-03         21.2131E+03 
                2.6E-03          362.984E-03         21.314E+03  
                2.70001E-03      376.878E-03         21.4131E+03 
                2.8E-03          390.77E-03          21.5105E+03 
                2.9E-03          404.663E-03         21.6063E+03 
                3.00001E-03      418.556E-03         21.7008E+03 
                3.1E-03          432.449E-03         21.7936E+03 
                3.20001E-03      446.342E-03         21.8848E+03 
                3.3E-03          460.234E-03         21.9738E+03 
                3.40001E-03      474.127E-03         22.0613E+03 
                3.5E-03          488.019E-03         22.1474E+03 
                3.60001E-03      501.949E-03         22.2319E+03 
                3.7E-03          515.997E-03         22.315E+03  
                3.80001E-03      530.046E-03         22.3966E+03 
                3.9E-03          544.094E-03         22.4772E+03 
                4.E-03           558.472E-03         22.5587E+03 
                4.10001E-03      572.873E-03         22.6391E+03 
                4.2E-03          587.273E-03         22.7185E+03 
                4.30001E-03      601.673E-03         22.7968E+03 
                4.4E-03          616.073E-03         22.874E+03  
                4.5E-03          630.473E-03         22.9504E+03 
                4.60001E-03      644.874E-03         23.0258E+03 
                4.7E-03          659.272E-03         23.1002E+03 
                4.80001E-03      673.673E-03         23.1737E+03 
                4.9E-03          688.072E-03         23.2462E+03 
                5.00001E-03      702.473E-03         23.3177E+03 
                5.1E-03          716.873E-03         23.3883E+03 
                5.2E-03          731.273E-03         23.4581E+03 
                5.30001E-03      745.674E-03         23.5271E+03 
                5.4E-03          760.072E-03         23.5951E+03 
                5.50001E-03      774.474E-03         23.6623E+03 
                5.6E-03          788.872E-03         23.7286E+03 
                5.7E-03          803.272E-03         23.7942E+03 
                5.80001E-03      817.673E-03         23.8591E+03 
                5.9E-03          832.073E-03         23.9233E+03 
                6.00001E-03      846.474E-03         23.9867E+03 
                6.1E-03          860.873E-03         24.0495E+03 
                6.20001E-03      875.274E-03         24.1116E+03 
                6.3E-03          889.672E-03         24.1728E+03 
                6.4E-03          904.073E-03         24.2333E+03 
                6.50001E-03      918.472E-03         24.2933E+03 
                6.6E-03          932.872E-03         24.3527E+03 
                6.70001E-03      947.273E-03         24.4115E+03 
                6.8E-03          961.673E-03         24.4697E+03 
                6.9E-03          976.072E-03         24.5272E+03 
                7.00001E-03      990.473E-03         24.5841E+03 
                7.1E-03            1.00463           24.6405E+03 
                7.20001E-03        1.01871           24.6963E+03 
                7.3E-03            1.03279           24.7516E+03 
                7.40001E-03        1.04687           24.8064E+03 
                7.5E-03            1.06095           24.8607E+03 
                7.6E-03            1.07503           24.9143E+03 
                7.70001E-03        1.08911           24.9674E+03 
                7.8E-03            1.10319           25.02E+03   
                7.90001E-03        1.11727           25.0719E+03 
                8.E-03             1.13135           25.1232E+03 
                8.1E-03            1.14542           25.1742E+03 
                8.20001E-03        1.15951           25.2246E+03 
                8.3E-03            1.17358           25.2745E+03 
                8.40001E-03        1.18767           25.324E+03  
                8.5E-03            1.20175           25.373E+03  
                8.6E-03            1.21583           25.4215E+03 
                8.7E-03            1.22991           25.4695E+03 
                8.8E-03            1.24399           25.517E+03  
                8.90001E-03        1.25807           25.564E+03  
                9.E-03             1.27215           25.6106E+03 
                9.10001E-03        1.28623           25.6567E+03 
                9.2E-03            1.30031           25.7024E+03 
                9.3E-03            1.31438           25.7477E+03 
                9.40001E-03        1.32847           25.7926E+03 
                9.5E-03            1.34255           25.8371E+03 
                9.60001E-03        1.35663           25.8811E+03 
                9.7E-03            1.37071           25.9246E+03 
                9.8E-03            1.38479           25.9678E+03 
                9.9E-03            1.39887           26.0104E+03 
               10.E-03             1.41295           26.0526E+03 




