
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.9971E-03         2.56764E+03
              300.002E-06         32.9979E-03         3.84633E+03
              400.001E-06         44.0047E-03         5.1669E+03 
              500.013E-06         55.0055E-03         6.40207E+03
              600.011E-06         66.0036E-03         7.60177E+03
              700.01E-06          76.9911E-03         8.73425E+03
              800.008E-06         87.9703E-03         9.72267E+03
              900.007E-06         98.9494E-03        10.4568E+03 
                1.E-03           109.929E-03         11.0746E+03 
                1.1E-03          120.908E-03         11.6997E+03 
                1.2E-03          131.887E-03         12.2641E+03 
                1.3E-03          142.866E-03         12.7545E+03 
                1.40001E-03      153.866E-03         13.209E+03  
                1.5E-03          164.884E-03         13.5745E+03 
                1.60001E-03      175.904E-03         13.9198E+03 
                1.7E-03          186.922E-03         14.1915E+03 
                1.80001E-03      197.942E-03         14.4069E+03 
                1.9E-03          208.961E-03         14.5567E+03 
                2.E-03           220.021E-03         14.6532E+03 
                2.1E-03          231.08E-03          14.7104E+03 
                2.20001E-03      242.142E-03         14.7344E+03 
                2.30001E-03      253.182E-03         14.7519E+03 
                2.40001E-03      264.185E-03         14.7623E+03 
                2.50001E-03      275.189E-03         14.7703E+03 
                2.60001E-03      286.192E-03         14.7759E+03 
                2.70001E-03      297.195E-03         14.7795E+03 
                2.80001E-03      308.199E-03         14.7817E+03 
                2.90001E-03      319.202E-03         14.7824E+03 
                3.00001E-03      330.206E-03         14.782E+03  
                3.10001E-03      341.209E-03         14.7804E+03 
                3.20001E-03      352.213E-03         14.7778E+03 
                3.30001E-03      363.129E-03         14.7743E+03 
                3.40001E-03      374.02E-03          14.7699E+03 
                3.50001E-03      384.912E-03         14.7647E+03 
                3.60001E-03      395.839E-03         14.7586E+03 
                3.7E-03          406.923E-03         14.7517E+03 
                3.80001E-03      418.01E-03          14.7441E+03 
                3.9E-03          429.095E-03         14.7358E+03 
                4.00001E-03      440.182E-03         14.7268E+03 
                4.10001E-03      451.267E-03         14.7171E+03 
                4.2E-03          462.254E-03         14.7067E+03 
                4.30001E-03      473.226E-03         14.6957E+03 
                4.4E-03          484.196E-03         14.6841E+03 
                4.50001E-03      495.169E-03         14.6719E+03 
                4.60001E-03      506.14E-03          14.6591E+03 
                4.7E-03          517.111E-03         14.6457E+03 
                4.80001E-03      528.083E-03         14.6317E+03 
                4.9E-03          539.054E-03         14.6171E+03 
                5.00001E-03      550.026E-03         14.6019E+03 
                5.1E-03          560.997E-03         14.5861E+03 
                5.20001E-03      571.968E-03         14.5698E+03 
                5.30001E-03      582.94E-03          14.5528E+03 
                5.4E-03          593.754E-03         14.5353E+03 
                5.50001E-03      604.496E-03         14.5172E+03 
                5.6E-03          615.239E-03         14.4985E+03 
                5.70001E-03      626.034E-03         14.4791E+03 
                5.80001E-03      637.176E-03         14.4584E+03 
                5.9E-03          648.315E-03         14.437E+03  
                6.00001E-03      659.457E-03         14.4149E+03 
                6.10001E-03      670.597E-03         14.3921E+03 
                6.2E-03          681.737E-03         14.3687E+03 
                6.30001E-03      692.879E-03         14.3445E+03 
                6.40001E-03      704.02E-03          14.3195E+03 
                6.5E-03          715.16E-03          14.2938E+03 
                6.60001E-03      726.302E-03         14.2673E+03 
                6.7E-03          737.442E-03         14.24E+03   
                6.8E-03          748.483E-03         14.2118E+03 
                6.90001E-03      759.388E-03         14.1828E+03 
                7.E-03           770.29E-03          14.153E+03  
                7.10001E-03      781.194E-03         14.1222E+03 
                7.20001E-03      792.099E-03         14.0905E+03 
                7.3E-03          803.001E-03         14.0579E+03 
                7.40001E-03      813.905E-03         14.0242E+03 
                7.50001E-03      824.81E-03          13.9898E+03 
                7.6E-03          835.713E-03         13.9544E+03 
                7.70001E-03      846.617E-03         13.9179E+03 
                7.80001E-03      857.521E-03         13.8803E+03 
                7.90001E-03      868.791E-03         13.8405E+03 
                8.E-03           880.113E-03         13.7993E+03 
                8.10001E-03      891.285E-03         13.7569E+03 
                8.20001E-03      902.362E-03         13.7135E+03 
                8.3E-03          913.437E-03         13.6688E+03 
                8.40001E-03      924.515E-03         13.6226E+03 
                8.5E-03          935.592E-03         13.5754E+03 
                8.60001E-03      946.518E-03         13.5274E+03 
                8.7E-03          957.348E-03         13.4786E+03 
                8.80001E-03      968.014E-03         13.429E+03  
                8.9E-03          979.183E-03         13.3758E+03 
                9.E-03           990.424E-03         13.3203E+03 
                9.1E-03            1.00155           13.2639E+03 
                9.2E-03            1.0125            13.2068E+03 
                9.30001E-03        1.02317           13.1487E+03 
                9.4E-03            1.03398           13.0894E+03 
                9.5E-03            1.04521           13.0247E+03 
                9.60001E-03        1.05627           12.9591E+03 
                9.70001E-03        1.06732           12.8926E+03 
                9.8E-03            1.07836           12.8252E+03 
                9.9E-03            1.08883           12.7568E+03 
               10.E-03             1.09973           12.6849E+03 




