
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.50412E+03
              400.008E-06         55.9993E-03         9.96413E+03
              500.004E-06         69.9863E-03        12.1475E+03 
              600.006E-06         84.0038E-03        13.4376E+03 
              700.008E-06         98.0211E-03        14.4354E+03 
              800.001E-06        112.037E-03         15.2112E+03 
              900.003E-06        126.06E-03          15.88E+03   
                1.00001E-03      140.097E-03         16.5045E+03 
                1.1E-03          154.067E-03         17.0889E+03 
                1.2E-03          168.038E-03         17.6357E+03 
                1.30001E-03      182.009E-03         18.1052E+03 
                1.4E-03          195.979E-03         18.5619E+03 
                1.50001E-03      209.951E-03         18.9753E+03 
                1.6E-03          223.921E-03         19.3652E+03 
                1.70001E-03      237.892E-03         19.7175E+03 
                1.8E-03          251.834E-03         20.0529E+03 
                1.90001E-03      265.727E-03         20.3475E+03 
                2.E-03           279.619E-03         20.6301E+03 
                2.10001E-03      293.513E-03         20.8925E+03 
                2.2E-03          307.405E-03         21.1335E+03 
                2.30001E-03      321.298E-03         21.3533E+03 
                2.4E-03          335.19E-03          21.5545E+03 
                2.50001E-03      349.083E-03         21.7363E+03 
                2.6E-03          362.976E-03         21.9007E+03 
                2.70001E-03      376.869E-03         22.0497E+03 
                2.8E-03          390.76E-03          22.1849E+03 
                2.9E-03          404.654E-03         22.3067E+03 
                3.00001E-03      418.547E-03         22.4134E+03 
                3.1E-03          432.439E-03         22.5039E+03 
                3.20001E-03      446.333E-03         22.5804E+03 
                3.3E-03          460.224E-03         22.6457E+03 
                3.40001E-03      474.118E-03         22.7005E+03 
                3.5E-03          488.01E-03          22.7434E+03 
                3.60001E-03      501.98E-03          22.7748E+03 
                3.7E-03          516.028E-03         22.7956E+03 
                3.80001E-03      530.076E-03         22.8068E+03 
                3.9E-03          544.125E-03         22.8094E+03 
                4.E-03           558.503E-03         22.8032E+03 
                4.10001E-03      572.904E-03         22.7891E+03 
                4.2E-03          587.303E-03         22.7676E+03 
                4.30001E-03      601.704E-03         22.7397E+03 
                4.4E-03          616.104E-03         22.7064E+03 
                4.5E-03          630.503E-03         22.6684E+03 
                4.60001E-03      644.904E-03         22.6263E+03 
                4.7E-03          659.303E-03         22.5806E+03 
                4.80001E-03      673.703E-03         22.5317E+03 
                4.9E-03          688.103E-03         22.48E+03   
                5.00001E-03      702.503E-03         22.4254E+03 
                5.1E-03          716.904E-03         22.3687E+03 
                5.2E-03          731.303E-03         22.3102E+03 
                5.30001E-03      745.704E-03         22.25E+03   
                5.4E-03          760.102E-03         22.1884E+03 
                5.50001E-03      774.505E-03         22.1254E+03 
                5.6E-03          788.903E-03         22.0611E+03 
                5.7E-03          803.303E-03         21.9955E+03 
                5.80001E-03      817.524E-03         21.9286E+03 
                5.9E-03          831.604E-03         21.8606E+03 
                6.00001E-03      845.685E-03         21.7916E+03 
                6.1E-03          859.764E-03         21.7214E+03 
                6.20001E-03      873.845E-03         21.65E+03   
                6.3E-03          887.924E-03         21.5773E+03 
                6.4E-03          902.003E-03         21.5031E+03 
                6.50001E-03      916.084E-03         21.4261E+03 
                6.6E-03          930.163E-03         21.3461E+03 
                6.70001E-03      944.244E-03         21.2652E+03 
                6.8E-03          958.324E-03         21.1833E+03 
                6.9E-03          972.404E-03         21.0998E+03 
                7.00001E-03      986.484E-03         21.0146E+03 
                7.1E-03            1.00056           20.927E+03  
                7.20001E-03        1.01464           20.8359E+03 
                7.3E-03            1.02872           20.7412E+03 
                7.40001E-03        1.0428            20.6441E+03 
                7.5E-03            1.05688           20.5444E+03 
                7.6E-03            1.07096           20.4423E+03 
                7.70001E-03        1.08504           20.3376E+03 
                7.8E-03            1.09912           20.2307E+03 
                7.90001E-03        1.1132            20.1214E+03 
                8.E-03             1.12728           20.0098E+03 
                8.1E-03            1.14136           19.896E+03  
                8.20001E-03        1.15544           19.7803E+03 
                8.3E-03            1.16952           19.6628E+03 
                8.4E-03            1.18318           19.4364E+03 
                8.5E-03            1.1967            19.4252E+03 
                8.6E-03            1.21021           19.3475E+03 
                8.7E-03            1.22372           19.1926E+03 
                8.8E-03            1.23723           19.0976E+03 
                8.90001E-03        1.25074           18.9271E+03 
                9.E-03             1.26459           18.8824E+03 
                9.1E-03            1.27899           18.7042E+03 
                9.2E-03            1.29339           18.5873E+03 
                9.3E-03            1.30779           18.4547E+03 
                9.40001E-03        1.32184           18.3244E+03 
                9.5E-03            1.33544           18.1947E+03 
                9.6E-03            1.34904           18.0601E+03 
                9.7E-03            1.36264           17.9352E+03 
                9.80001E-03        1.37624           17.8138E+03 
                9.9E-03            1.38984           17.6442E+03 
               10.E-03             1.40344           17.5433E+03 




