
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.53714E+03
              400.008E-06         55.9993E-03        10.0573E+03 
              500.004E-06         69.9863E-03        12.4722E+03 
              600.006E-06         84.0038E-03        14.7826E+03 
              700.008E-06         98.0211E-03        16.7815E+03 
              800.001E-06        112.037E-03         17.9786E+03 
              900.003E-06        126.061E-03         18.2591E+03 
                1.00001E-03      140.097E-03         18.4042E+03 
                1.1E-03          154.067E-03         18.5075E+03 
                1.2E-03          168.039E-03         18.5875E+03 
                1.30001E-03      182.01E-03          18.6534E+03 
                1.4E-03          195.98E-03          18.708E+03  
                1.50001E-03      209.951E-03         18.7532E+03 
                1.6E-03          223.921E-03         18.7921E+03 
                1.70001E-03      237.893E-03         18.827E+03  
                1.8E-03          251.844E-03         18.8576E+03 
                1.90001E-03      265.737E-03         18.8849E+03 
                2.E-03           279.629E-03         18.9092E+03 
                2.10001E-03      293.522E-03         18.9308E+03 
                2.2E-03          307.414E-03         18.9503E+03 
                2.30001E-03      321.308E-03         18.9681E+03 
                2.4E-03          335.199E-03         18.9838E+03 
                2.50001E-03      349.093E-03         18.9982E+03 
                2.6E-03          362.984E-03         19.011E+03  
                2.70001E-03      376.878E-03         19.0225E+03 
                2.8E-03          390.77E-03          19.0327E+03 
                2.9E-03          404.663E-03         19.0417E+03 
                3.00001E-03      418.556E-03         19.0497E+03 
                3.1E-03          432.449E-03         19.0564E+03 
                3.20001E-03      446.342E-03         19.0621E+03 
                3.3E-03          460.234E-03         19.067E+03  
                3.40001E-03      474.127E-03         19.0707E+03 
                3.5E-03          488.019E-03         19.0737E+03 
                3.60001E-03      501.949E-03         19.0758E+03 
                3.7E-03          515.998E-03         19.0769E+03 
                3.80001E-03      530.047E-03         19.0772E+03 
                3.9E-03          544.095E-03         19.0765E+03 
                4.E-03           558.473E-03         19.0749E+03 
                4.10001E-03      572.875E-03         19.0724E+03 
                4.2E-03          587.273E-03         19.069E+03  
                4.30001E-03      601.674E-03         19.0649E+03 
                4.4E-03          616.074E-03         19.0598E+03 
                4.5E-03          630.474E-03         19.0538E+03 
                4.60001E-03      644.874E-03         19.0471E+03 
                4.7E-03          659.274E-03         19.0394E+03 
                4.80001E-03      673.675E-03         19.031E+03  
                4.9E-03          688.073E-03         19.0216E+03 
                5.00001E-03      702.474E-03         19.0114E+03 
                5.1E-03          716.873E-03         19.0003E+03 
                5.2E-03          731.274E-03         18.9883E+03 
                5.30001E-03      745.674E-03         18.9755E+03 
                5.4E-03          760.06E-03          18.962E+03  
                5.50001E-03      774.307E-03         18.9475E+03 
                5.6E-03          788.387E-03         18.9322E+03 
                5.7E-03          802.467E-03         18.916E+03  
                5.80001E-03      816.547E-03         18.8991E+03 
                5.9E-03          830.627E-03         18.8814E+03 
                6.00001E-03      844.707E-03         18.8628E+03 
                6.1E-03          858.787E-03         18.8434E+03 
                6.20001E-03      872.867E-03         18.8231E+03 
                6.3E-03          886.947E-03         18.802E+03  
                6.4E-03          901.026E-03         18.78E+03   
                6.50001E-03      915.108E-03         18.7572E+03 
                6.6E-03          929.186E-03         18.7335E+03 
                6.70001E-03      943.268E-03         18.7089E+03 
                6.8E-03          957.346E-03         18.6835E+03 
                6.9E-03          971.427E-03         18.6572E+03 
                7.00001E-03      985.507E-03         18.63E+03   
                7.1E-03          999.587E-03         18.602E+03  
                7.20001E-03        1.01367           18.573E+03  
                7.3E-03            1.02775           18.5432E+03 
                7.40001E-03        1.04183           18.5124E+03 
                7.5E-03            1.05591           18.4808E+03 
                7.6E-03            1.06999           18.4483E+03 
                7.70001E-03        1.08407           18.4147E+03 
                7.8E-03            1.09815           18.3802E+03 
                7.90001E-03        1.11223           18.3446E+03 
                8.E-03             1.12631           18.3081E+03 
                8.1E-03            1.14039           18.2707E+03 
                8.20001E-03        1.15447           18.2321E+03 
                8.3E-03            1.16855           18.1926E+03 
                8.40001E-03        1.18263           18.1521E+03 
                8.5E-03            1.19671           18.1105E+03 
                8.6E-03            1.21079           18.0679E+03 
                8.7E-03            1.22487           18.0241E+03 
                8.8E-03            1.23895           17.9792E+03 
                8.90001E-03        1.25303           17.9333E+03 
                9.E-03             1.26711           17.8862E+03 
                9.10001E-03        1.28119           17.838E+03  
                9.2E-03            1.29527           17.7886E+03 
                9.3E-03            1.30935           17.738E+03  
                9.40001E-03        1.32343           17.6862E+03 
                9.5E-03            1.33725           17.3645E+03 
                9.60001E-03        1.35076           17.5797E+03 
                9.7E-03            1.36427           17.5606E+03 
                9.80001E-03        1.37778           17.5148E+03 
                9.9E-03            1.39129           17.4621E+03 
               10.E-03             1.4048            17.4067E+03 




