
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.9971E-03         2.56764E+03
              300.002E-06         32.9979E-03         3.84633E+03
              400.001E-06         44.0047E-03         5.1669E+03 
              500.013E-06         55.0058E-03         6.40914E+03
              600.011E-06         66.004E-03          7.63105E+03
              700.01E-06          77.0049E-03         8.90298E+03
              800.008E-06         87.9841E-03        10.0927E+03 
              900.007E-06         98.9632E-03        11.1767E+03 
                1.00001E-03      109.944E-03         12.1941E+03 
                1.10001E-03      120.923E-03         13.0467E+03 
                1.20001E-03      131.898E-03         13.2576E+03 
                1.3E-03          142.905E-03         13.3455E+03 
                1.40001E-03      153.925E-03         13.4752E+03 
                1.5E-03          164.943E-03         13.5815E+03 
                1.60001E-03      175.963E-03         13.6948E+03 
                1.7E-03          186.982E-03         13.7721E+03 
                1.80001E-03      197.958E-03         13.8599E+03 
                1.9E-03          208.92E-03          13.9388E+03 
                2.E-03           219.929E-03         14.0101E+03 
                2.1E-03          230.988E-03         14.0721E+03 
                2.2E-03          242.048E-03         14.1289E+03 
                2.30001E-03      253.053E-03         14.1836E+03 
                2.40001E-03      264.056E-03         14.2343E+03 
                2.50001E-03      275.06E-03          14.2832E+03 
                2.60001E-03      286.063E-03         14.3267E+03 
                2.70001E-03      297.067E-03         14.3659E+03 
                2.80001E-03      308.07E-03          14.4036E+03 
                2.90001E-03      319.074E-03         14.4385E+03 
                3.00001E-03      330.001E-03         14.4706E+03 
                3.10001E-03      340.892E-03         14.5004E+03 
                3.20001E-03      351.784E-03         14.5287E+03 
                3.30001E-03      362.675E-03         14.5538E+03 
                3.4E-03          373.726E-03         14.5793E+03 
                3.50001E-03      384.813E-03         14.6012E+03 
                3.60001E-03      395.899E-03         14.6216E+03 
                3.7E-03          406.984E-03         14.6413E+03 
                3.80001E-03      418.07E-03          14.659E+03  
                3.9E-03          429.155E-03         14.6749E+03 
                4.00001E-03      440.139E-03         14.6899E+03 
                4.1E-03          451.109E-03         14.7037E+03 
                4.20001E-03      462.082E-03         14.7161E+03 
                4.30001E-03      473.053E-03         14.7277E+03 
                4.4E-03          484.024E-03         14.7381E+03 
                4.50001E-03      494.997E-03         14.7474E+03 
                4.6E-03          505.966E-03         14.7559E+03 
                4.70001E-03      516.939E-03         14.7636E+03 
                4.80001E-03      527.91E-03          14.7704E+03 
                4.9E-03          538.881E-03         14.7765E+03 
                5.00001E-03      549.854E-03         14.782E+03  
                5.1E-03          560.824E-03         14.7867E+03 
                5.20001E-03      571.796E-03         14.7906E+03 
                5.3E-03          582.767E-03         14.794E+03  
                5.40001E-03      593.695E-03         14.7969E+03 
                5.50001E-03      604.439E-03         14.7992E+03 
                5.6E-03          615.181E-03         14.8008E+03 
                5.70001E-03      625.924E-03         14.8021E+03 
                5.8E-03          636.666E-03         14.8028E+03 
                5.90001E-03      647.653E-03         14.8031E+03 
                6.E-03           658.793E-03         14.8029E+03 
                6.10001E-03      669.935E-03         14.8022E+03 
                6.20001E-03      681.076E-03         14.8011E+03 
                6.3E-03          692.215E-03         14.7996E+03 
                6.40001E-03      703.357E-03         14.7976E+03 
                6.5E-03          714.497E-03         14.7952E+03 
                6.60001E-03      725.638E-03         14.7925E+03 
                6.70001E-03      736.779E-03         14.7893E+03 
                6.8E-03          747.919E-03         14.7858E+03 
                6.90001E-03      759.06E-03          14.782E+03  
                7.00001E-03      770.202E-03         14.7778E+03 
                7.1E-03          781.342E-03         14.7733E+03 
                7.20001E-03      792.483E-03         14.7684E+03 
                7.30001E-03      803.553E-03         14.7632E+03 
                7.4E-03          814.456E-03         14.7577E+03 
                7.50001E-03      825.359E-03         14.7518E+03 
                7.60001E-03      836.265E-03         14.7457E+03 
                7.7E-03          847.167E-03         14.7392E+03 
                7.80001E-03      858.071E-03         14.7324E+03 
                7.9E-03          869.342E-03         14.7251E+03 
                8.00001E-03      880.665E-03         14.7174E+03 
                8.1E-03          891.987E-03         14.7094E+03 
                8.20001E-03      903.312E-03         14.7011E+03 
                8.3E-03          914.634E-03         14.6925E+03 
                8.40001E-03      925.957E-03         14.6835E+03 
                8.5E-03          937.279E-03         14.6742E+03 
                8.60001E-03      948.604E-03         14.6646E+03 
                8.70001E-03      959.927E-03         14.6546E+03 
                8.8E-03          971.249E-03         14.6444E+03 
                8.90001E-03      982.574E-03         14.6338E+03 
                9.E-03           993.896E-03         14.6229E+03 
                9.10001E-03        1.00519           14.6117E+03 
                9.2E-03            1.01651           14.6001E+03 
                9.30001E-03        1.02783           14.5883E+03 
                9.4E-03            1.03915           14.5761E+03 
                9.50001E-03        1.05048           14.5636E+03 
                9.6E-03            1.0618            14.5507E+03 
                9.7E-03            1.07312           14.5375E+03 
                9.80001E-03        1.08445           14.5239E+03 
                9.9E-03            1.09538           14.5099E+03 
               10.E-03             1.10621           14.4957E+03 




