
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.66759E+03
              700.001E-06        216.989E-03          7.79766E+03
              800.002E-06        247.927E-03          8.64003E+03
              900.003E-06        278.852E-03          9.42789E+03
                1.E-03           309.777E-03         10.2507E+03 
                1.1E-03          340.702E-03         11.0422E+03 
                1.2E-03          371.627E-03         11.6232E+03 
                1.30001E-03      402.552E-03         12.0401E+03 
                1.40001E-03      433.477E-03         12.2056E+03 
                1.50001E-03      464.402E-03         12.1757E+03 
                1.60001E-03      495.327E-03         12.142E+03  
                1.70001E-03      526.252E-03         12.1061E+03 
                1.80001E-03      557.177E-03         12.0652E+03 
                1.90001E-03      588.102E-03         12.0216E+03 
                2.00001E-03      619.144E-03         11.9749E+03 
                2.10001E-03      650.317E-03         11.9258E+03 
                2.2E-03          681.489E-03         11.875E+03  
                2.30001E-03      712.666E-03         11.8228E+03 
                2.4E-03          743.839E-03         11.7686E+03 
                2.50001E-03      775.016E-03         11.7126E+03 
                2.60001E-03      806.188E-03         11.6521E+03 
                2.7E-03          837.361E-03         11.5867E+03 
                2.80001E-03      868.538E-03         11.5169E+03 
                2.90001E-03      899.711E-03         11.4414E+03 
                3.E-03           930.883E-03         11.3607E+03 
                3.10001E-03      962.06E-03          11.2751E+03 
                3.20001E-03      993.233E-03         11.1828E+03 
                3.3E-03            1.02426           11.0853E+03 
                3.40001E-03        1.05523           10.9804E+03 
                3.5E-03            1.0862            10.8706E+03 
                3.60001E-03        1.11717           10.7538E+03 
                3.70001E-03        1.14814           10.456E+03  
                3.8E-03            1.17886            8.21816E+03
                3.90001E-03        1.20991           10.3199E+03 
                4.00001E-03        1.24089           10.2564E+03 
                4.10001E-03        1.27226            9.93568E+03
                4.20001E-03        1.30315           10.263E+03  
                4.3E-03            1.33402           10.1991E+03 
                4.4E-03            1.36513            9.93042E+03
                4.5E-03            1.39587            9.67769E+03
                4.6E-03            1.42729            9.61516E+03
                4.70001E-03        1.45869            9.37824E+03
                4.80001E-03        1.48976            9.21093E+03
                4.90001E-03        1.52082            9.06771E+03
                5.E-03             1.55179            8.83159E+03
                5.1E-03            1.58279            8.69839E+03
                5.2E-03            1.61381            8.50103E+03
                5.30001E-03        1.6448             8.35646E+03
                5.4E-03            1.67591            8.12949E+03
                5.5E-03            1.70673            7.96981E+03
                5.6E-03            1.73793            7.75706E+03
                5.7E-03            1.76844            7.58871E+03
                5.8E-03            1.79995            7.46166E+03
                5.90001E-03        1.83073            7.27725E+03
                6.E-03             1.86187            7.11832E+03
                6.1E-03            1.89305            6.98411E+03
                6.2E-03            1.92349            6.85088E+03
                6.30001E-03        1.95487            6.72527E+03
                6.4E-03            1.9859             6.59916E+03
                6.5E-03            2.01646            6.49513E+03
                6.6E-03            2.04775            6.40383E+03
                6.7E-03            2.07884            6.27764E+03
                6.8E-03            2.10992            6.19715E+03
                6.9E-03            2.14048            6.08647E+03
                7.E-03             2.17197            6.01541E+03
                7.1E-03            2.20345            5.91811E+03
                7.2E-03            2.23311            5.85769E+03
                7.3E-03            2.26449            5.76308E+03
                7.4E-03            2.29603            5.73747E+03
                7.5E-03            2.32675            5.72925E+03
                7.6E-03            2.35748            5.74036E+03
                7.7E-03            2.38873            5.70356E+03
                7.8E-03            2.42002            5.67447E+03
                7.9E-03            2.44857            5.68478E+03
                8.E-03             2.4779             5.62118E+03
                8.1E-03            2.51278            5.60369E+03
                8.2E-03            2.54795            5.54828E+03
                8.3E-03            2.58093            5.55776E+03
                8.4E-03            2.61296            5.5022E+03 
                8.5E-03            2.64496            5.46002E+03
                8.6E-03            2.67696            5.43763E+03
                8.7E-03            2.70896            5.40746E+03
                8.8E-03            2.74096            5.38147E+03
                8.9E-03            2.77296            5.34665E+03
                9.E-03             2.80482            5.30894E+03
                9.1E-03            2.83397            5.26625E+03
                9.2E-03            2.86283            5.22776E+03
                9.3E-03            2.89164            5.21643E+03
                9.4E-03            2.92044            5.19134E+03
                9.5E-03            2.94924            5.14217E+03
                9.6E-03            2.97804            5.13648E+03
                9.7E-03            3.00684            5.1005E+03 
                9.8E-03            3.03564            5.07739E+03
                9.9E-03            3.06444            5.03799E+03
               10.E-03             3.09324            5.02788E+03




