"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.8626700000000005,7862.67
0.247923,8.918370000000001,8918.37
0.278848,9.58499,9584.99
0.309773,9.96068,9960.68
0.340699,10.2568,10256.8
0.371624,10.406,10406.0
0.402549,10.465100000000001,10465.1
0.433474,10.488700000000001,10488.7
0.464399,10.4875,10487.5
0.495324,10.4789,10478.9
0.526249,10.463700000000001,10463.7
0.557174,10.4464,10446.4
0.588099,10.4267,10426.7
0.619141,10.4052,10405.2
0.650313,10.3817,10381.7
0.681486,10.3566,10356.6
0.712663,10.33,10330.0
0.743836,10.302200000000001,10302.2
0.775013,10.2729,10272.9
0.806185,10.242700000000001,10242.7
0.837358,10.210700000000001,10210.7
0.868535,10.177299999999999,10177.3
0.899707,10.1417,10141.7
0.93088,10.1044,10104.4
0.962057,10.0658,10065.8
0.993229,10.0258,10025.8
1.02454,9.98406,9984.06
1.05592,9.93992,9939.92
1.0873,9.894309999999999,9894.31
1.11869,9.84691,9846.91
1.15006,9.79667,9796.67
1.18144,9.74424,9744.24
1.21283,9.68967,9689.67
1.24421,9.63245,9632.45
1.27501,9.57309,9573.09
1.30626,9.509500000000001,9509.5
1.33707,9.44303,9443.03
1.36822,9.37265,9372.65
1.39917,9.298350000000001,9298.35
1.43019,9.21997,9219.97
1.4612,9.136930000000001,9136.93
1.49214,9.05055,9050.55
1.52324,8.95848,8958.48
1.554,8.863190000000001,8863.19
1.58529,8.761040000000001,8761.04
1.61605,8.65629,8656.29
1.64724,8.54547,8545.47
1.67815,8.43153,8431.53
1.70923,8.31256,8312.56
1.74011,8.19041,8190.41
1.77121,8.06426,8064.26
1.8021,7.93582,7935.82
1.83329,7.8038300000000005,7803.83
1.86403,7.67154,7671.54
1.89531,7.53524,7535.24
1.92594,7.40037,7400.37
1.95729,7.26244,7262.44
1.98818,7.1265,7126.5
2.019,6.9914,6991.4
2.05029,6.855630000000001,6855.63
2.08088,6.72354,6723.54
2.11213,6.5899600000000005,6589.96
2.1434,6.45965,6459.65
2.17352,6.33461,6334.61
2.20543,6.20808,6208.08
2.2362,6.08764,6087.64
2.2666,5.97353,5973.53
2.2985,5.86069,5860.69
2.32922,5.75525,5755.25
2.36019,5.65386,5653.86
2.39128,5.555149999999999,5555.15
2.42237,5.463010000000001,5463.01
2.45345,5.37529,5375.29
2.48414,5.29192,5291.92
2.5134,5.21368,5213.68
2.54266,5.13968,5139.68
2.57321,5.07198,5071.98
2.60649,5.0132900000000005,5013.29
2.63942,4.97237,4972.37
2.67014,4.94846,4948.46
2.70086,4.92929,4929.29
2.73158,4.91301,4913.01
2.7623,4.88197,4881.97
2.79254,4.86337,4863.37
2.8207,4.8411800000000005,4841.18
2.84886,4.81513,4815.13
2.87702,4.78767,4787.67
2.90518,4.76032,4760.32
2.93867,4.72696,4726.96
2.97387,4.69599,4695.99
3.00836,4.66922,4669.22
3.04036,4.633319999999999,4633.32
3.07236,4.60258,4602.58
3.10436,4.56984,4569.84
