"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.90212,4902.12
0.0420048,7.50932,7509.32
0.0559993,9.936819999999999,9936.82
0.0699863,12.055200000000001,12055.2
0.0840038,13.177700000000002,13177.7
0.0980211,13.4599,13459.9
0.112037,13.641399999999999,13641.4
0.12606,13.781600000000001,13781.6
0.140097,13.8973,13897.3
0.154067,14.000200000000001,14000.2
0.168038,14.0964,14096.4
0.18201,14.181799999999999,14181.8
0.19598,14.260700000000002,14260.7
0.209951,14.3349,14334.9
0.223921,14.404200000000001,14404.2
0.237892,14.469899999999999,14469.9
0.251844,14.5323,14532.3
0.265738,14.5913,14591.3
0.279629,14.6478,14647.8
0.293523,14.701500000000001,14701.5
0.307415,14.7527,14752.7
0.321308,14.8017,14801.7
0.3352,14.848600000000001,14848.6
0.349094,14.8939,14893.9
0.362986,14.9374,14937.4
0.376879,14.9794,14979.4
0.39077,15.02,15020.0
0.404664,15.0592,15059.2
0.418558,15.097,15097.0
0.432449,15.133700000000001,15133.7
0.446343,15.169200000000002,15169.2
0.460235,15.203600000000002,15203.6
0.474128,15.237,15237.0
0.48802,15.269200000000001,15269.2
0.501947,15.3005,15300.5
0.515995,15.3308,15330.8
0.530044,15.360100000000001,15360.1
0.544093,15.3884,15388.4
0.558471,15.4166,15416.6
0.572872,15.4439,15443.9
0.58727,15.4704,15470.4
0.601672,15.496,15496.0
0.616071,15.5209,15520.9
0.63047,15.5449,15544.9
0.644871,15.568299999999999,15568.3
0.659271,15.5908,15590.8
0.673672,15.6127,15612.7
0.688071,15.6339,15633.9
0.702472,15.6544,15654.4
0.71687,15.6742,15674.2
0.73127,15.6934,15693.4
0.745671,15.7119,15711.9
0.760071,15.7298,15729.8
0.774471,15.747100000000001,15747.1
0.788872,15.7639,15763.9
0.803269,15.780000000000001,15780.0
0.817672,15.7956,15795.6
0.83207,15.8107,15810.7
0.846471,15.8251,15825.1
0.86087,15.839,15839.0
0.875271,15.8524,15852.4
0.889671,15.865200000000002,15865.2
0.90407,15.8775,15877.5
0.918472,15.8893,15889.3
0.93287,15.900500000000001,15900.5
0.947272,15.911100000000001,15911.1
0.96167,15.9213,15921.3
0.97607,15.9309,15930.9
0.990471,15.9399,15939.9
1.00462,15.9484,15948.4
1.0187,15.956299999999999,15956.3
1.03278,15.963700000000001,15963.7
1.04686,15.970600000000001,15970.6
1.06094,15.9769,15976.9
1.07502,15.9828,15982.8
1.0891,15.988,15988.0
1.10318,15.992700000000001,15992.7
1.11726,15.9968,15996.8
1.13134,16.0003,16000.3
1.14542,16.0033,16003.3
1.1595,16.0056,16005.6
1.17358,16.0073,16007.3
1.18766,16.0085,16008.5
1.20174,16.009,16009.0
1.21582,16.0089,16008.9
1.2299,16.008200000000002,16008.2
1.24398,16.0068,16006.8
1.25806,16.0047,16004.7
1.27214,16.0019,16001.9
1.28622,15.9984,15998.4
1.3003,15.994100000000001,15994.1
1.31438,15.9891,15989.1
1.32846,15.9834,15983.4
1.34254,15.9769,15976.9
1.35662,15.9698,15969.8
1.3707,15.9619,15961.9
1.38478,15.9533,15953.3
1.39886,15.944,15944.0
1.41294,15.9339,15933.9
