"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.3994,4399.4
0.155041,5.2208000000000006,5220.8
0.186012,5.70628,5706.28
0.216989,6.11781,6117.81
0.247944,6.4747900000000005,6474.79
0.278869,6.83413,6834.13
0.309794,7.09516,7095.16
0.340719,7.35426,7354.26
0.371644,7.59501,7595.01
0.402569,7.80279,7802.79
0.433494,7.98934,7989.34
0.464419,8.176120000000001,8176.12
0.495344,8.33444,8334.44
0.526269,8.46438,8464.38
0.557194,8.59891,8598.91
0.588119,8.706629999999999,8706.63
0.619161,8.7929,8792.9
0.650334,8.880889999999999,8880.89
0.681506,8.95365,8953.65
0.712683,9.0075,9007.5
0.743856,9.045549999999999,9045.55
0.775033,9.07221,9072.21
0.806205,9.088420000000001,9088.42
0.837378,9.09328,9093.28
0.868555,9.08971,9089.71
0.899728,9.08149,9081.49
0.9309,9.06765,9067.65
0.962077,9.050510000000001,9050.51
0.99325,9.03087,9030.87
1.02427,9.00834,9008.34
1.05524,8.98385,8983.85
1.0862,8.95762,8957.62
1.11717,8.929860000000001,8929.86
1.14814,8.90043,8900.43
1.17911,8.869430000000001,8869.43
1.21008,8.8366,8836.6
1.24104,8.80208,8802.08
1.27201,8.7661,8766.1
1.30298,8.728520000000001,8728.52
1.33394,8.689219999999999,8689.22
1.36491,8.647920000000001,8647.92
1.39588,8.605110000000002,8605.11
1.42685,8.56011,8560.11
1.45782,8.51296,8512.96
1.48878,8.463709999999999,8463.71
1.51975,8.41171,8411.71
1.55072,8.35671,8356.71
1.58169,8.298530000000001,8298.53
1.6126,8.23703,8237.03
1.64368,8.17203,8172.03
1.67461,8.10311,8103.11
1.70566,8.030140000000001,8030.14
1.73667,7.95305,7953.05
1.76759,7.87251,7872.51
1.79871,7.786810000000001,7786.81
1.82953,7.69759,7697.59
1.86071,7.60306,7603.06
1.89146,7.50586,7505.86
1.92275,7.40296,7402.96
1.95352,7.29775,7297.75
1.98472,7.18819,7188.19
2.01548,7.07711,7077.11
2.04665,6.96192,6961.92
2.07737,6.84604,6846.04
2.10879,6.7270900000000005,6727.09
2.13926,6.608350000000001,6608.35
2.17082,6.48623,6486.23
2.20129,6.36649,6366.49
2.23277,6.24472,6244.72
2.26349,6.125640000000001,6125.64
2.29463,6.00753,6007.53
2.32562,5.889939999999999,5889.94
2.35648,5.77654,5776.54
2.38757,5.66201,5662.01
2.41886,5.5516000000000005,5551.6
2.44893,5.44553,5445.53
2.4788,5.3443000000000005,5344.3
2.51025,5.2412399999999995,5241.24
2.54225,5.139430000000001,5139.43
2.57425,5.043880000000001,5043.88
2.60482,4.954020000000001,4954.02
2.63522,4.86973,4869.73
2.66554,4.79051,4790.51
2.69442,4.716310000000001,4716.31
2.72733,4.63673,4636.73
2.75984,4.5649,4564.9
2.79398,4.496560000000001,4496.56
2.82811,4.429060000000001,4429.06
2.86224,4.36421,4364.21
2.89638,4.30094,4300.94
2.93051,4.24143,4241.43
2.96464,4.18363,4183.63
2.99714,4.127479999999999,4127.48
3.02915,4.07574,4075.74
3.06062,4.05136,4051.36
3.09134,4.04489,4044.89
3.12206,4.03507,4035.07
