"strain,-","stress,MPa","stress,Pa"
0.0,601.8794723404453,601879472.3404453
0.002,637.6479072939111,637647907.2939111
0.004,647.2836768194826,647283676.8194826
0.006,650.4747289038448,650474728.9038448
0.008,652.0385125186099,652038512.5186099
0.01,653.1583346628228,653158334.6628227
0.012,654.1286024794317,654128602.4794317
0.014,655.02569859185,655025698.5918499
0.016,655.8720502468246,655872050.2468246
0.018,656.6763468174784,656676346.8174784
0.02,657.4434694737488,657443469.4737488
0.022,658.1769982533509,658176998.253351
0.024,658.8798883449602,658879888.3449602
0.026,659.5546859438621,659554685.9438621
0.028,660.2036215836887,660203621.5836887
0.03,660.8286657918401,660828665.7918401
0.032,661.4315695049993,661431569.5049993
0.034,662.0138960103444,662013896.0103444
0.036,662.577047041704,662577047.0417039
0.038,663.1222844229696,663122284.4229697
0.04,663.6507481805364,663650748.1805364
0.042,664.1634718050924,664163471.8050925
0.044,664.6613951880922,664661395.1880922
0.046,665.145375646857,665145375.646857
0.048,665.6161973682258,665616197.3682258
0.05,666.0745795359135,666074579.5359135
0.052,666.5211833561777,666521183.3561777
0.054,666.9566181566038,666956618.1566038
0.056,667.3814467012406,667381446.7012407
0.058,667.7961898401192,667796189.8401191
0.06,668.2013305909177,668201330.5909177
0.062,668.597317734171,668597317.734171
0.064,668.984568990103,668984568.990103
0.066,669.3634738342872,669363473.8342872
0.068,669.7343960004079,669734396.0004078
0.07,670.0976757110167,670097675.7110167
0.072,670.4536316710735,670453631.6710734
0.074,670.8025628539679,670802562.8539679
0.076,671.1447501054628,671144750.1054628
0.078,671.4804575874355,671480457.5874355
0.08,671.809934080273,671809934.080273
0.082,672.1334141602454,672133414.1602454
0.084,672.4511192660104,672451119.2660104
0.086,672.7632586665743,672763258.6665744
0.088,673.0700303414528,673070030.3414528
0.09,673.3716217824434,673371621.7824434
0.092,673.6682107252502,673668210.7252502
0.094,673.9599658182174,673959965.8182174
0.096,674.2470472345608,674247047.2345608
0.098,674.5296072337419,674529607.2337419
0.1,674.8077906769797,674807790.6769798
0.102,675.0817355013362,675081735.5013362
0.104,675.3515731563114,675351573.1563114
0.106,675.6174290064594,675617429.0064594
0.108,675.8794227031563,675879422.7031562
0.11,676.1376685283165,676137668.5283165
0.112,676.3922757125687,676392275.7125686
0.114,676.6433487301363,676643348.7301363
0.116,676.890987572446,676890987.572446
0.118,677.1352880022812,677135288.0022812
0.12,677.3763417901228,677376341.7901227
0.122,677.6142369341555,677614236.9341556
0.124,677.8490578652799,677849057.8652799
0.126,678.0808856383412,678080885.6383412
0.128,678.3097981106768,678309798.1106768
0.13,678.5358701089764,678535870.1089764
0.132,678.7591735853675,678759173.5853676
0.134,678.9797777635476,678979777.7635477
0.136,679.1977492757208,679197749.2757207
0.138,679.4131522910218,679413152.2910218
0.14,679.6260486360604,679626048.6360605
0.142,679.8364979081557,679836497.9081557
0.144,680.0445575817919,680044557.5817919
0.146,680.2502831087727,680250283.1087726
0.148,680.4537280125222,680453728.0125222
0.15,680.6549439769354,680654943.9769354
0.152,680.8539809301546,680853980.9301547
0.154,681.0508871236159,681050887.1236159
0.156,681.2457092066828,681245709.2066828
0.158,681.4384922971606,681438492.2971605
0.16,681.6292800479611,681629280.0479611
0.162,681.8181147101687,681818114.7101687
0.164,682.005037192738,682005037.1927379
0.166,682.190087119037,682190087.119037
0.168,682.3733028804355,682373302.8804355
0.17,682.5547216871207,682554721.6871207
0.172,682.7343796163117,682734379.6163117
0.174,682.9123116580313,682912311.6580313
0.176,683.088551758583,683088551.758583
0.178,683.2631328618677,683263132.8618677
0.18,683.436086948672,683436086.948672
0.182,683.6074450740432,683607445.0740432
0.184,683.7772374028625,683777237.4028625
0.186,683.945493243722,683945493.243722
0.188,684.1122410811994,684112241.0811994
0.19,684.2775086066217,684277508.6066217
0.192,684.4413227474024,684441322.7474024
0.194,684.6037096950306,684603709.6950306
0.196,684.7646949317855,684764694.9317855
0.198,684.9243032562464,684924303.2562464
0.2,685.0825588076623,685082558.8076622
0.202,685.2394850892417,685239485.0892417
0.204,685.3951049904201,685395104.9904201
0.206,685.5494408081581,685549440.8081582
0.208,685.7025142673217,685702514.2673217
0.21,685.8543465401897,685854346.5401896
0.212,686.0049582651357,686004958.2651356
0.214,686.1543695645224,686154369.5645224
0.216,686.3026000618536,686302600.0618535
0.218,686.4496688982133,686449668.8982133
0.22,686.5955947480342,686595594.7480341
0.222,686.7403958342236,686740395.8342236
0.224,686.8840899426793,686884089.9426793
0.226,687.0266944362268,687026694.4362267
0.228,687.1682262680004,687168226.2680004
0.23,687.3087019943011,687308701.9943012
0.232,687.4481377869512,687448137.7869512
0.234,687.5865494451683,687586549.4451683
0.236,687.7239524069868,687723952.4069867
0.238,687.8603617602405,687860361.7602404
0.24,687.9957922531314,687995792.2531314
0.242,688.1302583044009,688130258.3044008
0.244,688.2637740131215,688263774.0131215
0.246,688.3963531681279,688396353.1681279
0.248,688.5280092570995,688528009.2570995
0.25,688.6587554753132,688658755.4753132
0.252,688.7886047340802,688788604.7340802
0.254,688.9175696688777,688917569.6688777
0.256,689.0456626471928,689045662.6471928
0.258,689.1728957760872,689172895.7760872
0.26,689.2992809094969,689299280.9094969
0.262,689.4248296552764,689424829.6552764
0.264,689.5495533819997,689549553.3819996
0.266,689.6734632255259,689673463.2255259
0.268,689.7965700953423,689796570.0953423
0.27,689.9188846806902,689918884.6806902
0.272,690.0404174564856,690040417.4564855
0.274,690.1611786890408,690161178.6890408
0.276,690.2811784415969,690281178.4415969
0.278,690.4004265796716,690400426.5796716
0.28,690.518932776234,690518932.776234
0.282,690.6367065167083,690636706.5167083
0.284,690.7537571038172,690753757.1038172
0.286,690.8700936622685,690870093.6622684
0.288,690.9857251432927,690985725.1432927
0.29,691.1006603290359,691100660.3290359
0.292,691.2149078368137,691214907.8368137
0.294,691.328476123233,691328476.1232331
0.296,691.4413734881844,691441373.4881843
0.298,691.5536080787108,691553608.0787108
0.3,691.6651878927582,691665187.8927583
0.302,691.7761207828105,691776120.7828104
0.304,691.8864144594143,691886414.4594142
0.306,691.9960764945977,691996076.4945977
0.308,692.1051143251855,692105114.3251854
0.31,692.2135352560167,692213535.2560167
0.312,692.3213464630654,692321346.4630654
0.314,692.4285549964707,692428554.9964707
0.316,692.5351677834767,692535167.7834767
0.318,692.6411916312879,692641191.6312879
0.32,692.7466332298419,692746633.229842
0.322,692.8514991545005,692851499.1545005
0.324,692.9557958686665,692955795.8686665
0.326,693.059529726324,693059529.726324
0.328,693.1627069745073,693162706.9745073
0.33,693.2653337557006,693265333.7557006
0.332,693.3674161101708,693367416.1101707
0.334,693.4689599782346,693468959.9782345
0.336,693.5699712024632,693569971.2024632
0.338,693.6704555298271,693670455.5298271
0.34,693.7704186137809,693770418.6137809
0.342,693.8698660162925,693869866.0162925
0.344,693.9688032098168,693968803.2098168
0.346,694.0672355792165,694067235.5792165
0.348,694.1651684236313,694165168.4236313
0.35,694.2626069582979,694262606.9582978
0.352,694.359556316321,694359556.316321
0.354,694.4560215503982,694456021.5503982
0.356,694.5520076344995,694552007.6344995
0.358,694.6475194655034,694647519.4655033
0.36,694.7425618647896,694742561.8647896
0.362,694.8371395797926,694837139.5797926
0.364,694.9312572855127,694931257.2855127
0.366,695.0249195859913,695024919.5859913
0.368,695.118131015746,695118131.015746
0.37,695.2108960411721,695210896.041172
0.372,695.3032190619068,695303219.0619068
0.374,695.3951044121607,695395104.4121606
0.376,695.4865563620147,695486556.3620147
0.378,695.5775791186868,695577579.1186868
0.38,695.6681768277656,695668176.8277656
0.382,695.7583535744153,695758353.5744153
0.384,695.84811338455,695848113.38455
0.386,695.9374602259802,695937460.2259802
0.388,696.0263980095322,696026398.0095322
0.39,696.1149305901388,696114930.5901388
0.392,696.2030617679059,696203061.7679058
0.394,696.290795289152,696290795.289152
0.396,696.3781348474251,696378134.8474251
0.398,696.4650840844934,696465084.0844934
0.4,696.5516465913141,696551646.5913141
0.402,696.6378259089797,696637825.9089798
0.404,696.7236255296414,696723625.5296414
0.406,696.809048897412,696809048.8974121
0.408,696.8940994092475,696894099.4092475
0.41,696.9787804158086,696978780.4158086
0.412,697.0630952223031,697063095.2223032
0.414,697.1470470893079,697147047.0893079
0.416,697.2306392335739,697230639.2335739
0.418,697.313874828812,697313874.828812
0.42,697.3967570064615,697396757.0064615
0.422,697.4792888564411,697479288.8564411
0.424,697.5614734278845,697561473.4278845
0.426,697.6433137298584,697643313.7298584
0.428,697.724812732065,697724812.732065
0.43,697.8059733655294,697805973.3655294
0.432,697.8867985232723,697886798.5232723
0.434,697.9672910609673,697967291.0609673
0.436,698.0474537975846,698047453.7975845
0.438,698.1272895160204,698127289.5160204
0.44,698.2068009637135,698206800.9637135
0.442,698.285990853248,698285990.853248
0.444,698.3648618629438,698364861.8629438
0.446,698.4434166374342,698443416.6374342
0.448,698.5216577882313,698521657.7882314
0.45,698.5995878942801,698599587.8942802
0.452,698.6772095025003,698677209.5025003
0.454,698.7545251283177,698754525.1283177
0.456,698.8315372561833,698831537.2561833
0.458,698.9082483400832,698908248.3400832
0.46,698.9846608040374,698984660.8040373
0.462,699.0607770425877,699060777.0425876
0.464,699.1365994212765,699136599.4212766
0.466,699.2121302771161,699212130.2771161
0.468,699.2873719190477,699287371.9190477
0.47,699.3623266283918,699362326.6283917
0.472,699.436996659289,699436996.659289
0.474,699.5113842391331,699511384.2391331
0.476,699.5854915689938,699585491.5689938
0.478,699.6593208240331,699659320.8240331
0.48,699.7328741539118,699732874.1539118
0.482,699.8061536831893,699806153.6831894
0.484,699.8791615117143,699879161.5117143
0.486,699.9518997150092,699951899.7150092
0.488,700.0243703446458,700024370.3446459
0.49,700.0965754286153,700096575.4286153
0.492,700.1685169716893,700168516.9716893
0.494,700.240196955775,700240196.955775
0.496,700.3116173402638,700311617.3402637
0.498,700.382780062373,700382780.0623729
0.5,700.45368703748,700453687.03748
0.505,700.6298479585546,700629847.9585546
0.51,700.8044512583747,700804451.2583747
0.515,700.9775251583532,700977525.1583532
0.52,701.1490971116417,701149097.1116418
0.525,701.319193830911,701319193.830911
0.53,701.4878413148824,701487841.3148824
0.535,701.655064873679,701655064.8736789
0.54,701.8208891530567,701820889.1530566
0.545,701.9853381575763,701985338.1575763
0.55,702.1484352727709,702148435.2727709
0.555,702.3102032863605,702310203.2863605
0.56,702.4706644085621,702470664.4085622
0.565,702.6298402915427,702629840.2915426
0.57,702.7877520480567,702787752.0480567
0.575,702.9444202693112,702944420.2693112
0.58,703.0998650420922,703099865.0420922
0.585,703.2541059651943,703254105.9651943
0.59,703.4071621651833,703407162.1651833
0.595,703.5590523115263,703559052.3115263
0.6,703.7097946311178,703709794.6311178
0.605,703.8594069222322,703859406.9222322
0.61,704.0079065679299,704007906.5679299
0.615,704.155310548939,704155310.548939
0.62,704.3016354560434,704301635.4560434
0.625,704.4468975019926,704446897.5019926
0.63,704.5911125329616,704591112.5329616
0.635,704.7342960395777,704734296.0395776
0.64,704.8764631675331,704876463.167533
0.645,705.0176287278057,705017628.7278057
0.65,705.1578072065004,705157807.2065004
0.655,705.2970127743323,705297012.7743323
0.66,705.4352592957641,705435259.2957641
0.665,705.5725603378141,705572560.3378141
0.67,705.7089291785493,705708929.1785493
0.675,705.8443788152761,705844378.815276
0.68,705.9789219724421,705978921.9724422
0.685,706.1125711092607,706112571.1092607
0.69,706.2453384270714,706245338.4270713
0.695,706.377235876444,706377235.8764441
0.7,706.5082751640408,706508275.1640408
0.705,706.6384677592439,706638467.7592438
0.71,706.7678249005583,706767824.9005582
0.715,706.8963576018007,706896357.6018007
0.72,707.0240766580805,707024076.6580805
0.725,707.1509926515823,707150992.6515824
0.73,707.2771159571605,707277115.9571605
0.735,707.4024567477466,707402456.7477466
0.74,707.5270249995845,707527024.9995844
0.745,707.650830497295,707650830.497295
0.75,707.773882838778,707773882.838778
0.755,707.8961914399586,707896191.4399586
0.76,708.0177655393825,708017765.5393825
0.765,708.1386142026674,708138614.2026675
0.77,708.2587463268155,708258746.3268155
0.775,708.3781706443899,708378170.6443899
0.78,708.4968957275653,708496895.7275653
0.785,708.6149299920512,708614929.9920512
0.79,708.7322817008976,708732281.7008976
0.795,708.8489589681849,708848958.968185
0.8,708.9649697626016,708964969.7626016
