"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.90212,4902.12
0.0420048,7.53665,7536.65
0.0559993,10.043700000000001,10043.7
0.0699863,12.4169,12416.9
0.0840038,14.694700000000001,14694.7
0.0980211,16.477,16477.0
0.112037,17.3225,17322.5
0.126061,17.7121,17712.1
0.140097,18.006,18006.0
0.154067,18.2927,18292.7
0.168039,18.5379,18537.9
0.18201,18.7636,18763.6
0.19598,18.9816,18981.6
0.209951,19.1872,19187.2
0.223921,19.3807,19380.7
0.237893,19.5656,19565.6
0.251844,19.745,19745.0
0.265737,19.919400000000003,19919.4
0.279629,20.0881,20088.1
0.293522,20.2509,20250.9
0.307414,20.409,20409.0
0.321308,20.5623,20562.3
0.335199,20.7118,20711.8
0.349093,20.8577,20857.7
0.362985,21.0003,21000.3
0.376878,21.139599999999998,21139.6
0.39077,21.2758,21275.8
0.404663,21.409200000000002,21409.2
0.418557,21.539099999999998,21539.1
0.432449,21.6665,21666.5
0.446342,21.7911,21791.1
0.460234,21.9128,21912.8
0.474128,22.032700000000002,22032.7
0.488019,22.1502,22150.2
0.501946,22.265400000000003,22265.4
0.515994,22.3782,22378.2
0.530043,22.489,22489.0
0.544091,22.5978,22597.8
0.558469,22.7072,22707.2
0.57287,22.8149,22814.9
0.587269,22.9208,22920.8
0.60167,23.024900000000002,23024.9
0.61607,23.127200000000002,23127.2
0.630469,23.2275,23227.5
0.644871,23.326,23326.0
0.65927,23.423000000000002,23423.0
0.673671,23.518400000000003,23518.4
0.688069,23.6122,23612.2
0.70247,23.704400000000003,23704.4
0.716869,23.795,23795.0
0.73127,23.8843,23884.3
0.74567,23.9722,23972.2
0.76007,24.0587,24058.7
0.774471,24.143900000000002,24143.9
0.788869,24.2276,24227.6
0.803269,24.3098,24309.8
0.817669,24.3906,24390.6
0.832069,24.4701,24470.1
0.84647,24.5484,24548.4
0.86087,24.6255,24625.5
0.87527,24.7013,24701.3
0.889671,24.775900000000004,24775.9
0.904069,24.849400000000003,24849.4
0.91847,24.921599999999998,24921.6
0.932869,24.9926,24992.6
0.94727,25.061400000000003,25061.4
0.96167,25.1285,25128.5
0.976069,25.194200000000002,25194.2
0.99047,25.2588,25258.8
1.00456,25.3223,25322.3
1.01864,25.3848,25384.8
1.03272,25.4462,25446.2
1.0468,25.5065,25506.5
1.06088,25.565900000000003,25565.9
1.07496,25.6244,25624.4
1.08904,25.682000000000002,25682.0
1.10312,25.738500000000002,25738.5
1.1172,25.7941,25794.1
1.13128,25.8488,25848.8
1.14536,25.9025,25902.5
1.15944,25.9554,25955.4
1.17352,26.0074,26007.4
1.1876,26.058500000000002,26058.5
1.20168,26.1086,26108.6
1.21576,26.157799999999998,26157.8
1.22984,26.205900000000003,26205.9
1.24392,26.2532,26253.2
1.258,26.299500000000002,26299.5
1.27208,26.344900000000003,26344.9
1.28616,26.3893,26389.3
1.30024,26.4328,26432.8
1.31432,26.4752,26475.2
1.3284,26.5167,26516.7
1.34248,26.5572,26557.2
1.35656,26.596700000000002,26596.7
1.37064,26.6354,26635.4
1.38472,26.673000000000002,26673.0
1.3988,26.7098,26709.8
1.41288,26.7455,26745.5
