"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.89866,4898.66
0.0420048,7.40398,7403.98
0.0559993,9.58934,9589.34
0.0699864,10.6226,10622.6
0.0840039,11.1039,11103.9
0.0980214,11.4698,11469.8
0.112038,11.746200000000002,11746.2
0.12606,11.9865,11986.5
0.140097,12.1878,12187.8
0.154067,12.365,12365.0
0.168038,12.5176,12517.6
0.182009,12.6573,12657.3
0.195979,12.780700000000001,12780.7
0.209951,12.8941,12894.1
0.223921,12.997100000000001,12997.1
0.237892,13.0929,13092.9
0.251845,13.182,13182.0
0.265738,13.2657,13265.7
0.279631,13.3446,13344.6
0.293524,13.4194,13419.4
0.307415,13.4905,13490.5
0.321309,13.5583,13558.3
0.335201,13.6231,13623.1
0.349094,13.6854,13685.4
0.362986,13.7452,13745.2
0.376879,13.8031,13803.1
0.390772,13.8589,13858.9
0.404665,13.9129,13912.9
0.418558,13.9653,13965.3
0.43245,14.016200000000001,14016.2
0.446343,14.0656,14065.6
0.460236,14.113700000000001,14113.7
0.474129,14.1606,14160.6
0.488021,14.2062,14206.2
0.501946,14.2506,14250.6
0.515995,14.2941,14294.1
0.530044,14.336500000000001,14336.5
0.544092,14.378,14378.0
0.55847,14.419500000000001,14419.5
0.572871,14.4601,14460.1
0.58727,14.4999,14499.9
0.60167,14.5389,14538.9
0.61607,14.577,14577.0
0.63047,14.6145,14614.5
0.644871,14.651100000000001,14651.1
0.65927,14.687100000000001,14687.1
0.673671,14.7224,14722.4
0.688069,14.757,14757.0
0.702472,14.791,14791.0
0.71687,14.8245,14824.5
0.73127,14.8573,14857.3
0.74567,14.8895,14889.5
0.760071,14.921100000000001,14921.1
0.774471,14.952200000000001,14952.2
0.788871,14.9828,14982.8
0.803269,15.0128,15012.8
0.81767,15.0424,15042.4
0.83207,15.0715,15071.5
0.846471,15.100100000000001,15100.1
0.86087,15.1283,15128.3
0.875271,15.156,15156.0
0.889671,15.1833,15183.3
0.904069,15.2101,15210.1
0.918471,15.2365,15236.5
0.93287,15.2624,15262.4
0.947271,15.288,15288.0
0.96167,15.313200000000002,15313.2
0.976069,15.338000000000001,15338.0
0.990471,15.3624,15362.4
1.0046,15.386600000000001,15386.6
1.01868,15.4103,15410.3
1.03276,15.4338,15433.8
1.04684,15.4569,15456.9
1.06092,15.479600000000001,15479.6
1.075,15.5021,15502.1
1.08908,15.5243,15524.3
1.10316,15.546100000000001,15546.1
1.11724,15.5677,15567.7
1.13132,15.589,15589.0
1.1454,15.6099,15609.9
1.15948,15.630600000000001,15630.6
1.17356,15.651100000000001,15651.1
1.18764,15.6712,15671.2
1.20172,15.6911,15691.1
1.2158,15.710600000000001,15710.6
1.22988,15.7299,15729.9
1.24396,15.749,15749.0
1.25804,15.7678,15767.8
1.27212,15.7864,15786.4
1.2862,15.8047,15804.7
1.30028,15.822700000000001,15822.7
1.31436,15.8405,15840.5
1.32844,15.858,15858.0
1.34252,15.8753,15875.3
1.3566,15.8924,15892.4
1.37068,15.9091,15909.1
1.38476,15.9257,15925.7
1.39884,15.942,15942.0
1.41292,15.958,15958.0
