"displacement,mm","force,kN","force,N"
0.0,0.0028344399999999997,2.83444
0.0109994,1.32212,1322.12
0.0219971,2.56764,2567.64
0.0329979,3.84633,3846.33
0.0440047,5.1669,5166.9
0.0550058,6.409140000000001,6409.14
0.066004,7.63105,7631.05
0.0770094,8.9267,8926.7
0.0879884,10.191,10191.0
0.0989676,11.3796,11379.6
0.109947,12.6124,12612.4
0.120926,13.8708,13870.8
0.131905,15.093200000000001,15093.2
0.142884,16.291,16291.0
0.153865,17.448,17448.0
0.164844,18.566200000000002,18566.2
0.175823,19.7027,19702.7
0.186802,20.712200000000003,20712.2
0.19781,21.636400000000002,21636.4
0.208829,22.4307,22430.7
0.219803,23.065099999999997,23065.1
0.230728,23.6244,23624.4
0.241652,24.240900000000003,24240.9
0.252577,24.6933,24693.3
0.263586,25.1006,25100.6
0.274702,25.4858,25485.8
0.285817,25.7852,25785.2
0.296922,25.9958,25995.8
0.307925,26.104200000000002,26104.2
0.318929,26.1146,26114.6
0.329932,26.0678,26067.8
0.340935,25.999,25999.0
0.351939,25.9225,25922.5
0.362942,25.8432,25843.2
0.373946,25.7585,25758.5
0.384949,25.6711,25671.1
0.395932,25.5823,25582.3
0.406823,25.4911,25491.1
0.417715,25.3973,25397.3
0.428702,25.3006,25300.6
0.439787,25.201,25201.0
0.450874,25.0991,25099.1
0.461958,24.9952,24995.2
0.472937,24.8888,24888.8
0.483908,24.7802,24780.2
0.494879,24.6688,24668.8
0.505852,24.5548,24554.8
0.516822,24.4381,24438.1
0.527794,24.318900000000003,24318.9
0.538765,24.1966,24196.6
0.549658,24.0712,24071.2
0.560401,23.9429,23942.9
0.571186,23.8107,23810.7
0.582326,23.6706,23670.6
0.593468,23.5266,23526.6
0.604608,23.378400000000003,23378.4
0.615749,23.2261,23226.1
0.626862,23.0695,23069.5
0.637811,22.9105,22910.5
0.648835,22.745900000000002,22745.9
0.659846,22.5768,22576.8
0.670783,22.4043,22404.3
0.681857,22.2249,22224.9
0.692789,22.043400000000002,22043.4
0.703854,21.8549,21854.9
0.714828,21.6632,21663.2
0.725863,21.466,21466.0
0.736854,21.2645,21264.5
0.747845,21.058,21058.0
0.758817,20.8475,20847.5
0.769839,20.6315,20631.5
0.780806,20.4125,20412.5
0.791907,20.1869,20186.9
0.802749,19.961000000000002,19961.0
0.813873,19.725099999999998,19725.1
0.824775,19.4907,19490.7
0.83588,19.2479,19247.9
0.846798,19.003700000000002,19003.7
0.857697,18.7584,18758.4
0.868867,18.505,18505.0
0.879666,18.2536,18253.6
0.8903,18.0042,18004.2
0.900931,17.7524,17752.4
0.912499,17.4738,17473.8
0.923927,17.1983,17198.3
0.934913,16.9263,16926.3
0.94584,16.657700000000002,16657.7
0.956355,16.3928,16392.8
0.966622,16.1337,16133.7
0.977902,15.8465,15846.5
0.989604,15.5531,15553.1
1.0008,15.2651,15265.1
1.01153,14.9831,14983.1
1.02219,14.7069,14706.9
1.03286,14.4366,14436.6
1.04353,14.1724,14172.4
1.05414,13.914100000000001,13914.1
1.06525,13.6231,13623.1
1.07677,13.3337,13333.7
1.08829,13.061200000000001,13061.2
1.09981,12.7975,12797.5
