
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.62375E+03
              600.E-06           186.012E-03          6.48443E+03
              700.001E-06        216.989E-03          7.19961E+03
              800.002E-06        247.929E-03          7.92237E+03
              900.003E-06        278.854E-03          8.40001E+03
                1.E-03           309.779E-03          8.73331E+03
                1.1E-03          340.704E-03          8.80262E+03
                1.2E-03          371.629E-03          8.81173E+03
                1.30001E-03      402.554E-03          8.80955E+03
                1.40001E-03      433.479E-03          8.80669E+03
                1.50001E-03      464.404E-03          8.80149E+03
                1.60001E-03      495.329E-03          8.7959E+03 
                1.70001E-03      526.254E-03          8.78926E+03
                1.80001E-03      557.18E-03           8.78195E+03
                1.90001E-03      588.105E-03          8.77402E+03
                2.00001E-03      619.147E-03          8.76524E+03
                2.10001E-03      650.319E-03          8.75581E+03
                2.2E-03          681.492E-03          8.74584E+03
                2.30001E-03      712.669E-03          8.73521E+03
                2.4E-03          743.841E-03          8.72411E+03
                2.50001E-03      775.018E-03          8.71248E+03
                2.60001E-03      806.191E-03          8.7003E+03 
                2.7E-03          837.363E-03          8.68756E+03
                2.80001E-03      868.54E-03           8.67416E+03
                2.90001E-03      899.713E-03          8.66027E+03
                3.E-03           930.886E-03          8.64582E+03
                3.10001E-03      962.063E-03          8.63079E+03
                3.20001E-03      993.235E-03          8.61527E+03
                3.3E-03            1.02454            8.59916E+03
                3.40001E-03        1.05593            8.58224E+03
                3.5E-03            1.0873             8.56466E+03
                3.60001E-03        1.11869            8.54647E+03
                3.70001E-03        1.15007            8.5273E+03 
                3.8E-03            1.18145            8.50717E+03
                3.90001E-03        1.21283            8.48642E+03
                4.00001E-03        1.24421            8.46421E+03
                4.1E-03            1.27559            8.44115E+03
                4.20001E-03        1.30697            8.41738E+03
                4.30001E-03        1.33835            8.39287E+03
                4.4E-03            1.36973            8.36758E+03
                4.50001E-03        1.40111            8.3414E+03 
                4.6E-03            1.43249            8.31412E+03
                4.70001E-03        1.46388            8.28562E+03
                4.80001E-03        1.49486            8.25608E+03
                4.90001E-03        1.52587            8.22514E+03
                5.00001E-03        1.55694            8.19292E+03
                5.10001E-03        1.58774            8.1596E+03 
                5.20001E-03        1.61894            8.12429E+03
                5.3E-03            1.64965            8.08804E+03
                5.40001E-03        1.68094            8.04951E+03
                5.50001E-03        1.71171            8.00986E+03
                5.60001E-03        1.74297            7.96792E+03
                5.70001E-03        1.77367            7.92478E+03
                5.80001E-03        1.80494            7.87896E+03
                5.9E-03            1.83571            7.83188E+03
                6.E-03             1.8669             7.78195E+03
                6.1E-03            1.89782            7.73039E+03
                6.2E-03            1.9289             7.67636E+03
                6.30001E-03        1.95988            7.62019E+03
                6.40001E-03        1.99083            7.56182E+03
                6.5E-03            2.0219             7.50106E+03
                6.60001E-03        2.05287            7.43823E+03
                6.70001E-03        2.08402            7.37311E+03
                6.8E-03            2.11479            7.30634E+03
                6.9E-03            2.14611            7.23699E+03
                7.00001E-03        2.17683            7.16601E+03
                7.1E-03            2.20788            7.09311E+03
                7.20001E-03        2.23887            7.01886E+03
                7.30001E-03        2.26989            6.9422E+03 
                7.4E-03            2.30064            6.86544E+03
                7.5E-03            2.33191            6.78556E+03
                7.60001E-03        2.36292            6.70549E+03
                7.70001E-03        2.39356            6.62483E+03
                7.8E-03            2.42519            6.5417E+03 
                7.9E-03            2.45559            6.46002E+03
                8.E-03             2.48599            6.37959E+03
                8.1E-03            2.51502            6.30081E+03
                8.2E-03            2.54793            6.2127E+03 
                8.3E-03            2.58009            6.12638E+03
                8.40001E-03        2.61118            6.04196E+03
                8.5E-03            2.64226            5.95934E+03
                8.6E-03            2.67203            5.87862E+03
                8.7E-03            2.70129            5.79961E+03
                8.8E-03            2.73249            5.71717E+03
                8.9E-03            2.7651             5.62894E+03
                9.E-03             2.7971             5.54279E+03
                9.1E-03            2.82839            5.45951E+03
                9.2E-03            2.85826            5.37817E+03
                9.3E-03            2.88812            5.29778E+03
                9.4E-03            2.91799            5.21936E+03
                9.5E-03            2.94786            5.14271E+03
                9.6E-03            2.97638            5.06685E+03
                9.7E-03            3.00966            4.9792E+03 
                9.8E-03            3.04294            4.89391E+03
                9.9E-03            3.07622            4.81087E+03
               10.E-03             3.10711            4.73E+03   




