
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.9971E-03         2.56764E+03
              300.002E-06         32.9979E-03         3.84633E+03
              400.001E-06         44.0047E-03         5.16688E+03
              500.013E-06         55.0054E-03         6.39872E+03
              600.011E-06         66.0036E-03         7.59233E+03
              700.01E-06          76.9879E-03         8.66219E+03
              800.008E-06         87.967E-03          9.54746E+03
              900.007E-06         98.9461E-03        10.1409E+03 
                1.E-03           109.946E-03         10.7472E+03 
                1.1E-03          120.925E-03         11.2436E+03 
                1.20001E-03      131.9E-03           11.6837E+03 
                1.30001E-03      142.88E-03          12.0573E+03 
                1.40001E-03      153.904E-03         12.4239E+03 
                1.5E-03          164.922E-03         12.7172E+03 
                1.60001E-03      175.942E-03         12.9775E+03 
                1.7E-03          186.96E-03          13.1984E+03 
                1.80001E-03      197.981E-03         13.3864E+03 
                1.9E-03          208.999E-03         13.521E+03  
                2.00001E-03      220.033E-03         13.6214E+03 
                2.10001E-03      231.092E-03         13.6958E+03 
                2.20001E-03      242.152E-03         13.7457E+03 
                2.30001E-03      253.194E-03         13.781E+03  
                2.40001E-03      264.197E-03         13.8128E+03 
                2.50001E-03      275.201E-03         13.8397E+03 
                2.60001E-03      286.204E-03         13.8628E+03 
                2.70001E-03      297.208E-03         13.8831E+03 
                2.80001E-03      308.211E-03         13.9014E+03 
                2.90001E-03      319.214E-03         13.9178E+03 
                3.00001E-03      330.218E-03         13.9325E+03 
                3.10001E-03      341.221E-03         13.9463E+03 
                3.20001E-03      352.225E-03         13.9596E+03 
                3.30001E-03      363.138E-03         13.9711E+03 
                3.40001E-03      374.029E-03         13.9812E+03 
                3.50001E-03      384.92E-03          13.9913E+03 
                3.6E-03          395.812E-03         13.9994E+03 
                3.70001E-03      406.899E-03         14.0077E+03 
                3.80001E-03      417.985E-03         14.0145E+03 
                3.9E-03          429.07E-03          14.0211E+03 
                4.00001E-03      440.156E-03         14.0264E+03 
                4.1E-03          451.241E-03         14.0314E+03 
                4.20001E-03      462.297E-03         14.0356E+03 
                4.30001E-03      473.27E-03          14.0389E+03 
                4.4E-03          484.24E-03          14.0419E+03 
                4.50001E-03      495.212E-03         14.0442E+03 
                4.6E-03          506.183E-03         14.0458E+03 
                4.70001E-03      517.155E-03         14.0469E+03 
                4.8E-03          528.126E-03         14.0475E+03 
                4.90001E-03      539.097E-03         14.0475E+03 
                5.00001E-03      550.07E-03          14.047E+03  
                5.1E-03          561.04E-03          14.0461E+03 
                5.20001E-03      572.012E-03         14.0446E+03 
                5.3E-03          582.983E-03         14.0426E+03 
                5.40001E-03      593.955E-03         14.0402E+03 
                5.50001E-03      604.927E-03         14.0374E+03 
                5.6E-03          615.828E-03         14.0341E+03 
                5.70001E-03      626.572E-03         14.0303E+03 
                5.8E-03          637.314E-03         14.0261E+03 
                5.90001E-03      648.056E-03         14.0215E+03 
                6.E-03           658.798E-03         14.0164E+03 
                6.1E-03          669.933E-03         14.0107E+03 
                6.20001E-03      681.075E-03         14.0045E+03 
                6.30001E-03      692.215E-03         13.9979E+03 
                6.4E-03          703.355E-03         13.9909E+03 
                6.50001E-03      714.497E-03         13.9833E+03 
                6.60001E-03      725.638E-03         13.9754E+03 
                6.7E-03          736.778E-03         13.9669E+03 
                6.80001E-03      747.918E-03         13.958E+03  
                6.9E-03          759.059E-03         13.9487E+03 
                7.E-03           770.2E-03           13.9389E+03 
                7.10001E-03      781.341E-03         13.9287E+03 
                7.2E-03          792.306E-03         13.918E+03  
                7.30001E-03      803.211E-03         13.9068E+03 
                7.40001E-03      814.114E-03         13.8952E+03 
                7.5E-03          825.017E-03         13.883E+03  
                7.60001E-03      835.922E-03         13.8704E+03 
                7.70001E-03      846.826E-03         13.8573E+03 
                7.8E-03          857.728E-03         13.8437E+03 
                7.90001E-03      869.E-03            13.8291E+03 
                8.E-03           880.322E-03         13.8139E+03 
                8.10001E-03      891.647E-03         13.7981E+03 
                8.2E-03          902.969E-03         13.7818E+03 
                8.30001E-03      914.292E-03         13.7649E+03 
                8.4E-03          925.614E-03         13.7474E+03 
                8.50001E-03      936.939E-03         13.7293E+03 
                8.6E-03          948.261E-03         13.7105E+03 
                8.70001E-03      959.584E-03         13.6911E+03 
                8.80001E-03      970.908E-03         13.6711E+03 
                8.9E-03          982.23E-03          13.6503E+03 
                9.00001E-03      993.317E-03         13.6289E+03 
                9.1E-03            1.00443           13.6067E+03 
                9.20001E-03        1.01576           13.5839E+03 
                9.3E-03            1.02708           13.5602E+03 
                9.40001E-03        1.0384            13.5358E+03 
                9.5E-03            1.04972           13.5106E+03 
                9.60001E-03        1.06105           13.4845E+03 
                9.7E-03            1.07194           13.4575E+03 
                9.8E-03            1.08278           13.4296E+03 
                9.90001E-03        1.09361           13.4007E+03 
               10.E-03             1.10444           13.371E+03  




