"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.90212,4902.12
0.0420048,7.53707,7537.07
0.0559993,10.052,10052.0
0.0699863,12.4677,12467.7
0.0840038,14.814,14814.0
0.0980211,16.847099999999998,16847.1
0.112037,18.0585,18058.5
0.12606,18.738500000000002,18738.5
0.140097,19.271400000000003,19271.4
0.154067,19.7126,19712.6
0.168038,20.147900000000003,20147.9
0.18201,20.5394,20539.4
0.19598,20.9031,20903.1
0.209951,21.2395,21239.5
0.223921,21.570700000000002,21570.7
0.237893,21.8774,21877.4
0.251844,22.173900000000003,22173.9
0.265737,22.4569,22456.9
0.279629,22.730700000000002,22730.7
0.293522,22.9928,22992.8
0.307415,23.2456,23245.6
0.321308,23.4888,23488.8
0.335199,23.7237,23723.7
0.349093,23.9507,23950.7
0.362985,24.169900000000002,24169.9
0.376879,24.382,24382.0
0.39077,24.5876,24587.6
0.404663,24.7862,24786.2
0.418557,24.9784,24978.4
0.432449,25.1644,25164.4
0.446342,25.3446,25344.6
0.460234,25.5194,25519.4
0.474128,25.6889,25688.9
0.488019,25.853099999999998,25853.1
0.501957,26.0118,26011.8
0.516005,26.165,26165.0
0.530055,26.312099999999997,26312.1
0.544102,26.4543,26454.3
0.55848,26.5947,26594.7
0.572881,26.730900000000002,26730.9
0.58728,26.8628,26862.8
0.601681,26.9903,26990.3
0.616081,27.1137,27113.7
0.630481,27.2331,27233.1
0.644882,27.3485,27348.5
0.65928,27.46,27460.0
0.673682,27.5676,27567.6
0.688081,27.6715,27671.5
0.702481,27.771700000000003,27771.7
0.716881,27.8682,27868.2
0.731281,27.961000000000002,27961.0
0.745682,28.0502,28050.2
0.760081,28.1356,28135.6
0.774482,28.2175,28217.5
0.78888,28.296,28296.0
0.80328,28.371000000000002,28371.0
0.817681,28.4425,28442.5
0.832081,28.5105,28510.5
0.846481,28.574900000000003,28574.9
0.860881,28.6358,28635.8
0.875282,28.693,28693.0
0.889681,28.746900000000004,28746.9
0.904081,28.7972,28797.2
0.918481,28.844,28844.0
0.932881,28.8871,28887.1
0.947281,28.9267,28926.7
0.961681,28.962400000000002,28962.4
0.976081,28.994500000000002,28994.5
0.990318,29.0227,29022.7
1.0044,29.047,29047.0
1.01848,29.067400000000003,29067.4
1.03256,29.0838,29083.8
1.04664,29.0961,29096.1
1.06072,29.1041,29104.1
1.0748,29.1077,29107.7
1.08888,29.106900000000003,29106.9
1.10296,29.1014,29101.4
1.11704,29.0913,29091.3
1.13112,29.0765,29076.5
1.1452,29.057000000000002,29057.0
1.15928,29.032700000000002,29032.7
1.17336,29.0036,29003.6
1.18744,28.9697,28969.7
1.20152,28.9312,28931.2
1.2156,28.8882,28888.2
1.22968,28.8406,28840.6
1.24376,28.788700000000002,28788.7
1.25784,28.732400000000002,28732.4
1.27192,28.672,28672.0
1.286,28.607400000000002,28607.4
1.30008,28.5389,28538.9
1.31416,28.466400000000004,28466.4
1.32824,28.39,28390.0
1.34232,28.310000000000002,28310.0
1.3564,28.2261,28226.1
1.37048,28.1388,28138.8
1.38456,28.0478,28047.8
1.39864,27.953400000000002,27953.4
1.41272,27.8558,27855.8
