
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.634E+03  
              600.E-06           186.012E-03          6.35423E+03
              700.001E-06        216.989E-03          6.62748E+03
              800.002E-06        247.965E-03          6.69309E+03
              900.003E-06        278.892E-03          6.68218E+03
                1.E-03           309.817E-03          6.66443E+03
                1.1E-03          340.742E-03          6.63999E+03
                1.2E-03          371.667E-03          6.61293E+03
                1.30001E-03      402.592E-03          6.58316E+03
                1.40001E-03      433.517E-03          6.55059E+03
                1.50001E-03      464.442E-03          6.51689E+03
                1.60001E-03      495.367E-03          6.48347E+03
                1.70001E-03      526.292E-03          6.45013E+03
                1.80001E-03      557.217E-03          6.41554E+03
                1.90001E-03      588.142E-03          6.377E+03  
                2.00001E-03      619.185E-03          6.3358E+03 
                2.10001E-03      650.357E-03          6.29144E+03
                2.2E-03          681.53E-03           6.24462E+03
                2.30001E-03      712.707E-03          6.19283E+03
                2.4E-03          743.879E-03          6.13891E+03
                2.50001E-03      775.056E-03          6.08172E+03
                2.60001E-03      806.229E-03          6.02213E+03
                2.7E-03          837.401E-03          5.96039E+03
                2.80001E-03      868.578E-03          5.89632E+03
                2.90001E-03      899.751E-03          5.82989E+03
                3.E-03           930.923E-03          5.76026E+03
                3.10001E-03      962.084E-03          4.94246E+03
                3.2E-03          992.978E-03          5.47697E+03
                3.30001E-03        1.02409            5.08582E+03
                3.40001E-03        1.05505            5.35435E+03
                3.5E-03            1.08601            5.3715E+03 
                3.6E-03            1.11709            5.32254E+03
                3.70001E-03        1.14814            5.22473E+03
                3.8E-03            1.17918            5.08458E+03
                3.9E-03            1.21023            4.98007E+03
                4.00001E-03        1.24191            4.92365E+03
                4.10001E-03        1.27363            4.78421E+03
                4.20001E-03        1.30535            4.68255E+03
                4.3E-03            1.33707            4.59622E+03
                4.4E-03            1.3688             4.54329E+03
                4.5E-03            1.40021            4.48229E+03
                4.60001E-03        1.43163            4.37713E+03
                4.7E-03            1.46304            4.34053E+03
                4.8E-03            1.49473            4.23037E+03
                4.90001E-03        1.52642            4.17684E+03
                5.00001E-03        1.55769            4.10037E+03
                5.10001E-03        1.58854            4.04309E+03
                5.2E-03            1.61926            3.97095E+03
                5.3E-03            1.65018            3.90528E+03
                5.4E-03            1.68184            3.86739E+03
                5.5E-03            1.71308            3.81558E+03
                5.6E-03            1.74407            3.74933E+03
                5.70001E-03        1.77471            3.67359E+03
                5.80001E-03        1.80621            3.64081E+03
                5.9E-03            1.8374             3.59184E+03
                6.E-03             1.86902            3.55303E+03
                6.10001E-03        1.90064            3.4864E+03 
                6.2E-03            1.93172            3.45145E+03
                6.30001E-03        1.96234            3.40443E+03
                6.4E-03            1.99346            3.36955E+03
                6.5E-03            2.02489            3.32118E+03
                6.6E-03            2.05529            3.29167E+03
                6.7E-03            2.08569            3.24084E+03
                6.8E-03            2.11765            3.21446E+03
                6.9E-03            2.14863            3.17802E+03
                7.E-03             2.17957            3.1494E+03 
                7.1E-03            2.21103            3.14373E+03
                7.2E-03            2.24194            3.13767E+03
                7.3E-03            2.27191            3.11418E+03
                7.4E-03            2.30233            3.08939E+03
                7.5E-03            2.33444            3.08773E+03
                7.6E-03            2.367              3.09221E+03
                7.7E-03            2.3981             3.08438E+03
                7.8E-03            2.42862            3.06841E+03
                7.9E-03            2.46146            3.04746E+03
                8.E-03             2.49472            3.00968E+03
                8.1E-03            2.528              3.01601E+03
                8.2E-03            2.56128            3.01088E+03
                8.3E-03            2.59385            2.97979E+03
                8.4E-03            2.62472            2.9525E+03 
                8.5E-03            2.65547            2.93479E+03
                8.6E-03            2.68619            2.92023E+03
                8.7E-03            2.71691            2.91355E+03
                8.8E-03            2.74763            2.90858E+03
                8.9E-03            2.77835            2.90534E+03
                9.E-03             2.80907            2.87838E+03
                9.1E-03            2.83926            2.85376E+03
                9.2E-03            2.8677             2.84891E+03
                9.3E-03            2.89591            2.84528E+03
                9.4E-03            2.92407            2.81038E+03
                9.5E-03            2.95223            2.81772E+03
                9.6E-03            2.98039            2.78693E+03
                9.7E-03            3.00951            2.77746E+03
                9.8E-03            3.04378            2.75679E+03
                9.9E-03            3.07893            2.74852E+03
               10.E-03             3.11413            2.73021E+03




