"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.90212,4902.12
0.0420048,7.537140000000001,7537.14
0.0559993,10.0616,10061.6
0.0699863,12.4979,12497.9
0.0840038,14.8384,14838.4
0.0980211,16.9389,16938.9
0.112037,18.339,18339.0
0.126061,18.8978,18897.8
0.140098,19.142500000000002,19142.5
0.154068,19.3598,19359.8
0.168039,19.547,19547.0
0.18201,19.7193,19719.3
0.19598,19.879099999999998,19879.1
0.209952,20.029400000000003,20029.4
0.223922,20.168599999999998,20168.6
0.237893,20.3005,20300.5
0.251844,20.4265,20426.5
0.265737,20.5497,20549.7
0.279629,20.6685,20668.5
0.293522,20.784,20784.0
0.307414,20.896,20896.0
0.321308,21.005,21005.0
0.335199,21.1101,21110.1
0.349093,21.2131,21213.1
0.362984,21.314,21314.0
0.376878,21.4131,21413.1
0.39077,21.5105,21510.5
0.404663,21.6063,21606.3
0.418556,21.7008,21700.8
0.432449,21.793599999999998,21793.6
0.446342,21.8848,21884.8
0.460234,21.9738,21973.8
0.474127,22.0613,22061.3
0.488019,22.1474,22147.4
0.501949,22.231900000000003,22231.9
0.515997,22.315,22315.0
0.530046,22.3966,22396.6
0.544094,22.4772,22477.2
0.558472,22.5587,22558.7
0.572873,22.6391,22639.1
0.587273,22.7185,22718.5
0.601673,22.7968,22796.8
0.616073,22.874,22874.0
0.630473,22.950400000000002,22950.4
0.644874,23.0258,23025.8
0.659272,23.1002,23100.2
0.673673,23.1737,23173.7
0.688072,23.2462,23246.2
0.702473,23.317700000000002,23317.7
0.716873,23.3883,23388.3
0.731273,23.458099999999998,23458.1
0.745674,23.5271,23527.1
0.760072,23.5951,23595.1
0.774474,23.6623,23662.3
0.788872,23.7286,23728.6
0.803272,23.7942,23794.2
0.817673,23.859099999999998,23859.1
0.832073,23.9233,23923.3
0.846474,23.986700000000003,23986.7
0.860873,24.049500000000002,24049.5
0.875274,24.1116,24111.6
0.889672,24.1728,24172.8
0.904073,24.2333,24233.3
0.918472,24.2933,24293.3
0.932872,24.352700000000002,24352.7
0.947273,24.4115,24411.5
0.961673,24.4697,24469.7
0.976072,24.5272,24527.2
0.990473,24.5841,24584.1
1.00463,24.6405,24640.5
1.01871,24.6963,24696.3
1.03279,24.7516,24751.6
1.04687,24.806400000000004,24806.4
1.06095,24.8607,24860.7
1.07503,24.9143,24914.3
1.08911,24.9674,24967.4
1.10319,25.02,25020.0
1.11727,25.071900000000003,25071.9
1.13135,25.1232,25123.2
1.14542,25.174200000000003,25174.2
1.15951,25.2246,25224.6
1.17358,25.2745,25274.5
1.18767,25.324,25324.0
1.20175,25.373,25373.0
1.21583,25.4215,25421.5
1.22991,25.4695,25469.5
1.24399,25.517,25517.0
1.25807,25.564,25564.0
1.27215,25.610599999999998,25610.6
1.28623,25.6567,25656.7
1.30031,25.7024,25702.4
1.31438,25.747700000000002,25747.7
1.32847,25.7926,25792.6
1.34255,25.8371,25837.1
1.35663,25.8811,25881.1
1.37071,25.924599999999998,25924.6
1.38479,25.9678,25967.8
1.39887,26.0104,26010.4
1.41295,26.052599999999998,26052.6
