
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90171E+03
              300.004E-06         42.0048E-03         7.48487E+03
              400.008E-06         55.9993E-03         9.91349E+03
              500.004E-06         69.9863E-03        11.8923E+03 
              600.006E-06         84.0038E-03        12.892E+03  
              700.008E-06         98.0212E-03        13.6608E+03 
              800.001E-06        112.037E-03         14.2868E+03 
              900.003E-06        126.06E-03          14.8248E+03 
                1.00001E-03      140.097E-03         15.2633E+03 
                1.1E-03          154.067E-03         15.6251E+03 
                1.2E-03          168.038E-03         15.9423E+03 
                1.30001E-03      182.01E-03          16.1929E+03 
                1.4E-03          195.98E-03          16.4109E+03 
                1.50001E-03      209.951E-03         16.5909E+03 
                1.6E-03          223.921E-03         16.7396E+03 
                1.70001E-03      237.892E-03         16.8666E+03 
                1.8E-03          251.843E-03         16.9709E+03 
                1.90001E-03      265.736E-03         17.0564E+03 
                2.E-03           279.628E-03         17.1341E+03 
                2.10001E-03      293.521E-03         17.199E+03  
                2.2E-03          307.413E-03         17.2585E+03 
                2.30001E-03      321.306E-03         17.3117E+03 
                2.4E-03          335.199E-03         17.3598E+03 
                2.50001E-03      349.092E-03         17.4043E+03 
                2.6E-03          362.984E-03         17.4456E+03 
                2.70001E-03      376.877E-03         17.4839E+03 
                2.8E-03          390.77E-03          17.5196E+03 
                2.9E-03          404.663E-03         17.553E+03  
                3.00001E-03      418.556E-03         17.5844E+03 
                3.1E-03          432.448E-03         17.614E+03  
                3.20001E-03      446.341E-03         17.6418E+03 
                3.3E-03          460.233E-03         17.6681E+03 
                3.40001E-03      474.126E-03         17.693E+03  
                3.5E-03          488.018E-03         17.7165E+03 
                3.60001E-03      501.952E-03         17.7387E+03 
                3.7E-03          516.E-03            17.7598E+03 
                3.80001E-03      530.049E-03         17.7798E+03 
                3.9E-03          544.098E-03         17.7987E+03 
                4.E-03           558.475E-03         17.8171E+03 
                4.10001E-03      572.876E-03         17.8346E+03 
                4.2E-03          587.276E-03         17.8511E+03 
                4.30001E-03      601.677E-03         17.8666E+03 
                4.4E-03          616.076E-03         17.8813E+03 
                4.5E-03          630.475E-03         17.8951E+03 
                4.60001E-03      644.876E-03         17.908E+03  
                4.7E-03          659.275E-03         17.9201E+03 
                4.80001E-03      673.676E-03         17.9314E+03 
                4.9E-03          688.076E-03         17.9419E+03 
                5.00001E-03      702.476E-03         17.9517E+03 
                5.1E-03          716.876E-03         17.9608E+03 
                5.2E-03          731.275E-03         17.9691E+03 
                5.30001E-03      745.677E-03         17.9768E+03 
                5.4E-03          760.075E-03         17.9837E+03 
                5.50001E-03      774.476E-03         17.99E+03   
                5.6E-03          788.876E-03         17.9956E+03 
                5.7E-03          803.276E-03         18.0005E+03 
                5.80001E-03      817.676E-03         18.0047E+03 
                5.9E-03          832.076E-03         18.0083E+03 
                6.00001E-03      846.476E-03         18.0111E+03 
                6.1E-03          860.875E-03         18.0133E+03 
                6.20001E-03      875.276E-03         18.0148E+03 
                6.3E-03          889.676E-03         18.0157E+03 
                6.4E-03          904.076E-03         18.0159E+03 
                6.50001E-03      918.476E-03         18.0153E+03 
                6.6E-03          932.876E-03         18.0141E+03 
                6.70001E-03      947.276E-03         18.0123E+03 
                6.8E-03          961.677E-03         18.0096E+03 
                6.9E-03          976.074E-03         18.0063E+03 
                7.00001E-03      990.476E-03         18.0022E+03 
                7.1E-03            1.00459           17.9974E+03 
                7.20001E-03        1.01867           17.9919E+03 
                7.3E-03            1.03275           17.9857E+03 
                7.40001E-03        1.04683           17.9787E+03 
                7.5E-03            1.06091           17.971E+03  
                7.6E-03            1.07499           17.9626E+03 
                7.70001E-03        1.08907           17.9535E+03 
                7.8E-03            1.10315           17.9436E+03 
                7.90001E-03        1.11723           17.933E+03  
                8.E-03             1.13131           17.9216E+03 
                8.1E-03            1.14539           17.9094E+03 
                8.20001E-03        1.15947           17.8965E+03 
                8.3E-03            1.17355           17.8828E+03 
                8.40001E-03        1.18763           17.8684E+03 
                8.5E-03            1.20171           17.8531E+03 
                8.6E-03            1.21579           17.8372E+03 
                8.7E-03            1.22987           17.8204E+03 
                8.8E-03            1.24395           17.8028E+03 
                8.90001E-03        1.25803           17.7844E+03 
                9.E-03             1.27211           17.7652E+03 
                9.10001E-03        1.28619           17.745E+03  
                9.2E-03            1.30027           17.7242E+03 
                9.3E-03            1.31435           17.7024E+03 
                9.40001E-03        1.32843           17.6799E+03 
                9.5E-03            1.34251           17.6564E+03 
                9.60001E-03        1.35659           17.632E+03  
                9.7E-03            1.37067           17.6068E+03 
                9.8E-03            1.38475           17.5807E+03 
                9.9E-03            1.39883           17.5537E+03 
               10.E-03             1.41291           17.5257E+03 




