"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.3247,5324.7
0.186012,5.7797,5779.7
0.216989,6.207050000000001,6207.05
0.247954,6.5490200000000005,6549.02
0.278879,6.87213,6872.13
0.309804,7.14313,7143.13
0.340729,7.3975,7397.5
0.371654,7.61186,7611.86
0.40258,7.80355,7803.55
0.433505,7.9712700000000005,7971.27
0.46443,8.111460000000001,8111.46
0.495355,8.25673,8256.73
0.52628,8.37101,8371.01
0.557205,8.4744,8474.4
0.58813,8.55356,8553.56
0.619172,8.6335,8633.5
0.650344,8.68729,8687.29
0.681517,8.72342,8723.42
0.712694,8.75114,8751.14
0.743866,8.76567,8765.67
0.775043,8.76848,8768.48
0.806216,8.761600000000001,8761.6
0.837389,8.7486,8748.6
0.868566,8.73066,8730.66
0.899738,8.70896,8708.96
0.930911,8.68447,8684.47
0.962088,8.65779,8657.79
0.99326,8.62918,8629.18
1.02429,8.598780000000001,8598.78
1.05526,8.566709999999999,8566.71
1.08623,8.53258,8532.58
1.1172,8.49683,8496.83
1.14816,8.45959,8459.59
1.17913,8.42045,8420.45
1.2101,8.37942,8379.42
1.24106,8.33614,8336.14
1.27203,8.29114,8291.14
1.303,8.24342,8243.42
1.33397,8.192639999999999,8192.64
1.36493,8.13862,8138.62
1.3959,8.08061,8080.61
1.42687,8.019350000000001,8019.35
1.45784,7.95389,7953.89
1.48881,7.8848199999999995,7884.82
1.51974,7.811560000000001,7811.56
1.55079,7.73413,7734.13
1.58173,7.65228,7652.28
1.61278,7.5661499999999995,7566.15
1.64379,7.47612,7476.12
1.67472,7.38192,7381.92
1.70581,7.28352,7283.52
1.73669,7.18205,7182.05
1.76783,7.07583,7075.83
1.7986,6.967630000000001,6967.63
1.82988,6.85532,6855.32
1.86055,6.74224,6742.24
1.89184,6.625,6625.0
1.92254,6.50819,6508.19
1.95388,6.38853,6388.53
1.98458,6.27048,6270.48
2.01594,6.14996,6149.96
2.04667,6.03161,6031.61
2.07795,5.91218,5912.18
2.10878,5.7948,5794.8
2.13984,5.67903,5679.03
2.17089,5.5648100000000005,5564.81
2.20161,5.45568,5455.68
2.23289,5.3474200000000005,5347.42
2.26388,5.24398,5243.98
2.29461,5.14511,5145.11
2.3259,5.04749,5047.49
2.35711,4.95561,4955.61
2.38746,4.86733,4867.33
2.41909,4.78079,4780.79
2.4511,4.69623,4696.23
2.4831,4.6152500000000005,4615.25
2.5151,4.538729999999999,4538.73
2.5457,4.467239999999999,4467.24
2.57609,4.40011,4400.11
2.60642,4.34234,4342.34
2.63568,4.29165,4291.65
2.66494,4.23738,4237.38
2.69419,4.18492,4184.92
2.72414,4.13392,4133.92
2.75614,4.0836,4083.6
2.78814,4.03247,4032.47
2.81913,3.99893,3998.93
2.84784,3.9871,3987.1
2.88037,3.9792,3979.2
2.91365,3.96559,3965.59
2.94693,3.95357,3953.57
2.98021,3.9396,3939.6
3.01211,3.92403,3924.03
3.04283,3.90618,3906.18
3.07355,3.89076,3890.76
3.10427,3.87308,3873.08
