"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.8626700000000005,7862.67
0.247923,8.90911,8909.11
0.278848,9.40721,9407.21
0.309773,9.78465,9784.65
0.340699,9.91793,9917.93
0.371624,9.926879999999999,9926.88
0.402549,9.89235,9892.35
0.433474,9.85282,9852.82
0.464399,9.811069999999999,9811.07
0.495324,9.76579,9765.79
0.526249,9.718069999999999,9718.07
0.557174,9.659559999999999,9659.56
0.588099,9.6029,9602.9
0.619141,9.5354,9535.4
0.650313,9.468399999999999,9468.4
0.681486,9.39224,9392.24
0.712663,9.31617,9316.17
0.743836,9.23315,9233.15
0.775013,9.147969999999999,9147.97
0.806185,9.05906,9059.06
0.837358,8.96498,8964.98
0.868535,8.8701,8870.1
0.899707,8.7667,8766.7
0.93088,8.66391,8663.91
0.962057,8.55284,8552.84
0.993229,8.44073,8440.73
1.02453,8.32352,8323.52
1.05539,6.06812,6068.12
1.08655,6.22795,6227.95
1.11744,7.64861,7648.61
1.14847,8.22361,8223.61
1.17941,7.93768,7937.68
1.21039,7.6257399999999995,7625.74
1.24153,7.59824,7598.24
1.27219,7.54258,7542.58
1.30361,7.28568,7285.68
1.33503,7.13753,7137.53
1.36611,7.00243,7002.43
1.39716,6.83566,6835.66
1.42819,6.71227,6712.27
1.45899,6.55522,6555.22
1.49023,6.42898,6428.98
1.52082,6.34579,6345.79
1.5522,6.1619399999999995,6161.94
1.58306,6.08057,6080.57
1.6142,5.9685299999999994,5968.53
1.64525,5.84231,5842.31
1.67584,5.7381,5738.1
1.70731,5.63534,5635.34
1.73818,5.54302,5543.02
1.76889,5.45045,5450.45
1.80029,5.33727,5337.27
1.83116,5.258109999999999,5258.11
1.86179,5.19313,5193.13
1.89332,5.12375,5123.75
1.92429,5.03778,5037.78
1.95486,4.97662,4976.62
1.986,4.92114,4921.14
2.01735,4.8532399999999996,4853.24
2.04842,4.79487,4794.87
2.07907,4.742520000000001,4742.52
2.10987,4.69119,4691.19
2.14063,4.663609999999999,4663.61
2.17089,4.6632,4663.2
2.2038,4.65075,4650.75
2.23513,4.6355,4635.5
2.26585,4.63361,4633.61
2.29657,4.615130000000001,4615.13
2.32729,4.58968,4589.68
2.35801,4.58719,4587.19
2.38873,4.5666,4566.6
2.41952,4.56956,4569.56
2.44813,4.52608,4526.08
2.47629,4.49636,4496.36
2.50445,4.49241,4492.41
2.53261,4.4527,4452.7
2.56092,4.44782,4447.82
2.59512,4.40939,4409.39
2.63032,4.3998,4399.8
2.66535,4.35408,4354.08
2.69759,4.3503,4350.3
2.72959,4.317670000000001,4317.67
2.76159,4.27421,4274.21
2.79359,4.250520000000001,4250.52
2.82559,4.22552,4225.52
2.85759,4.183470000000001,4183.47
2.88959,4.16929,4169.29
2.92141,4.15261,4152.61
2.95087,4.13555,4135.55
2.97968,4.10683,4106.83
3.00848,4.10307,4103.07
3.03728,4.07447,4074.47
3.06608,4.04086,4040.86
3.09488,4.029050000000001,4029.05
