
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.66447E+03
              700.001E-06        216.989E-03          7.12794E+03
              800.002E-06        247.965E-03          7.54646E+03
              900.003E-06        278.891E-03          7.71639E+03
                1.E-03           309.816E-03          7.82352E+03
                1.1E-03          340.741E-03          7.86626E+03
                1.2E-03          371.666E-03          7.87785E+03
                1.30001E-03      402.591E-03          7.88138E+03
                1.40001E-03      433.516E-03          7.8827E+03 
                1.50001E-03      464.441E-03          7.88041E+03
                1.60001E-03      495.366E-03          7.87709E+03
                1.70001E-03      526.291E-03          7.87236E+03
                1.80001E-03      557.216E-03          7.8666E+03 
                1.90001E-03      588.141E-03          7.85965E+03
                2.00001E-03      619.183E-03          7.85191E+03
                2.10001E-03      650.356E-03          7.84313E+03
                2.2E-03          681.528E-03          7.83358E+03
                2.30001E-03      712.706E-03          7.82318E+03
                2.4E-03          743.878E-03          7.81187E+03
                2.50001E-03      775.055E-03          7.79982E+03
                2.60001E-03      806.228E-03          7.78703E+03
                2.7E-03          837.4E-03            7.77334E+03
                2.80001E-03      868.577E-03          7.75893E+03
                2.90001E-03      899.75E-03           7.74375E+03
                3.E-03           930.922E-03          7.7277E+03 
                3.10001E-03      962.099E-03          7.71075E+03
                3.20001E-03      993.272E-03          7.69259E+03
                3.3E-03            1.02458            7.67336E+03
                3.40001E-03        1.05596            7.65298E+03
                3.5E-03            1.08734            7.63159E+03
                3.60001E-03        1.11872            7.60935E+03
                3.70001E-03        1.1501             7.58617E+03
                3.8E-03            1.18148            7.56206E+03
                3.90001E-03        1.21286            7.5368E+03 
                4.00001E-03        1.24424            7.51027E+03
                4.1E-03            1.27562            7.48244E+03
                4.20001E-03        1.30701            7.4533E+03 
                4.30001E-03        1.33838            7.42281E+03
                4.4E-03            1.36976            7.39095E+03
                4.50001E-03        1.40098            7.35776E+03
                4.60001E-03        1.43187            7.32339E+03
                4.70001E-03        1.463              7.28721E+03
                4.80001E-03        1.49383            7.24987E+03
                4.90001E-03        1.52497            7.21051E+03
                5.E-03             1.55589            7.16984E+03
                5.10001E-03        1.58696            7.12714E+03
                5.20001E-03        1.61793            7.08272E+03
                5.3E-03            1.64891            7.03644E+03
                5.4E-03            1.67998            6.9879E+03 
                5.5E-03            1.71077            6.93777E+03
                5.6E-03            1.74201            6.88479E+03
                5.70001E-03        1.77289            6.83024E+03
                5.80001E-03        1.80399            6.77322E+03
                5.90001E-03        1.83497            6.71423E+03
                6.E-03             1.86588            6.65332E+03
                6.1E-03            1.89704            6.58996E+03
                6.20001E-03        1.92783            6.52545E+03
                6.3E-03            1.95903            6.45832E+03
                6.4E-03            1.98976            6.39064E+03
                6.50001E-03        2.02087            6.32008E+03
                6.6E-03            2.05159            6.24927E+03
                6.7E-03            2.0828             6.17539E+03
                6.8E-03            2.11361            6.1018E+03 
                6.9E-03            2.1449             6.02533E+03
                7.00001E-03        2.17538            5.94998E+03
                7.1E-03            2.207              5.8715E+03 
                7.20001E-03        2.23758            5.79445E+03
                7.3E-03            2.26884            5.71611E+03
                7.4E-03            2.2999             5.63738E+03
                7.5E-03            2.3303             5.56033E+03
                7.60001E-03        2.36206            5.48038E+03
                7.7E-03            2.39278            5.40186E+03
                7.8E-03            2.4235             5.32523E+03
                7.9E-03            2.45483            5.24553E+03
                8.E-03             2.48592            5.16751E+03
                8.10001E-03        2.51679            5.09156E+03
                8.2E-03            2.54605            5.01765E+03
                8.3E-03            2.5753             4.94534E+03
                8.4E-03            2.6082             4.86546E+03
                8.5E-03            2.64021            4.78528E+03
                8.6E-03            2.6722             4.70682E+03
                8.7E-03            2.70417            4.63045E+03
                8.8E-03            2.73404            4.55638E+03
                8.9E-03            2.7639             4.48445E+03
                9.E-03             2.79377            4.41336E+03
                9.1E-03            2.82334            4.34395E+03
                9.2E-03            2.85321            4.2715E+03 
                9.3E-03            2.88649            4.19297E+03
                9.4E-03            2.91977            4.11692E+03
                9.5E-03            2.95259            4.04324E+03
                9.6E-03            2.98331            3.97184E+03
                9.7E-03            3.01403            3.90264E+03
                9.8E-03            3.04475            3.83516E+03
                9.9E-03            3.07547            3.77031E+03
               10.E-03             3.10508            3.70844E+03




