"displacement,mm","force,kN","force,N"
0.0,0.00416753,4.16753
0.0200011,1.43707,1437.07
0.0400051,2.90051,2900.51
0.0599947,4.43098,4430.98
0.0799874,5.68307,5683.07
0.0999767,7.27963,7279.63
0.119945,8.61698,8616.98
0.139913,10.006200000000002,10006.2
0.159881,10.6666,10666.6
0.179849,11.2667,11266.7
0.199818,11.6919,11691.9
0.219786,12.0966,12096.6
0.239754,12.462299999999999,12462.3
0.259722,12.8163,12816.3
0.279687,13.0594,13059.4
0.299655,13.328,13328.0
0.319624,13.5693,13569.3
0.339592,13.774000000000001,13774.0
0.35956,13.9503,13950.3
0.379528,14.1034,14103.4
0.399572,14.234399999999999,14234.4
0.419703,14.3674,14367.4
0.439831,14.4739,14473.9
0.459958,14.5564,14556.4
0.480089,14.6326,14632.6
0.500217,14.696299999999999,14696.3
0.520244,14.7364,14736.4
0.540272,14.7725,14772.5
0.560296,14.8032,14803.2
0.580321,14.8252,14825.2
0.600349,14.8403,14840.3
0.620373,14.851,14851.0
0.6404,14.859,14859.0
0.660425,14.8644,14864.4
0.68045,14.8681,14868.1
0.700478,14.8704,14870.4
0.720503,14.8711,14871.1
0.740528,14.870600000000001,14870.6
0.760555,14.869299999999999,14869.3
0.78058,14.8672,14867.2
0.800604,14.8644,14864.4
0.820633,14.861,14861.0
0.840657,14.857000000000001,14857.0
0.860685,14.8524,14852.4
0.880709,14.8474,14847.4
0.900734,14.8418,14841.8
0.920587,14.8359,14835.9
0.940405,14.829600000000001,14829.6
0.960224,14.822799999999999,14822.8
0.980038,14.815700000000001,14815.7
0.999863,14.808100000000001,14808.1
1.0202,14.8001,14800.1
1.04025,14.7916,14791.6
1.06031,14.7828,14782.8
1.08036,14.773700000000002,14773.7
1.10041,14.7643,14764.3
1.12047,14.7545,14754.5
1.14052,14.7444,14744.4
1.16058,14.7338,14733.8
1.18063,14.722700000000001,14722.7
1.20068,14.711200000000002,14711.2
1.22073,14.6994,14699.4
1.24079,14.687000000000001,14687.0
1.26084,14.674,14674.0
1.2809,14.6606,14660.6
1.30095,14.647,14647.0
1.321,14.633000000000001,14633.0
1.34099,14.6187,14618.7
1.36062,14.604000000000001,14604.0
1.38024,14.589,14589.0
1.39987,14.5738,14573.8
1.41949,14.558100000000001,14558.1
1.43912,14.542,14542.0
1.45934,14.5251,14525.1
1.47964,14.5079,14507.9
1.49994,14.4903,14490.3
1.52025,14.472299999999999,14472.3
1.54055,14.454,14454.0
1.56085,14.4351,14435.1
1.58057,14.4163,14416.3
1.59998,14.397200000000002,14397.2
1.61919,14.3779,14377.9
1.63839,14.3583,14358.3
1.65895,14.3367,14336.7
1.67952,14.3147,14314.7
1.70009,14.2923,14292.3
1.72066,14.2694,14269.4
1.74123,14.245700000000001,14245.7
1.7618,14.2213,14221.3
1.78237,14.1964,14196.4
1.80295,14.1712,14171.2
1.82352,14.1455,14145.5
1.84409,14.119299999999999,14119.3
1.86466,14.092500000000001,14092.5
1.88479,14.0649,14064.9
1.9049,14.036700000000002,14036.7
1.92502,14.0079,14007.9
1.94513,13.978200000000001,13978.2
1.96525,13.947600000000001,13947.6
1.98536,13.915799999999999,13915.8
2.00547,13.8828,13882.8
