"strain,-","stress,MPa","stress,Pa"
0.0,757.78096579099,757780965.79099
0.002,858.3065933601542,858306593.3601543
0.004,879.7102625982241,879710262.598224
0.006,884.441070432097,884441070.4320971
0.008,885.654224980163,885654224.980163
0.01,886.121154975973,886121154.975973
0.012,886.4259246696107,886425924.6696107
0.014,886.6918103826681,886691810.3826681
0.016,886.9450057048647,886945005.7048647
0.018,887.1912376810604,887191237.6810604
0.02,887.4319075132386,887431907.5132385
0.022,887.667491931578,887667491.9315779
0.024,887.8982608762808,887898260.8762808
0.026,888.1244297303626,888124429.7303627
0.028,888.3461923274239,888346192.3274238
0.03,888.5637287458134,888563728.7458134
0.032,888.7772077049501,888777207.7049501
0.034,888.9867877485088,888986787.7485088
0.036,889.1926181050362,889192618.1050363
0.038,889.3948394214151,889394839.4214151
0.04,889.5935844171127,889593584.4171127
0.042,889.788978475196,889788978.475196
0.044,889.9811401786062,889981140.1786062
0.046,890.1701817979585,890170181.7979585
0.048,890.3562097361078,890356209.7361077
0.05,890.5393249340295,890539324.9340296
0.052,890.719623242002,890719623.2420019
0.054,890.8971957596041,890897195.7596041
0.056,891.0721291476322,891072129.1476321
0.058,891.2445059146852,891244505.9146852
0.06,891.4144046808555,891414404.6808555
0.062,891.5819004206936,891581900.4206936
0.064,891.7470646873809,891747064.6873809
0.066,891.9099658198312,891909965.8198313
0.068,892.0706691342667,892070669.1342667
0.07,892.2292371016476,892229237.1016476
0.072,892.3857295121966,892385729.5121965
0.074,892.5402036281312,892540203.6281312
0.076,892.6927143256103,892692714.3256103
0.078,892.8433142267963,892843314.2267964
0.08,892.9920538228539,892992053.8228539
0.082,893.138981588621,893138981.588621
0.084,893.284144089627,893284144.089627
0.086,893.4275860820595,893427586.0820595
0.088,893.5693506062368,893569350.6062367
0.09,893.7094790740852,893709479.0740851
0.092,893.84801135108,893848011.3510801
0.094,893.9849858330656,893984985.8330656
0.096,894.120439518336,894120439.5183359
0.098,894.2544080753248,894254408.0753248
0.1,894.3869259062211,894386925.9062212
0.102,894.5180262068043,894518026.2068043
0.104,894.6477410227651,894647741.0227652
0.106,894.7761013027591,894776101.3027592
0.108,894.9031369484169,894903136.9484168
0.11,895.0288768615208,895028876.8615208
0.112,895.1533489885375,895153348.9885374
0.114,895.2765803626854,895276580.3626854
0.116,895.3985971436964,895398597.1436964
0.118,895.5194246554252,895519424.6554252
0.12,895.639087421444,895639087.4214439
0.122,895.7576091987505,895757609.1987505
0.124,895.8750130097109,895875013.0097109
0.126,895.9913211723438,895991321.1723437
0.128,896.1065553290523,896106555.3290523
0.13,896.2207364738972,896220736.4738972
0.132,896.3338849784976,896333884.9784976
0.134,896.4460206166455,896446020.6166455
0.136,896.5571625877071,896557162.5877072
0.138,896.6673295388836,896667329.5388836
0.14,896.7765395863977,896776539.5863976
0.142,896.8848103356673,896884810.3356674
0.144,896.9921589005254,896992158.9005255
0.146,897.098601921537,897098601.921537
0.148,897.2041555834682,897204155.5834682
0.15,897.3088356319496,897308835.6319495
0.152,897.4126573893825,897412657.3893825
0.154,897.5156357701254,897515635.7701254
0.156,897.6177852950025,897617785.2950025
0.158,897.7191201051683,897719120.1051682
0.16,897.8196539753644,897819653.9753644
0.162,897.9194003265982,897919400.3265982
0.164,898.0183722382749,898018372.2382749
0.166,898.1165824598113,898116582.4598113
0.168,898.2140434217566,898214043.4217566
0.17,898.3107672464458,898310767.2464459
0.172,898.4067657582096,898406765.7582096
0.174,898.5020504931625,898502050.4931625
0.176,898.5966327085891,898596632.7085892
0.178,898.6905233919505,898690523.3919505
0.18,898.7837332695262,898783733.2695262
0.182,898.876272814712,898876272.814712
0.184,898.9681522559882,898968152.2559882
0.186,899.0593815845748,899059381.5845748
0.188,899.1499705617881,899149970.5617881
0.19,899.2399287261127,899239928.7261127
0.192,899.3292654000018,899329265.4000018
0.194,899.4179896964189,899417989.6964189
0.196,899.5061105251319,899506110.525132
0.198,899.5936365987714,899593636.5987713
0.2,899.6805764386627,899680576.4386626
0.202,899.7669383804442,899766938.3804443
0.204,899.852730579478,899852730.579478
0.206,899.9379610160646,899937961.0160646
0.208,900.0226375004688,900022637.5004689
0.21,900.1067676777661,900106767.6777661
0.212,900.1903590325159,900190359.0325159
0.214,900.27341889327,900273418.89327
0.216,900.3559544369227,900355954.4369228
0.218,900.4379726929099,900437972.6929098
0.22,900.5194805472622,900519480.5472622
0.222,900.60048474652,900600484.74652
0.224,900.6809919015134,900680991.9015133
0.226,900.7610084910162,900761008.4910163
0.228,900.8405408652752,900840540.8652753
0.23,900.9195952494229,900919595.2494229
0.232,900.9981777467759,900998177.7467759
0.234,901.0762943420262,901076294.3420262
0.236,901.1539509043263,901153950.9043263
0.238,901.231153190275,901231153.190275
0.24,901.307906846807,901307906.846807
0.242,901.3842174139891,901384217.4139891
0.244,901.4600903277278,901460090.3277278
0.246,901.5355309223908,901535530.9223908
0.248,901.6105444333467,901610544.4333467
0.25,901.6851359994243,901685135.9994243
0.252,901.7593106652965,901759310.6652966
0.254,901.8330733837902,901833073.3837901
0.256,901.906429018125,901906429.0181249
0.258,901.9793823440846,901979382.3440846
0.26,902.0519380521217,902051938.0521218
0.262,902.1241007493996,902124100.7493997
0.264,902.1958749617731,902195874.9617732
0.266,902.2672651357102,902267265.1357102
0.268,902.3382756401572,902338275.6401572
0.27,902.4089107683487,902408910.7683487
0.272,902.4791747395652,902479174.7395653
0.274,902.5490717008395,902549071.7008395
0.276,902.6186057286135,902618605.7286135
0.278,902.6877808303482,902687780.8303481
0.28,902.756600946087,902756600.946087
0.282,902.8250699499757,902825069.9499757
0.284,902.8931916517383,902893191.6517383
0.286,902.960969798113,902960969.798113
0.288,903.0284080742462,903028408.0742462
0.29,903.0955101050504,903095510.1050503
0.292,903.1622794565225,903162279.4565225
0.294,903.2287196370272,903228719.6370273
