
                  X             Displacement          Force      

                0.                 0.                 4.16753    
              100.007E-06         20.0011E-03         1.43707E+03
              200.006E-06         40.0051E-03         2.90051E+03
              300.006E-06         59.9947E-03         4.43098E+03
              400.007E-06         79.9874E-03         5.68307E+03
              500.008E-06         99.9767E-03         7.27963E+03
              600.008E-06        119.945E-03          8.61698E+03
              700.009E-06        139.913E-03         10.0934E+03 
              800.01E-06         159.881E-03         10.7355E+03 
              900.011E-06        179.849E-03         11.1891E+03 
                1.00001E-03      199.818E-03         11.4796E+03 
                1.10001E-03      219.786E-03         11.7409E+03 
                1.20001E-03      239.754E-03         11.9149E+03 
                1.30001E-03      259.722E-03         12.0464E+03 
                1.4E-03          279.687E-03         12.1378E+03 
                1.5E-03          299.655E-03         12.2165E+03 
                1.6E-03          319.624E-03         12.2727E+03 
                1.7E-03          339.592E-03         12.3313E+03 
                1.8E-03          359.56E-03          12.3768E+03 
                1.9E-03          379.528E-03         12.4228E+03 
                2.E-03           399.572E-03         12.4651E+03 
                2.10001E-03      419.703E-03         12.5038E+03 
                2.20001E-03      439.831E-03         12.5393E+03 
                2.3E-03          459.958E-03         12.5741E+03 
                2.40001E-03      480.089E-03         12.606E+03  
                2.50001E-03      500.217E-03         12.637E+03  
                2.6E-03          520.443E-03         12.6665E+03 
                2.70001E-03      540.678E-03         12.6948E+03 
                2.80001E-03      560.909E-03         12.7228E+03 
                2.9E-03          581.14E-03          12.7493E+03 
                3.00001E-03      601.374E-03         12.7745E+03 
                3.1E-03          621.605E-03         12.7994E+03 
                3.20001E-03      641.839E-03         12.8232E+03 
                3.30001E-03      662.071E-03         12.8462E+03 
                3.4E-03          682.301E-03         12.8686E+03 
                3.50001E-03      702.536E-03         12.8903E+03 
                3.60001E-03      722.767E-03         12.9115E+03 
                3.7E-03          742.998E-03         12.9319E+03 
                3.80001E-03      763.232E-03         12.9519E+03 
                3.90001E-03      783.463E-03         12.9713E+03 
                4.E-03           803.694E-03         12.9901E+03 
                4.10001E-03      823.929E-03         13.0084E+03 
                4.2E-03          844.16E-03          13.0263E+03 
                4.30001E-03      864.394E-03         13.0438E+03 
                4.40001E-03      884.625E-03         13.0607E+03 
                4.5E-03          904.856E-03         13.0773E+03 
                4.60001E-03      925.091E-03         13.0934E+03 
                4.70001E-03      945.322E-03         13.1092E+03 
                4.8E-03          965.553E-03         13.1245E+03 
                4.90001E-03      985.787E-03         13.1396E+03 
                5.00001E-03        1.00602           13.1542E+03 
                5.1E-03            1.02625           13.1686E+03 
                5.20001E-03        1.04648           13.1825E+03 
                5.3E-03            1.06671           13.1962E+03 
                5.40001E-03        1.08695           13.2095E+03 
                5.50001E-03        1.10718           13.2225E+03 
                5.6E-03            1.12741           13.2353E+03 
                5.70001E-03        1.14749           13.2477E+03 
                5.80001E-03        1.16731           13.2598E+03 
                5.9E-03            1.18713           13.2716E+03 
                6.00001E-03        1.20695           13.2832E+03 
                6.1E-03            1.22676           13.2945E+03 
                6.20001E-03        1.24659           13.3055E+03 
                6.30001E-03        1.2664            13.3164E+03 
                6.4E-03            1.28622           13.327E+03  
                6.50001E-03        1.30604           13.3373E+03 
                6.60001E-03        1.32586           13.3474E+03 
                6.7E-03            1.34568           13.3573E+03 
                6.80001E-03        1.3655            13.3669E+03 
                6.90001E-03        1.38532           13.3763E+03 
                7.E-03             1.40514           13.3855E+03 
                7.10001E-03        1.42496           13.3945E+03 
                7.2E-03            1.44478           13.4033E+03 
                7.30001E-03        1.4646            13.4119E+03 
                7.40001E-03        1.48449           13.4203E+03 
                7.5E-03            1.50497           13.4288E+03 
                7.60001E-03        1.52545           13.4371E+03 
                7.70001E-03        1.54592           13.4452E+03 
                7.8E-03            1.56597           13.4531E+03 
                7.9E-03            1.58603           13.4608E+03 
                8.00001E-03        1.60608           13.4683E+03 
                8.10001E-03        1.62613           13.4757E+03 
                8.2E-03            1.64619           13.4829E+03 
                8.30001E-03        1.66624           13.4899E+03 
                8.40001E-03        1.68629           13.4967E+03 
                8.5E-03            1.70635           13.5033E+03 
                8.6E-03            1.7264            13.5098E+03 
                8.70001E-03        1.74645           13.5161E+03 
                8.80001E-03        1.76651           13.5223E+03 
                8.9E-03            1.78656           13.5283E+03 
                9.00001E-03        1.80661           13.5341E+03 
                9.10001E-03        1.82667           13.5398E+03 
                9.2E-03            1.84672           13.5452E+03 
                9.3E-03            1.86677           13.5506E+03 
                9.40001E-03        1.88683           13.5559E+03 
                9.50001E-03        1.90688           13.5609E+03 
                9.6E-03            1.92693           13.5658E+03 
                9.7E-03            1.94669           13.5705E+03 
                9.80001E-03        1.96632           13.5751E+03 
                9.90001E-03        1.98595           13.5796E+03 
               10.E-03             2.00557           13.5839E+03 




