"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.9017,4901.7
0.0420048,7.46669,7466.69
0.0559993,9.82874,9828.74
0.0699863,11.6208,11620.8
0.0840038,12.1913,12191.3
0.0980212,12.672799999999999,12672.8
0.112037,13.0619,13061.9
0.12606,13.377799999999999,13377.8
0.140097,13.641399999999999,13641.4
0.154067,13.8786,13878.6
0.168038,14.0833,14083.3
0.18201,14.2615,14261.5
0.195979,14.4194,14419.4
0.209951,14.5614,14561.4
0.223921,14.6885,14688.5
0.237892,14.8009,14800.9
0.251845,14.902000000000001,14902.0
0.265738,14.9944,14994.4
0.279631,15.0779,15077.9
0.293524,15.1538,15153.8
0.307415,15.2235,15223.5
0.321309,15.287600000000001,15287.6
0.335201,15.347,15347.0
0.349094,15.4022,15402.2
0.362986,15.4538,15453.8
0.376879,15.5022,15502.2
0.390771,15.547799999999999,15547.8
0.404665,15.5909,15590.9
0.418558,15.6317,15631.7
0.43245,15.6706,15670.6
0.446343,15.7077,15707.7
0.460236,15.7431,15743.1
0.474129,15.7771,15777.1
0.488021,15.8098,15809.8
0.501947,15.8412,15841.2
0.515995,15.8713,15871.3
0.530044,15.9003,15900.3
0.544093,15.9282,15928.2
0.558471,15.9557,15955.7
0.572872,15.9821,15982.1
0.587271,16.0077,16007.7
0.601672,16.0323,16032.3
0.616071,16.0561,16056.1
0.63047,16.0791,16079.1
0.644871,16.1013,16101.3
0.659271,16.122799999999998,16122.8
0.673672,16.1436,16143.6
0.688071,16.163700000000002,16163.7
0.702472,16.1831,16183.1
0.71687,16.2019,16201.9
0.73127,16.22,16220.0
0.745671,16.2375,16237.5
0.760071,16.2545,16254.5
0.774471,16.2709,16270.9
0.788872,16.2867,16286.7
0.803269,16.3021,16302.1
0.817672,16.3169,16316.9
0.83207,16.331200000000003,16331.2
0.846471,16.345100000000002,16345.1
0.86087,16.3585,16358.5
0.875272,16.3715,16371.5
0.889671,16.3841,16384.1
0.904071,16.3962,16396.2
0.918472,16.4079,16407.9
0.93287,16.4193,16419.3
0.947273,16.430200000000003,16430.2
0.96167,16.4407,16440.7
0.97607,16.4509,16450.9
0.990471,16.4606,16460.6
1.00461,16.47,16470.0
1.01869,16.4791,16479.1
1.03277,16.4877,16487.7
1.04685,16.496,16496.0
1.06093,16.504,16504.0
1.07501,16.511599999999998,16511.6
1.08909,16.5188,16518.8
1.10317,16.5257,16525.7
1.11725,16.5323,16532.3
1.13133,16.5385,16538.5
1.14541,16.5443,16544.3
1.15949,16.5498,16549.8
1.17357,16.555,16555.0
1.18765,16.5598,16559.8
1.20173,16.5642,16564.2
1.21581,16.5683,16568.3
1.22989,16.5721,16572.1
1.24397,16.575400000000002,16575.4
1.25805,16.578400000000002,16578.4
1.27213,16.581,16581.0
1.28621,16.5833,16583.3
1.30029,16.5851,16585.1
1.31437,16.586599999999997,16586.6
1.32845,16.587799999999998,16587.8
1.34253,16.5885,16588.5
1.35661,16.588900000000002,16588.9
1.37069,16.5888,16588.8
1.38477,16.5884,16588.4
1.39885,16.5876,16587.6
1.41293,16.5863,16586.3
