
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.66759E+03
              700.001E-06        216.989E-03          7.86267E+03
              800.002E-06        247.923E-03          8.92058E+03
              900.003E-06        278.848E-03         10.0149E+03 
                1.E-03           309.773E-03         10.9704E+03 
                1.1E-03          340.699E-03         11.7868E+03 
                1.2E-03          371.624E-03         12.5157E+03 
                1.30001E-03      402.549E-03         13.3612E+03 
                1.40001E-03      433.474E-03         13.9949E+03 
                1.50001E-03      464.399E-03         14.5725E+03 
                1.60001E-03      495.324E-03         15.0367E+03 
                1.70001E-03      526.249E-03         15.4898E+03 
                1.80001E-03      557.174E-03         15.7832E+03 
                1.90001E-03      588.099E-03         15.9275E+03 
                2.00001E-03      619.141E-03         15.9436E+03 
                2.10001E-03      650.313E-03         15.905E+03  
                2.2E-03          681.486E-03         15.8573E+03 
                2.30001E-03      712.663E-03         15.8052E+03 
                2.4E-03          743.836E-03         15.75E+03   
                2.50001E-03      775.013E-03         15.6926E+03 
                2.60001E-03      806.185E-03         15.6328E+03 
                2.7E-03          837.358E-03         15.5708E+03 
                2.80001E-03      868.535E-03         15.5062E+03 
                2.90001E-03      899.707E-03         15.4394E+03 
                3.E-03           930.88E-03          15.3691E+03 
                3.10001E-03      962.057E-03         15.2941E+03 
                3.20001E-03      993.229E-03         15.2148E+03 
                3.3E-03            1.02425           15.1298E+03 
                3.40001E-03        1.05522           15.0392E+03 
                3.5E-03            1.08619           14.9429E+03 
                3.60001E-03        1.11716           14.8414E+03 
                3.70001E-03        1.14812           14.7326E+03 
                3.8E-03            1.17909           14.6197E+03 
                3.90001E-03        1.21006           14.4985E+03 
                4.00001E-03        1.24103           14.3716E+03 
                4.1E-03            1.27199           14.2367E+03 
                4.20001E-03        1.30296           14.0952E+03 
                4.3E-03            1.33418            9.23859E+03
                4.4E-03            1.36541           13.1289E+03 
                4.5E-03            1.39655           15.3409E+03 
                4.6E-03            1.42727           14.1077E+03 
                4.7E-03            1.45799           13.7935E+03 
                4.80001E-03        1.48878           14.1431E+03 
                4.90001E-03        1.52017           13.9382E+03 
                5.00001E-03        1.55111           13.7144E+03 
                5.1E-03            1.58165           13.4854E+03 
                5.20001E-03        1.61297           13.4274E+03 
                5.30001E-03        1.64409           13.2471E+03 
                5.4E-03            1.67469           13.1322E+03 
                5.50001E-03        1.70564           12.8474E+03 
                5.60001E-03        1.73705           12.6584E+03 
                5.70001E-03        1.76805           12.4577E+03 
                5.8E-03            1.79906           12.2794E+03 
                5.9E-03            1.83006           11.9885E+03 
                6.00001E-03        1.86107           11.7705E+03 
                6.10001E-03        1.89195           11.5682E+03 
                6.2E-03            1.92292           11.3858E+03 
                6.3E-03            1.95386           11.189E+03  
                6.4E-03            1.98485           10.9425E+03 
                6.50001E-03        2.01583           10.7371E+03 
                6.6E-03            2.04669           10.5301E+03 
                6.7E-03            2.07789           10.394E+03  
                6.8E-03            2.10861           10.1754E+03 
                6.90001E-03        2.14014            9.97873E+03
                7.00001E-03        2.17061            9.78107E+03
                7.10001E-03        2.20209            9.65891E+03
                7.2E-03            2.23273            9.46051E+03
                7.3E-03            2.26368            9.30877E+03
                7.4E-03            2.29489            9.15434E+03
                7.5E-03            2.32562            9.01532E+03
                7.6E-03            2.35676            8.87206E+03
                7.7E-03            2.38783            8.71533E+03
                7.8E-03            2.41889            8.59699E+03
                7.9E-03            2.44877            8.46067E+03
                8.E-03             2.47833            8.36644E+03
                8.1E-03            2.50987            8.24325E+03
                8.2E-03            2.54198            8.13427E+03
                8.3E-03            2.57333            8.02911E+03
                8.4E-03            2.60522            7.93522E+03
                8.5E-03            2.63606            7.82705E+03
                8.6E-03            2.66666            7.7939E+03 
                8.7E-03            2.6954             7.75967E+03
                8.8E-03            2.72356            7.74117E+03
                8.9E-03            2.75172            7.71221E+03
                9.E-03             2.78229            7.69282E+03
                9.1E-03            2.81734            7.64928E+03
                9.2E-03            2.85216            7.62222E+03
                9.3E-03            2.88434            7.57158E+03
                9.4E-03            2.91634            7.52988E+03
                9.5E-03            2.94834            7.48912E+03
                9.6E-03            2.98034            7.44966E+03
                9.7E-03            3.01234            7.40184E+03
                9.8E-03            3.04434            7.36112E+03
                9.9E-03            3.07634            7.31857E+03
               10.E-03             3.10628            7.27534E+03




