
                  X             Displacement          Force      

                0.                 0.                 2.83444    
              100.001E-06         10.9994E-03         1.32212E+03
              200.013E-06         21.9971E-03         2.56764E+03
              300.002E-06         32.9979E-03         3.84633E+03
              400.001E-06         44.0047E-03         5.1669E+03 
              500.013E-06         55.0058E-03         6.40914E+03
              600.011E-06         66.004E-03          7.62801E+03
              700.01E-06          76.9994E-03         8.83672E+03
              800.008E-06         87.9785E-03         9.9807E+03 
              900.007E-06         98.9577E-03        11.0179E+03 
                1.E-03           109.947E-03         11.8771E+03 
                1.1E-03          120.922E-03         12.2605E+03 
                1.20001E-03      131.895E-03         12.4921E+03 
                1.30001E-03      142.911E-03         12.7984E+03 
                1.4E-03          153.93E-03          13.035E+03  
                1.50001E-03      164.949E-03         13.2507E+03 
                1.6E-03          175.968E-03         13.4709E+03 
                1.70001E-03      186.988E-03         13.6805E+03 
                1.8E-03          198.006E-03         13.8654E+03 
                1.90001E-03      209.019E-03         14.0404E+03 
                2.00001E-03      220.027E-03         14.2142E+03 
                2.10001E-03      231.087E-03         14.3866E+03 
                2.2E-03          242.146E-03         14.5406E+03 
                2.3E-03          253.189E-03         14.7017E+03 
                2.4E-03          264.193E-03         14.8508E+03 
                2.5E-03          275.196E-03         14.9988E+03 
                2.6E-03          286.199E-03         15.136E+03  
                2.7E-03          297.203E-03         15.2722E+03 
                2.8E-03          308.206E-03         15.4032E+03 
                2.9E-03          319.21E-03          15.5294E+03 
                3.E-03           330.213E-03         15.655E+03  
                3.1E-03          341.217E-03         15.7801E+03 
                3.2E-03          352.22E-03          15.8946E+03 
                3.3E-03          363.224E-03         16.0106E+03 
                3.4E-03          374.227E-03         16.1229E+03 
                3.50001E-03      385.232E-03         16.2335E+03 
                3.60001E-03      396.235E-03         16.3397E+03 
                3.70001E-03      407.239E-03         16.4453E+03 
                3.80001E-03      418.242E-03         16.5466E+03 
                3.90001E-03      429.144E-03         16.6456E+03 
                4.00001E-03      440.218E-03         16.743E+03  
                4.1E-03          451.302E-03         16.8373E+03 
                4.20001E-03      462.389E-03         16.9295E+03 
                4.30001E-03      473.475E-03         17.0196E+03 
                4.4E-03          484.56E-03          17.1071E+03 
                4.50001E-03      495.646E-03         17.1922E+03 
                4.6E-03          506.792E-03         17.276E+03  
                4.70001E-03      517.795E-03         17.3569E+03 
                4.8E-03          528.765E-03         17.4357E+03 
                4.90001E-03      539.738E-03         17.5128E+03 
                5.00001E-03      550.709E-03         17.5875E+03 
                5.1E-03          561.68E-03          17.6599E+03 
                5.20001E-03      572.651E-03         17.7304E+03 
                5.3E-03          583.622E-03         17.7987E+03 
                5.40001E-03      594.595E-03         17.8654E+03 
                5.50001E-03      605.567E-03         17.9303E+03 
                5.6E-03          616.537E-03         17.994E+03  
                5.70001E-03      627.51E-03          18.0563E+03 
                5.8E-03          638.48E-03          18.1174E+03 
                5.90001E-03      649.452E-03         18.1773E+03 
                6.E-03           660.423E-03         18.236E+03  
                6.10001E-03      671.394E-03         18.2936E+03 
                6.20001E-03      682.366E-03         18.35E+03   
                6.3E-03          693.337E-03         18.4054E+03 
                6.40001E-03      704.309E-03         18.4596E+03 
                6.5E-03          715.279E-03         18.5126E+03 
                6.60001E-03      726.251E-03         18.5646E+03 
                6.70001E-03      737.224E-03         18.6155E+03 
                6.8E-03          748.194E-03         18.6652E+03 
                6.90001E-03      759.167E-03         18.714E+03  
                7.E-03           770.138E-03         18.7617E+03 
                7.10001E-03      781.109E-03         18.8084E+03 
                7.2E-03          792.08E-03          18.8541E+03 
                7.30001E-03      803.051E-03         18.8988E+03 
                7.40001E-03      814.023E-03         18.9426E+03 
                7.5E-03          824.993E-03         18.9854E+03 
                7.60001E-03      835.967E-03         19.0273E+03 
                7.7E-03          846.936E-03         19.0682E+03 
                7.80001E-03      857.909E-03         19.1082E+03 
                7.90001E-03      868.793E-03         19.1473E+03 
                8.E-03           879.535E-03         19.1854E+03 
                8.10001E-03      890.278E-03         19.2226E+03 
                8.2E-03          901.02E-03          19.2589E+03 
                8.30001E-03      911.763E-03         19.2942E+03 
                8.4E-03          922.505E-03         19.3286E+03 
                8.5E-03          933.25E-03          19.3619E+03 
                8.60001E-03      943.993E-03         19.3944E+03 
                8.7E-03          954.735E-03         19.4258E+03 
                8.80001E-03      965.478E-03         19.4563E+03 
                8.9E-03          976.22E-03          19.4858E+03 
                9.00001E-03      986.964E-03         19.5143E+03 
                9.10001E-03      997.707E-03         19.5419E+03 
                9.2E-03            1.00862           19.5684E+03 
                9.30001E-03        1.01949           19.5939E+03 
                9.4E-03            1.03001           19.6185E+03 
                9.50001E-03        1.04052           19.6419E+03 
                9.6E-03            1.05104           19.6643E+03 
                9.7E-03            1.06155           19.6856E+03 
                9.80001E-03        1.07206           19.7058E+03 
                9.9E-03            1.08258           19.7249E+03 
               10.E-03             1.09309           19.7429E+03 




