"strain,-","stress,MPa","stress,Pa"
0.0,713.6557547429458,713655754.7429458
0.0005,755.6922519205323,755692251.9205322
0.001,794.7150729877717,794715072.9877717
0.0015,830.9424564059684,830942456.4059684
0.002,864.5766307505079,864576630.7505078
0.0025,895.8050395130246,895805039.5130246
0.003,924.8014577075022,924801457.7075022
0.0035,951.7270143200176,951727014.3200176
0.004,976.7311314774674,976731131.4774674
0.0045,999.9523890802478,999952389.0802479
0.005,1021.5193221491121,1021519322.1491121
0.0055,1041.5511570459869,1041551157.0459869
0.006,1060.1584919037407,1060158491.9037406
0.0065,1077.4439259552144,1077443925.9552143
0.007,1093.50264193306,1093502641.93306
0.0075,1108.4229452837785,1108422945.2837784
0.008,1122.286763578378,1122286763.578378
0.0085,1135.1701091922396,1135170109.1922395
0.009,1147.1435080569206,1147143508.0569205
0.0095,1158.2723970487405,1158272397.0487404
0.01,1168.6174923673202,1168617492.3673203
0.0105,1178.235131067349,1178235131.067349
0.011,1187.1775877355149,1187177587.7355149
0.0115,1195.4933681490934,1195493368.1490934
0.012,1203.2274816111626,1203227481.6111627
0.0125,1210.421693528088,1210421693.528088
0.013,1217.1147596764908,1217114759.6764908
0.0135,1223.3426434981588,1223342643.498159
0.014,1229.1387176614044,1229138717.6614044
0.0145,1234.5339510352894,1234533951.0352895
0.015,1239.5570821382792,1239557082.1382792
0.0155,1244.234780044545,1244234780.044545
0.016,1248.5917936588323,1248591793.6588323
0.0165,1252.651090203939,1252651090.203939
0.017,1256.4339837030618,1256433983.7030618
0.0175,1259.9602541820786,1259960254.1820786
0.018,1263.2482582639284,1263248258.2639284
0.0185,1266.3150317782583,1266315031.7782583
0.019,1269.176384964154,1269176384.964154
0.0195,1271.8469908017396,1271846990.8017397
0.02,1274.3404669695183,1274340466.9695182
0.0205,1276.6694518882532,1276669451.8882532
0.021,1278.8456752787556,1278845675.2787557
0.0215,1280.8800236299637,1280880023.6299636
0.022,1282.782600944988,1282782600.944988
0.0225,1284.5627851061445,1284562785.1061444
0.023,1286.2292801753392,1286229280.1753392
0.0235,1287.7901649232504,1287790164.9232504
0.024,1289.2529378595414,1289252937.8595414
0.0245,1290.6245590166463,1290624559.0166464
0.025,1291.9114887214075,1291911488.7214074
0.0255,1293.1197235719221,1293119723.571922
0.026,1294.2548298212414,1294254829.8212414
0.0265,1295.3219743549914,1295321974.3549914
0.027,1296.3259534364943,1296325953.4364944
0.0275,1297.2712193804032,1297271219.3804033
0.028,1298.1619053042684,1298161905.3042684
0.0285,1299.001848096637,1299001848.096637
0.029,1299.794609730307,1299794609.730307
0.0295,1300.5434970400506,1300543497.0400505
0.03,1301.2515800755368,1301251580.0755367
0.0305,1301.9217091321636,1301921709.1321635
0.031,1302.556530555125,1302556530.555125
0.0315,1303.1585014051416,1303158501.4051416
0.032,1303.7299030679171,1303729903.067917
0.0325,1304.2728538834574,1304272853.8834574
0.033,1304.789320865894,1304789320.865894
0.0335,1305.2811305793673,1305281130.5793674
0.034,1305.7499792307913,1305749979.2307913
0.0345,1306.1974420359325,1306197442.0359325
0.035,1306.6249819111774,1306624981.9111774
0.0355,1307.0339575395712,1307033957.5395713
0.036,1307.4256308562226,1307425630.8562226
0.0365,1307.8011739949036,1307801173.9949036
0.037,1308.161675734672,1308161675.7346718
0.0375,1308.5081474825338,1308508147.4825337
0.038,1308.8415288255699,1308841528.8255699
0.0385,1309.162692683546,1309162692.683546
0.039,1309.4724500907826,1309472450.0907826
0.0395,1309.7715546339905,1309771554.6339905
0.04,1310.060706570854,1310060706.5708542
0.0405,1310.340556652354,1310340556.652354
0.041,1310.6117096701705,1310611709.6701705
0.0415,1310.8747277489622,1310874727.7489622
0.042,1311.130133401896,1311130133.401896
0.0425,1311.3784123664761,1311378412.366476
0.043,1311.6200162364917,1311620016.2364917
0.0435,1311.855364904763,1311855364.904763
0.044,1312.0848488303116,1312084848.8303115
0.0445,1312.3088311425888,1312308831.1425889
0.045,1312.5276495945004,1312527649.5945003
0.0455,1312.7416183751059,1312741618.3751059
0.046,1312.9510297920983,1312951029.7920983
0.0465,1313.1561558334329,1313156155.833433
0.047,1313.3572496168053,1313357249.6168053
0.0475,1313.554546735053,1313554546.735053
0.048,1313.7482665049624,1313748266.5049624
0.0485,1313.9386131264407,1313938613.1264408
0.049,1314.125776758495,1314125776.758495
0.0495,1314.30993451801,1314309934.5180101
0.05,1314.4912514068737,1314491251.4068737
0.0505,1314.669881172607,1314669881.172607
0.051,1314.845967107281,1314845967.107281
0.0515,1315.0196427891622,1315019642.7891622
0.052,1315.191032771196,1315191032.771196
0.0525,1315.3602532201649,1315360253.2201648
0.053,1315.5274125100545,1315527412.5100546
0.0535,1315.6926117729274,1315692611.7729275
0.054,1315.85594541036,1315855945.4103599
0.0545,1316.017501568271,1316017501.568271
0.055,1316.1773625777778,1316177362.5777779
0.0555,1316.3356053645196,1316335605.3645196
0.056,1316.4923018287163,1316492301.8287163
0.0565,1316.6475191980594,1316647519.1980593
0.057,1316.8013203553926,1316801320.3553927
0.0575,1316.9537641429893,1316953764.1429892
0.058,1317.1049056451088,1317104905.645109
0.0585,1317.254796450391,1317254796.450391
0.059,1317.4034848955348,1317403484.8955348
0.0595,1317.5510162916087,1317551016.2916086
0.06,1317.697433134232,1317697433.1342318
0.0605,1317.8427752987914,1317842775.2987914
0.061,1317.987080221765,1317987080.221765
0.0615,1318.130383069143,1318130383.0691428
0.062,1318.2727168928823,1318272716.8928823
0.0625,1318.4141127762427,1318414112.7762427
0.063,1318.5545999688065,1318554599.9688065
0.0635,1318.6942060119197,1318694206.0119197
0.064,1318.8329568552397,1318832956.8552396
0.0645,1318.970876965031,1318970876.9650311
0.065,1319.1079894247928,1319107989.4247928
0.0655,1319.244316028772,1319244316.0287719
0.066,1319.3798773688713,1319379877.3688715
0.0665,1319.5146929154216,1319514692.9154217
0.067,1319.6487810922602,1319648781.0922601
0.0675,1319.7821593465185,1319782159.3465185
0.068,1319.9148442135033,1319914844.2135034
0.0685,1320.0468513770163,1320046851.3770163
0.069,1320.178195725439,1320178195.725439
0.0695,1320.3088914038874,1320308891.4038875
0.07,1320.4389518627147,1320438951.8627148
0.0705,1320.5683899026242,1320568389.9026241
0.071,1320.6972177166308,1320697217.7166307
0.0715,1320.8254469291,1320825446.9291
0.072,1320.953088632071,1320953088.632071
0.0725,1321.0801534190518,1321080153.419052
0.073,1321.2066514164776,1321206651.4164777
0.0735,1321.3325923129855,1321332592.3129854
0.074,1321.4579853866724,1321457985.3866723
0.0745,1321.5828395304695,1321582839.5304694
0.075,1321.7071632757734,1321707163.2757733
0.0755,1321.8309648144561,1321830964.8144562
0.076,1321.954252019366,1321954252.019366
0.0765,1322.0770324634304,1322077032.4634304
0.077,1322.1993134374568,1322199313.4374568
0.0775,1322.3211019667222,1322321101.9667222
0.078,1322.442404826443,1322442404.826443
0.0785,1322.5632285561974,1322563228.5561974
