"strain,-","stress,MPa","stress,Pa"
0.0,690.6467309645491,690646730.9645491
0.0005,696.8988771910716,696898877.1910716
0.001,702.9473915376728,702947391.5376729
0.0015,708.7997043126243,708799704.3126242
0.002,714.4629704281177,714462970.4281178
0.0025,719.9440796784634,719944079.6784633
0.003,725.2496666314153,725249666.6314152
0.0035,730.3861201474404,730386120.1474403
0.004,735.3595925411527,735359592.5411527
0.0045,740.1760083985725,740176008.3985726
0.005,744.8410730633312,744841073.0633312
0.0055,749.3602808044218,749360280.8044218
0.006,753.7389226776017,753738922.6776017
0.0065,757.9820940920839,757982094.0920839
0.007,762.0947020936906,762094702.0936905
0.0075,766.0814723752171,766081472.3752171
0.008,769.9469560243307,769946956.0243307
0.0085,773.6955360189288,773695536.0189288
0.009,777.3314334795032,777331433.4795032
0.0095,780.8587136876811,780858713.6876811
0.01,784.2812918797661,784281291.8797661
0.0105,787.6029388237617,787602938.8237617
0.011,790.8272861880325,790827286.1880325
0.0115,793.9578317094495,793957831.7094494
0.012,796.9979441685635,796997944.1685636
0.0125,799.9508681790612,799950868.1790612
0.013,802.8197287984876,802819728.7984877
0.0135,805.6075359669444,805607535.9669445
0.014,808.3171887802248,808317188.7802248
0.0145,810.9514796035983,810951479.6035982
0.015,813.5130980322215,813513098.0322214
0.0155,816.0046347039261,816004634.7039261
0.016,818.4285849699152,818428584.9699152
0.0165,820.7873524286938,820787352.4286938
0.017,823.083252328354,823083252.328354
0.0175,825.3185148421414,825318514.8421414
0.018,827.4952882220491,827495288.2220491
0.0185,829.6156418349983,829615641.8349984
0.019,831.681569085999,831681569.0859989
0.0195,833.6949902325173,833694990.2325172
0.02,835.6577550941129,835657755.0941129
0.0205,837.5716456612629,837571645.6612629
0.021,839.4383786071386,839438378.6071386
0.0215,841.2596077059558,841259607.7059557
0.022,843.0369261613927,843036926.1613927
0.0225,844.7718688484288,844771868.8484287
0.023,846.4659144718382,846465914.4718382
0.0235,848.120487644446,848120487.644446
0.024,849.7369608881413,849736960.8881413
0.0245,851.3166565605304,851316656.5605304
0.025,852.86084871,852860848.71
0.0255,854.3707648618613,854370764.8618613
0.026,855.8475877381445,855847587.7381445
0.0265,857.2924569135164,857292456.9135164
0.027,858.7064704097004,858706470.4097004
0.0275,860.090686230694,860090686.230694
0.028,861.4461238409826,861446123.8409827
0.0285,862.7737655888814,862773765.5888814
0.029,864.0745580770422,864074558.0770422
0.0295,865.3494134820955,865349413.4820956
0.03,866.5992108253222,866599210.8253222
0.0305,867.8247971961746,867824797.1961746
0.031,869.0269889304079,869026988.9304079
0.0315,870.2065727445038,870206572.7445037
0.032,871.3643068280197,871364306.8280197
0.0325,872.5009218954244,872500921.8954245
0.033,873.6171221989288,873617122.1989287
0.0335,874.7135865037644,874713586.5037644
0.034,875.7909690273029,875790969.027303
0.0345,876.8499003433649,876849900.3433648
0.035,877.8909882530104,877890988.2530104
0.0355,878.9148186230573,878914818.6230572
0.036,879.921956193529,879921956.193529
0.0365,880.9129453551845,880912945.3551846
0.037,881.8883108982451,881888310.8982451
0.0375,882.8485587333846,882848558.7333846
0.038,883.7941765860198,883794176.5860199
0.0385,884.7256346648853,884725634.6648853
0.039,885.6433863058567,885643386.3058567
0.0395,886.5478685919343,886547868.5919343
0.04,887.4395029502783,887439502.9502783
0.0405,888.318695727145,888318695.7271451
0.041,889.1858387415443,889185838.7415444
0.0415,890.0413098184122,890041309.8184122
0.042,890.8854733020548,890885473.3020549
0.0425,891.7186805505993,891718680.5505993
0.043,892.5412704121551,892541270.412155
0.0435,893.3535696833657,893353569.6833657
0.044,894.1558935510038,894155893.5510038
0.0445,894.9485460172406,894948546.0172405
0.045,895.7318203091907,895731820.3091906
0.0455,896.5059992733238,896505999.2733238
0.046,897.2713557552972,897271355.7552972
0.0465,898.0281529657544,898028152.9657544
0.047,898.7766448326091,898776644.8326092
0.0475,899.5170763403157,899517076.3403157
0.048,900.2496838566092,900249683.8566092
0.0485,900.9746954471805,900974695.4471805
0.049,901.6923311787316,901692331.1787316
0.0495,902.4028034108453,902402803.4108453
0.05,903.1063170770803,903106317.0770804
0.0505,903.8030699556948,903803069.9556948
0.051,904.493252930379,904493252.9303789
0.0515,905.1770502413733,905177050.2413733
0.052,905.8546397273187,905854639.7273188
0.0525,906.5261930581953,906526193.0581954
0.053,907.1918759596649,907191875.959665
0.0535,907.8518484291515,907851848.4291514
0.054,908.5062649439517,908506264.9439517
0.0545,909.1552746616803,909155274.6616803
