
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.08975E+03
              400.006E-06        124.001E-03          3.70208E+03
              500.005E-06        155.032E-03          4.20841E+03
              600.006E-06        186.008E-03          4.63967E+03
              700.006E-06        216.984E-03          5.04696E+03
              800.007E-06        247.913E-03          5.36836E+03
              900.008E-06        278.838E-03          5.66931E+03
                1.00001E-03      309.763E-03          5.91492E+03
                1.10001E-03      340.688E-03          6.11605E+03
                1.20001E-03      371.613E-03          6.27481E+03
                1.30001E-03      402.538E-03          6.40267E+03
                1.40001E-03      433.464E-03          6.45124E+03
                1.50001E-03      464.389E-03          6.47797E+03
                1.60001E-03      495.314E-03          6.4831E+03 
                1.70001E-03      526.239E-03          6.48419E+03
                1.8E-03          557.159E-03          6.48257E+03
                1.9E-03          588.084E-03          6.47945E+03
                2.E-03           619.126E-03          6.47536E+03
                2.10001E-03      650.303E-03          6.47053E+03
                2.20001E-03      681.476E-03          6.465E+03  
                2.3E-03          712.648E-03          6.45886E+03
                2.40001E-03      743.825E-03          6.45222E+03
                2.5E-03          774.998E-03          6.44502E+03
                2.60001E-03      806.175E-03          6.43728E+03
                2.70001E-03      837.348E-03          6.42909E+03
                2.8E-03          868.52E-03           6.42044E+03
                2.90001E-03      899.697E-03          6.4113E+03 
                3.00001E-03      930.87E-03           6.40164E+03
                3.1E-03          962.042E-03          6.39151E+03
                3.20001E-03      993.219E-03          6.38093E+03
                3.30001E-03        1.02454            6.36986E+03
                3.4E-03            1.05592            6.35831E+03
                3.50001E-03        1.0873             6.34631E+03
                3.6E-03            1.11868            6.33381E+03
                3.70001E-03        1.15007            6.32064E+03
                3.80001E-03        1.18144            6.30694E+03
                3.9E-03            1.21282            6.29255E+03
                4.00001E-03        1.24421            6.27736E+03
                4.10001E-03        1.27559            6.26141E+03
                4.2E-03            1.30697            6.2446E+03 
                4.30001E-03        1.33835            6.2272E+03 
                4.4E-03            1.36973            6.20913E+03
                4.5E-03            1.40111            6.1904E+03 
                4.60001E-03        1.43249            6.17088E+03
                4.7E-03            1.46387            6.15057E+03
                4.80001E-03        1.49525            6.12947E+03
                4.90001E-03        1.52663            6.10734E+03
                5.E-03             1.55801            6.08425E+03
                5.10001E-03        1.5889             6.06041E+03
                5.20001E-03        1.61999            6.03543E+03
                5.30001E-03        1.65098            6.00946E+03
                5.40001E-03        1.68193            5.98242E+03
                5.50001E-03        1.71301            5.95411E+03
                5.6E-03            1.74392            5.92474E+03
                5.70001E-03        1.77506            5.89389E+03
                5.8E-03            1.80592            5.86196E+03
                5.90001E-03        1.837              5.82843E+03
                6.00001E-03        1.86795            5.79366E+03
                6.1E-03            1.89899            5.75729E+03
                6.20001E-03        1.92999            5.71934E+03
                6.30001E-03        1.96091            5.68002E+03
                6.40001E-03        1.99206            5.63874E+03
                6.5E-03            2.02299            5.5965E+03 
                6.6E-03            2.05407            5.55183E+03
                6.7E-03            2.08478            5.5064E+03 
                6.80001E-03        2.1162             5.45846E+03
                6.9E-03            2.14675            5.40996E+03
                7.E-03             2.1782             5.3589E+03 
                7.10001E-03        2.20876            5.30773E+03
                7.2E-03            2.2401             5.25394E+03
                7.3E-03            2.27082            5.20025E+03
                7.4E-03            2.30207            5.14412E+03
                7.50001E-03        2.33282            5.08829E+03
                7.6E-03            2.36411            5.03026E+03
                7.70001E-03        2.39465            4.97246E+03
                7.8E-03            2.42628            4.91247E+03
                7.9E-03            2.45839            4.84981E+03
                8.E-03             2.49039            4.78779E+03
                8.10001E-03        2.52137            4.72699E+03
                8.2E-03            2.55177            4.66719E+03
                8.3E-03            2.5818             4.60867E+03
                8.4E-03            2.61207            4.54834E+03
                8.5E-03            2.64498            4.48427E+03
                8.60001E-03        2.67655            4.4215E+03 
                8.7E-03            2.70763            4.36006E+03
                8.8E-03            2.73871            4.30014E+03
                8.9E-03            2.76797            4.24123E+03
                9.E-03             2.79723            4.18379E+03
                9.1E-03            2.82962            4.12157E+03
                9.2E-03            2.86174            4.05744E+03
                9.3E-03            2.89348            3.99545E+03
                9.4E-03            2.92334            3.93594E+03
                9.5E-03            2.95321            3.87668E+03
                9.6E-03            2.98432            3.8178E+03 
                9.7E-03            3.01646            3.75643E+03
                9.8E-03            3.04718            3.69647E+03
                9.9E-03            3.0779             3.63802E+03
               10.E-03             3.10862            3.58127E+03




