
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.40057E+03
              600.E-06           186.012E-03          5.86282E+03
              700.001E-06        216.989E-03          6.31477E+03
              800.002E-06        247.964E-03          6.65853E+03
              900.003E-06        278.889E-03          6.9472E+03 
                1.E-03           309.815E-03          7.24939E+03
                1.1E-03          340.74E-03           7.48078E+03
                1.2E-03          371.665E-03          7.69589E+03
                1.30001E-03      402.59E-03           7.90052E+03
                1.40001E-03      433.515E-03          8.09142E+03
                1.50001E-03      464.44E-03           8.27019E+03
                1.60001E-03      495.365E-03          8.41182E+03
                1.70001E-03      526.29E-03           8.54917E+03
                1.80001E-03      557.215E-03          8.67918E+03
                1.90001E-03      588.14E-03           8.78868E+03
                2.00001E-03      619.182E-03          8.88131E+03
                2.10001E-03      650.354E-03          8.97899E+03
                2.2E-03          681.527E-03          9.05143E+03
                2.30001E-03      712.704E-03          9.10886E+03
                2.4E-03          743.877E-03          9.15806E+03
                2.50001E-03      775.054E-03          9.198E+03  
                2.60001E-03      806.226E-03          9.22642E+03
                2.7E-03          837.399E-03          9.2432E+03 
                2.80001E-03      868.576E-03          9.24927E+03
                2.90001E-03      899.748E-03          9.24382E+03
                3.E-03           930.921E-03          9.23089E+03
                3.10001E-03      962.098E-03          9.21199E+03
                3.20001E-03      993.27E-03           9.18829E+03
                3.3E-03            1.0243             9.16121E+03
                3.40001E-03        1.05527            9.13148E+03
                3.5E-03            1.08623            9.09943E+03
                3.60001E-03        1.1172             9.06538E+03
                3.70001E-03        1.14817            9.02907E+03
                3.8E-03            1.17914            8.99112E+03
                3.90001E-03        1.21011            8.95141E+03
                4.00001E-03        1.24107            8.90948E+03
                4.1E-03            1.27204            8.86563E+03
                4.20001E-03        1.30301            8.81962E+03
                4.30001E-03        1.33397            8.77097E+03
                4.4E-03            1.36494            8.71903E+03
                4.50001E-03        1.39591            8.66341E+03
                4.6E-03            1.42688            8.60365E+03
                4.70001E-03        1.45785            8.53999E+03
                4.80001E-03        1.48881            8.47212E+03
                4.9E-03            1.51978            8.40009E+03
                5.00001E-03        1.55075            8.32405E+03
                5.10001E-03        1.58171            8.24395E+03
                5.2E-03            1.61271            8.15871E+03
                5.30001E-03        1.64366            8.06928E+03
                5.40001E-03        1.67475            7.97508E+03
                5.50001E-03        1.70563            7.87724E+03
                5.6E-03            1.73674            7.77428E+03
                5.70001E-03        1.76756            7.66842E+03
                5.8E-03            1.79879            7.55722E+03
                5.90001E-03        1.82951            7.44382E+03
                6.E-03             1.86076            7.32531E+03
                6.1E-03            1.8916             7.20563E+03
                6.2E-03            1.92277            7.08181E+03
                6.30001E-03        1.95359            6.95737E+03
                6.4E-03            1.98476            6.83E+03   
                6.50001E-03        2.01554            6.7034E+03 
                6.60001E-03        2.04671            6.57507E+03
                6.70001E-03        2.07739            6.44884E+03
                6.8E-03            2.1088             6.32074E+03
                6.9E-03            2.13932            6.19586E+03
                7.00001E-03        2.17086            6.06961E+03
                7.10001E-03        2.20149            5.94692E+03
                7.2E-03            2.23277            5.82602E+03
                7.30001E-03        2.26364            5.70843E+03
                7.4E-03            2.29436            5.59681E+03
                7.5E-03            2.32568            5.48583E+03
                7.60001E-03        2.35667            5.38104E+03
                7.7E-03            2.38742            5.28084E+03
                7.8E-03            2.41871            5.18302E+03
                7.9E-03            2.44983            5.09085E+03
                8.E-03             2.4797             5.00385E+03
                8.1E-03            2.50957            4.92231E+03
                8.2E-03            2.54125            4.83887E+03
                8.30001E-03        2.57325            4.75705E+03
                8.4E-03            2.60525            4.68041E+03
                8.5E-03            2.63607            4.61055E+03
                8.6E-03            2.66558            4.55487E+03
                8.7E-03            2.69484            4.49662E+03
                8.8E-03            2.7257             4.45101E+03
                8.9E-03            2.7577             4.43712E+03
                9.E-03             2.78939            4.42222E+03
                9.1E-03            2.81925            4.40843E+03
                9.2E-03            2.84912            4.38919E+03
                9.3E-03            2.87899            4.36777E+03
                9.4E-03            2.90885            4.35208E+03
                9.5E-03            2.93872            4.33606E+03
                9.6E-03            2.9671             4.31755E+03
                9.7E-03            2.99694            4.28916E+03
                9.8E-03            3.03022            4.26689E+03
                9.9E-03            3.0635             4.23902E+03
               10.E-03             3.09678            4.21767E+03




