
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.66759E+03
              700.001E-06        216.989E-03          7.86267E+03
              800.002E-06        247.923E-03          8.92058E+03
              900.003E-06        278.848E-03         10.0193E+03 
                1.E-03           309.773E-03         11.0276E+03 
                1.1E-03          340.699E-03         11.8167E+03 
                1.2E-03          371.624E-03         12.5513E+03 
                1.30001E-03      402.549E-03         13.3746E+03 
                1.40001E-03      433.474E-03         13.9123E+03 
                1.50001E-03      464.399E-03         14.3608E+03 
                1.60001E-03      495.324E-03         14.5773E+03 
                1.70001E-03      526.249E-03         14.6095E+03 
                1.80001E-03      557.174E-03         14.5488E+03 
                1.90001E-03      588.099E-03         14.4826E+03 
                2.00001E-03      619.141E-03         14.4045E+03 
                2.10001E-03      650.313E-03         14.3082E+03 
                2.2E-03          681.486E-03         14.2165E+03 
                2.30001E-03      712.663E-03         14.1073E+03 
                2.4E-03          743.836E-03         13.9945E+03 
                2.50001E-03      775.013E-03         13.8749E+03 
                2.60001E-03      806.185E-03         13.7421E+03 
                2.7E-03          837.358E-03         13.6121E+03 
                2.80001E-03      868.535E-03         13.4629E+03 
                2.90001E-03      899.707E-03         13.3182E+03 
                3.E-03           930.88E-03          13.1575E+03 
                3.10001E-03      962.057E-03         12.9933E+03 
                3.20001E-03      993.229E-03         12.8233E+03 
                3.3E-03            1.02426           12.6386E+03 
                3.40001E-03        1.05523           12.4575E+03 
                3.5E-03            1.08619           12.256E+03  
                3.60001E-03        1.11716           12.0597E+03 
                3.70001E-03        1.14806           10.2074E+03 
                3.80001E-03        1.17919           11.6587E+03 
                3.90001E-03        1.21008            8.80181E+03
                4.E-03             1.24151           11.6737E+03 
                4.1E-03            1.27253           11.161E+03  
                4.20001E-03        1.30325           11.1353E+03 
                4.30001E-03        1.33457           11.0889E+03 
                4.4E-03            1.3654            10.6783E+03 
                4.5E-03            1.39656           10.4451E+03 
                4.6E-03            1.42764           10.1554E+03 
                4.7E-03            1.45869            9.98106E+03
                4.8E-03            1.48969            9.65105E+03
                4.9E-03            1.52068            9.40779E+03
                5.E-03             1.55174            9.21405E+03
                5.10001E-03        1.58271            9.03628E+03
                5.2E-03            1.61379            8.7823E+03 
                5.3E-03            1.64476            8.48514E+03
                5.40001E-03        1.6758             8.31215E+03
                5.5E-03            1.70673            8.16736E+03
                5.6E-03            1.73791            8.0737E+03 
                5.7E-03            1.76895            7.80166E+03
                5.8E-03            1.79982            7.66744E+03
                5.9E-03            1.83129            7.55343E+03
                6.E-03             1.86221            7.42928E+03
                6.10001E-03        1.89303            7.28243E+03
                6.2E-03            1.92452            7.19322E+03
                6.3E-03            1.95532            7.07751E+03
                6.4E-03            1.98593            6.9786E+03 
                6.5E-03            2.01757            6.83309E+03
                6.6E-03            2.04865            6.76147E+03
                6.70001E-03        2.0797             6.68077E+03
                6.8E-03            2.11018            6.57475E+03
                6.9E-03            2.14131            6.48534E+03
                7.E-03             2.17194            6.44725E+03
                7.1E-03            2.20443            6.47358E+03
                7.2E-03            2.23515            6.46075E+03
                7.3E-03            2.26587            6.45704E+03
                7.4E-03            2.29659            6.44358E+03
                7.5E-03            2.32731            6.388E+03  
                7.6E-03            2.35831            6.35542E+03
                7.7E-03            2.3896             6.3696E+03 
                7.8E-03            2.42089            6.325E+03  
                7.9E-03            2.44944            6.28265E+03
                8.E-03             2.48236            6.24908E+03
                8.1E-03            2.51756            6.24841E+03
                8.2E-03            2.55209            6.1825E+03 
                8.3E-03            2.58413            6.16825E+03
                8.4E-03            2.61613            6.12518E+03
                8.5E-03            2.64813            6.05859E+03
                8.6E-03            2.68013            6.02371E+03
                8.7E-03            2.71213            5.97103E+03
                8.8E-03            2.74413            5.94485E+03
                8.9E-03            2.77613            5.89956E+03
                9.E-03             2.80762            5.88686E+03
                9.1E-03            2.83649            5.84374E+03
                9.2E-03            2.86529            5.8269E+03 
                9.3E-03            2.89409            5.77358E+03
                9.4E-03            2.92289            5.74455E+03
                9.5E-03            2.95169            5.71511E+03
                9.6E-03            2.98049            5.68741E+03
                9.7E-03            3.00929            5.6442E+03 
                9.8E-03            3.03809            5.61211E+03
                9.9E-03            3.06689            5.56675E+03
               10.E-03             3.09569            5.5808E+03 




