"displacement,mm","force,kN","force,N"
0.0,0.00416753,4.16753
0.0200011,1.43707,1437.07
0.0400051,2.90051,2900.51
0.0599947,4.43098,4430.98
0.0799874,5.68307,5683.07
0.0999767,7.27963,7279.63
0.119945,8.61698,8616.98
0.139913,10.175,10175.0
0.159881,11.518,11518.0
0.179849,12.3799,12379.9
0.199818,13.1789,13178.9
0.219786,13.933,13933.0
0.239754,14.295100000000001,14295.1
0.259722,14.538200000000002,14538.2
0.279687,14.658700000000001,14658.7
0.299655,14.719700000000001,14719.7
0.319624,14.7633,14763.3
0.339592,14.7964,14796.4
0.35956,14.8294,14829.4
0.379528,14.8583,14858.3
0.399572,14.885700000000002,14885.7
0.419703,14.9091,14909.1
0.439831,14.932200000000002,14932.2
0.459958,14.953899999999999,14953.9
0.480089,14.9739,14973.9
0.500217,14.9922,14992.2
0.520246,15.0096,15009.6
0.540273,15.0259,15025.9
0.560298,15.041200000000002,15041.2
0.580323,15.0556,15055.6
0.600351,15.069,15069.0
0.620375,15.0815,15081.5
0.640403,15.0934,15093.4
0.660427,15.1045,15104.5
0.680452,15.1149,15114.9
0.70048,15.124600000000001,15124.6
0.720505,15.133700000000001,15133.7
0.74053,15.1422,15142.2
0.760557,15.15,15150.0
0.780582,15.1573,15157.3
0.800606,15.1639,15163.9
0.820634,15.170100000000001,15170.1
0.840659,15.1757,15175.7
0.860687,15.1808,15180.8
0.880711,15.1854,15185.4
0.900736,15.1894,15189.4
0.920764,15.193,15193.0
0.940788,15.196100000000001,15196.1
0.960813,15.1987,15198.7
0.980713,15.201,15201.0
1.00053,15.202700000000002,15202.7
1.02035,15.2041,15204.1
1.04017,15.205,15205.0
1.05999,15.2055,15205.5
1.07981,15.2056,15205.6
1.09963,15.2053,15205.3
1.1197,15.204600000000001,15204.6
1.14018,15.2035,15203.5
1.1604,15.2019,15201.9
1.18045,15.200000000000001,15200.0
1.2005,15.197700000000001,15197.7
1.22056,15.1949,15194.9
1.24061,15.1917,15191.7
1.26067,15.188200000000002,15188.2
1.28072,15.1842,15184.2
1.30077,15.1798,15179.8
1.32082,15.175,15175.0
1.34088,15.1698,15169.8
1.36089,15.164200000000001,15164.2
1.38052,15.158299999999999,15158.3
1.40014,15.1519,15151.9
1.41977,15.1452,15145.2
1.43956,15.1379,15137.9
1.45986,15.1301,15130.1
1.48016,15.1218,15121.8
1.50047,15.113,15113.0
1.52077,15.1038,15103.8
1.541,15.0942,15094.2
1.56086,15.084200000000001,15084.2
1.58103,15.073500000000001,15073.5
1.6016,15.062100000000001,15062.1
1.62217,15.0502,15050.2
1.64274,15.0379,15037.9
1.66331,15.0249,15024.9
1.68388,15.0111,15011.1
1.70445,14.9964,14996.4
1.72503,14.981200000000001,14981.2
1.7456,14.9647,14964.7
1.76617,14.9474,14947.4
1.78674,14.9297,14929.7
1.80731,14.9114,14911.4
1.82788,14.8926,14892.6
1.84824,14.8733,14873.3
1.86835,14.853100000000001,14853.1
1.88847,14.8324,14832.4
1.90858,14.811100000000001,14811.1
1.9287,14.789100000000001,14789.1
1.94881,14.766399999999999,14766.4
1.96892,14.742799999999999,14742.8
1.98904,14.7186,14718.6
2.00915,14.6936,14693.6
