"strain,-","stress,MPa","stress,Pa"
0.0,635.7111866180167,635711186.6180166
0.0005,663.0591070678249,663059107.067825
0.001,682.1747744435252,682174774.4435252
0.0015,695.636558833315,695636558.833315
0.002,705.2137247662242,705213724.7662243
0.0025,712.1203962913008,712120396.2913009
0.003,717.1898024167151,717189802.4167151
0.0035,720.9938272625449,720993827.2625449
0.004,723.9250339855597,723925033.9855597
0.0045,726.2529420682137,726252942.0682137
0.005,728.1626398864428,728162639.8864428
0.0055,729.7812775177412,729781277.5177412
0.006,731.1962441630943,731196244.1630943
0.0065,732.4676403493129,732467640.3493129
0.007,733.6368357396011,733636835.7396011
0.0075,734.7323412362225,734732341.2362225
0.008,735.7738383748745,735773838.3748745
0.0085,736.7749443940447,736774944.3940448
0.009,737.7451098103091,737745109.8103092
0.0095,738.6909207679663,738690920.7679663
0.01,739.6169929692176,739616992.9692175
0.0105,740.5265853555171,740526585.3555171
0.011,741.4220214807316,741422021.4807316
0.0115,742.3049789148104,742304978.9148104
0.012,743.1766880787795,743176688.0787796
0.0125,744.0380689183918,744038068.9183918
0.013,744.8898249087449,744889824.9087449
0.0135,745.7325077653825,745732507.7653825
0.014,746.5665620404968,746566562.0404968
0.0145,747.3923559031839,747392355.9031839
0.015,748.2102024268193,748210202.4268192
0.0155,749.0203743508397,749020374.3508397
0.016,749.823114353876,749823114.353876
0.0165,750.6186422367891,750618642.2367891
0.017,751.4071599760395,751407159.9760394
0.0175,752.1888553071569,752188855.3071569
0.018,752.9639042917005,752963904.2917005
0.0185,753.7324731794399,753732473.1794399
0.019,754.4947197802381,754494719.7802382
0.0195,755.2507944933203,755250794.4933203
0.02,756.0008410957614,756000841.0957614
0.0205,756.7449973604921,756744997.3604921
0.021,757.4833955524703,757483395.5524702
0.0215,758.2161628367578,758216162.8367578
0.022,758.9434216219985,758943421.6219984
0.0225,759.6652898557121,759665289.855712
0.023,760.381881282959,760381881.282959
0.0235,761.0933056765565,761093305.6765565
0.024,761.7996690446951,761799669.044695
0.0245,762.5010738201836,762501073.8201836
0.025,763.1976190344269,763197619.0344269
0.0255,763.8894004784426,763889400.4784425
0.026,764.5765108526726,764576510.8526727
0.0265,765.2590399069452,765259039.9069452
0.027,765.9370745716635,765937074.5716635
0.0275,766.6106990810883,766610699.0810883
0.028,767.2799950894341,767279995.0894341
0.0285,767.9450417803805,767945041.7803805
0.029,768.6059159705238,768605915.9705238
0.0295,769.2626922072168,769262692.2072167
0.03,769.9154428611989,769915442.8611989
0.0305,770.564238214375,770564238.214375
0.031,771.2091465430648,771209146.5430648
0.0315,771.8502341970162,771850234.1970162
0.032,772.4875656744496,772487565.6744496
0.0325,773.1212036933796,773121203.6933796
0.033,773.7512092594427,773751209.2594427
0.0335,774.3776417304352,774377641.7304353
0.034,775.0005588777615,775000558.8777615
0.0345,775.6200169449689,775620016.9449689
0.035,776.2360707035378,776236070.7035378
0.0355,776.8487735060827,776848773.5060827
0.036,777.4581773371108,777458177.3371108
0.0365,778.064332861474,778064332.861474
0.037,778.6672894706387,778667289.4706388
0.0375,779.2670953268948,779267095.3268949
0.038,779.8637974056152,779863797.4056152
0.0385,780.4574415356667,780457441.5356667
0.039,781.0480724380753,781048072.4380753
0.0395,781.6357337630304,781635733.7630304
0.04,782.2204681253205,782220468.1253206
0.0405,782.802317138277,782802317.1382769
0.041,783.3813214463032,783381321.4463032
0.0415,783.957520756061,783957520.756061
0.042,784.5309538663789,784530953.8663789
0.0425,785.1016586969497,785101658.6969497
0.043,785.669672315872,785669672.3158721
0.0435,786.2350309660964,786235030.9660964
0.044,786.7977700908249,786797770.0908248
0.0445,787.3579243579178,787357924.3579178
0.045,787.9155276833517,787915527.6833516
0.0455,788.4706132537746,788470613.2537745
0.046,789.0232135482013,789023213.5482013
0.0465,789.5733603588858,789573360.3588858
0.047,790.1210848114115,790121084.8114115
0.0475,790.6664173840333,790666417.3840332
0.048,791.209387926305,791209387.926305
0.0485,791.7500256770252,791750025.6770252
0.049,792.2883592815301,792288359.2815301
0.0495,792.8244168083644,792824416.8083644
0.05,793.3582257653546,793358225.7653546
0.0505,793.8898131151134,793889813.1151134
0.051,794.4192052899969,794419205.2899969
0.0515,794.9464282065405,794946428.2065406
0.052,795.471507279394,795471507.279394
0.0525,795.994467434777,795994467.434777
0.053,796.5153331234748,796515333.1234747
0.0535,797.034128333395,797034128.333395
0.054,797.5508766017003,797550876.6017003
0.0545,798.065601026537,798065601.0265371
0.055,798.578324278375,798578324.278375
0.0555,799.089068610974,799089068.610974
0.056,799.5978558719916,799597855.8719915
0.0565,800.1047075132481,800104707.5132481
0.057,800.6096446006597,800609644.6006597
0.0575,801.1126878238551,801112687.8238552
0.058,801.6138575054861,801613857.505486
0.0585,802.1131736102443,802113173.6102443
0.059,802.6106557535967,802610655.7535967
0.0595,803.1063232102488,803106323.2102488
0.06,803.6001949223462,803600194.9223462
0.0605,804.0922895074249,804092289.5074248
0.061,804.5826252661195,804582625.2661195
0.0615,805.0712201896379,805071220.1896379
0.062,805.5580919670113,805558091.9670112
0.0625,806.0432579921276,806043257.9921275
0.063,806.526735370556,806526735.370556
0.0635,807.0085409261712,807008540.9261712
0.064,807.4886912075824,807488691.2075824
0.0645,807.9672024943759,807967202.494376
0.065,808.4440908031773,808444090.8031774
0.0655,808.9193718935394,808919371.8935394
