
                  X             Displacement          Force      

                0.                 0.                 2.74511    
              100.009E-06         14.0006E-03         2.46255E+03
              200.E-06            28.003E-03          4.90212E+03
              300.004E-06         42.0048E-03         7.52515E+03
              400.008E-06         55.9993E-03         9.99052E+03
              500.004E-06         69.9863E-03        12.2358E+03 
              600.006E-06         84.0038E-03        14.0883E+03 
              700.008E-06         98.0211E-03        14.6466E+03 
              800.001E-06        112.037E-03         14.9575E+03 
              900.003E-06        126.061E-03         15.2217E+03 
                1.00001E-03      140.097E-03         15.4312E+03 
                1.1E-03          154.067E-03         15.6115E+03 
                1.2E-03          168.039E-03         15.7744E+03 
                1.30001E-03      182.01E-03          15.9241E+03 
                1.4E-03          195.98E-03          16.0599E+03 
                1.50001E-03      209.951E-03         16.1854E+03 
                1.6E-03          223.921E-03         16.3007E+03 
                1.70001E-03      237.893E-03         16.4087E+03 
                1.8E-03          251.844E-03         16.5101E+03 
                1.90001E-03      265.738E-03         16.6052E+03 
                2.E-03           279.629E-03         16.6944E+03 
                2.10001E-03      293.523E-03         16.7784E+03 
                2.2E-03          307.415E-03         16.8573E+03 
                2.30001E-03      321.308E-03         16.9313E+03 
                2.4E-03          335.2E-03           17.0012E+03 
                2.50001E-03      349.094E-03         17.0672E+03 
                2.6E-03          362.986E-03         17.1294E+03 
                2.70001E-03      376.879E-03         17.1882E+03 
                2.8E-03          390.77E-03          17.2439E+03 
                2.9E-03          404.664E-03         17.2966E+03 
                3.00001E-03      418.558E-03         17.3466E+03 
                3.1E-03          432.449E-03         17.3939E+03 
                3.20001E-03      446.343E-03         17.4386E+03 
                3.3E-03          460.235E-03         17.481E+03  
                3.40001E-03      474.128E-03         17.5212E+03 
                3.5E-03          488.02E-03          17.5592E+03 
                3.60001E-03      501.946E-03         17.5952E+03 
                3.7E-03          515.995E-03         17.6292E+03 
                3.80001E-03      530.044E-03         17.6613E+03 
                3.9E-03          544.092E-03         17.6915E+03 
                4.E-03           558.47E-03          17.7207E+03 
                4.10001E-03      572.871E-03         17.7482E+03 
                4.2E-03          587.27E-03          17.7741E+03 
                4.30001E-03      601.67E-03          17.7983E+03 
                4.4E-03          616.07E-03          17.821E+03  
                4.5E-03          630.47E-03          17.8421E+03 
                4.60001E-03      644.871E-03         17.8618E+03 
                4.7E-03          659.27E-03          17.8801E+03 
                4.80001E-03      673.672E-03         17.8971E+03 
                4.9E-03          688.069E-03         17.9127E+03 
                5.00001E-03      702.472E-03         17.9271E+03 
                5.1E-03          716.87E-03          17.9402E+03 
                5.2E-03          731.27E-03          17.9521E+03 
                5.30001E-03      745.67E-03          17.9628E+03 
                5.4E-03          760.071E-03         17.9723E+03 
                5.50001E-03      774.471E-03         17.9807E+03 
                5.6E-03          788.871E-03         17.988E+03  
                5.7E-03          803.269E-03         17.9942E+03 
                5.80001E-03      817.67E-03          17.9993E+03 
                5.9E-03          832.07E-03          18.0034E+03 
                6.00001E-03      846.471E-03         18.0063E+03 
                6.1E-03          860.87E-03          18.0082E+03 
                6.20001E-03      875.271E-03         18.0091E+03 
                6.3E-03          889.671E-03         18.0089E+03 
                6.4E-03          904.069E-03         18.0077E+03 
                6.50001E-03      918.471E-03         18.0055E+03 
                6.6E-03          932.87E-03          18.0021E+03 
                6.70001E-03      947.271E-03         17.9976E+03 
                6.8E-03          961.67E-03          17.9922E+03 
                6.9E-03          976.069E-03         17.9857E+03 
                7.00001E-03      990.471E-03         17.9783E+03 
                7.1E-03            1.00462           17.9697E+03 
                7.20001E-03        1.0187            17.9603E+03 
                7.3E-03            1.03278           17.9498E+03 
                7.40001E-03        1.04686           17.9385E+03 
                7.5E-03            1.06094           17.9262E+03 
                7.6E-03            1.07502           17.913E+03  
                7.70001E-03        1.0891            17.8989E+03 
                7.8E-03            1.10318           17.8837E+03 
                7.90001E-03        1.11726           17.8676E+03 
                8.E-03             1.13134           17.8506E+03 
                8.1E-03            1.14542           17.8325E+03 
                8.20001E-03        1.1595            17.8136E+03 
                8.3E-03            1.17358           17.7937E+03 
                8.40001E-03        1.18766           17.7728E+03 
                8.5E-03            1.20174           17.751E+03  
                8.6E-03            1.21582           17.7282E+03 
                8.7E-03            1.2299            17.7045E+03 
                8.8E-03            1.24398           17.6798E+03 
                8.90001E-03        1.25806           17.6542E+03 
                9.E-03             1.27214           17.6275E+03 
                9.10001E-03        1.28622           17.5999E+03 
                9.2E-03            1.3003            17.5712E+03 
                9.3E-03            1.31438           17.5416E+03 
                9.40001E-03        1.32846           17.511E+03  
                9.5E-03            1.34254           17.4792E+03 
                9.60001E-03        1.35662           17.4464E+03 
                9.7E-03            1.3707            17.4125E+03 
                9.8E-03            1.38478           17.3776E+03 
                9.9E-03            1.39886           17.3417E+03 
               10.E-03             1.41294           17.3044E+03 




