"displacement,mm","force,kN","force,N"
0.0,0.00274511,2.74511
0.0140006,2.4625500000000002,2462.55
0.028003,4.90212,4902.12
0.0420048,7.537140000000001,7537.14
0.0559993,10.078700000000001,10078.7
0.0699863,12.6477,12647.7
0.0840036,15.178600000000001,15178.6
0.0980211,17.6376,17637.6
0.112037,20.0091,20009.1
0.126061,22.229200000000002,22229.2
0.140097,24.3277,24327.7
0.154067,26.3895,26389.5
0.168039,28.1663,28166.3
0.18201,29.178400000000003,29178.4
0.19598,29.564700000000002,29564.7
0.209951,29.6966,29696.6
0.223921,29.795099999999998,29795.1
0.237893,29.85,29850.0
0.251841,29.8891,29889.1
0.265734,29.918200000000002,29918.2
0.279626,29.9366,29936.6
0.293519,29.948,29948.0
0.307411,29.9548,29954.8
0.321304,29.956,29956.0
0.335197,29.951900000000002,29951.9
0.34909,29.9434,29943.4
0.362982,29.931400000000004,29931.4
0.376875,29.9155,29915.5
0.390768,29.8962,29896.2
0.404661,29.873400000000004,29873.4
0.418554,29.8478,29847.8
0.432446,29.8193,29819.3
0.446339,29.788,29788.0
0.460231,29.754,29754.0
0.474125,29.7176,29717.6
0.488017,29.678900000000002,29678.9
0.50195,29.6378,29637.8
0.515999,29.5945,29594.5
0.530048,29.549,29549.0
0.544097,29.501400000000004,29501.4
0.558474,29.4505,29450.5
0.572875,29.3977,29397.7
0.587274,29.3428,29342.8
0.601676,29.285700000000002,29285.7
0.616074,29.226,29226.0
0.630474,29.1638,29163.8
0.644875,29.1003,29100.3
0.659057,29.0353,29035.3
0.673137,28.968799999999998,28968.8
0.687217,28.9008,28900.8
0.701298,28.831500000000002,28831.5
0.715377,28.7606,28760.6
0.729455,28.688200000000002,28688.2
0.743537,28.6143,28614.3
0.757615,28.539099999999998,28539.1
0.771697,28.462400000000002,28462.4
0.785775,28.3842,28384.2
0.799855,28.3046,28304.6
0.813937,28.2234,28223.4
0.828016,28.1406,28140.6
0.842097,28.0562,28056.2
0.856176,27.9701,27970.1
0.870257,27.8824,27882.4
0.884336,27.7933,27793.3
0.898415,27.702900000000003,27702.9
0.912496,27.6115,27611.5
0.926575,27.5188,27518.8
0.940658,27.4251,27425.1
0.954735,27.3304,27330.4
0.968816,27.2347,27234.7
0.982896,27.138,27138.0
0.996976,27.0404,27040.4
1.01106,26.9421,26942.1
1.02514,26.8428,26842.8
1.03922,26.742700000000003,26742.7
1.0533,25.9402,25940.2
1.0676,26.442400000000003,26442.4
1.08191,26.4685,26468.5
1.09621,26.3477,26347.7
1.10983,26.2572,26257.2
1.12334,26.159,26159.0
1.13789,26.059400000000004,26059.4
1.15238,25.9518,25951.8
1.16678,25.8377,25837.7
1.18118,25.72,25720.0
1.19558,25.6163,25616.3
1.20998,25.505599999999998,25505.6
1.22424,25.3883,25388.3
1.23783,25.278000000000002,25278.0
1.25143,25.1668,25166.8
1.26504,25.054000000000002,25054.0
1.27863,24.9406,24940.6
1.29223,24.8275,24827.5
1.30583,24.7151,24715.1
1.31943,24.5957,24595.7
1.33343,24.473200000000002,24473.2
1.34806,24.3395,24339.5
1.36269,24.2045,24204.5
1.37731,24.0673,24067.3
1.39194,23.9278,23927.8
1.40657,23.7847,23784.7
