
                  X             Displacement          Force      

                0.                 0.                 3.22984    
              100.007E-06         31.0005E-03         1.11364E+03
              200.006E-06         62.0038E-03         2.24424E+03
              300.006E-06         92.9936E-03         3.42934E+03
              400.001E-06        124.006E-03          4.39985E+03
              500.014E-06        155.041E-03          5.63424E+03
              600.E-06           186.012E-03          6.64078E+03
              700.001E-06        216.989E-03          7.3717E+03 
              800.002E-06        247.936E-03          8.14749E+03
              900.003E-06        278.861E-03          8.93399E+03
                1.E-03           309.804E-03          9.52025E+03
                1.1E-03          340.729E-03          9.99514E+03
                1.2E-03          371.654E-03         10.323E+03  
                1.3E-03          402.579E-03         10.4035E+03 
                1.40001E-03      433.504E-03         10.3947E+03 
                1.50001E-03      464.43E-03          10.3756E+03 
                1.60001E-03      495.355E-03         10.3518E+03 
                1.70001E-03      526.28E-03          10.327E+03  
                1.80001E-03      557.205E-03         10.3012E+03 
                1.90001E-03      588.13E-03          10.2741E+03 
                2.00001E-03      619.172E-03         10.246E+03  
                2.1E-03          650.344E-03         10.2166E+03 
                2.20001E-03      681.521E-03         10.1856E+03 
                2.30001E-03      712.694E-03         10.1531E+03 
                2.4E-03          743.866E-03         10.1193E+03 
                2.50001E-03      775.043E-03         10.0843E+03 
                2.60001E-03      806.216E-03         10.0473E+03 
                2.7E-03          837.389E-03         10.0095E+03 
                2.80001E-03      868.566E-03          9.97051E+03
                2.90001E-03      899.738E-03          9.92999E+03
                3.E-03           930.911E-03          9.88752E+03
                3.10001E-03      962.088E-03          9.84369E+03
                3.2E-03          993.26E-03           9.7984E+03 
                3.30001E-03        1.02458            9.75076E+03
                3.40001E-03        1.05596            9.70188E+03
                3.5E-03            1.08733            9.65162E+03
                3.60001E-03        1.11872            9.5992E+03 
                3.70001E-03        1.1501             9.54535E+03
                3.8E-03            1.18148            9.4895E+03 
                3.9E-03            1.21262            9.43216E+03
                4.E-03             1.24374            9.37178E+03
                4.10001E-03        1.2746             9.3101E+03 
                4.2E-03            1.30576            9.24453E+03
                4.3E-03            1.33656            9.17681E+03
                4.40001E-03        1.36778            9.10536E+03
                4.5E-03            1.39865            9.03047E+03
                4.60001E-03        1.42971            8.95129E+03
                4.70001E-03        1.46075            8.86833E+03
                4.80001E-03        1.49165            8.78182E+03
                4.90001E-03        1.52275            8.69113E+03
                5.00001E-03        1.55361            8.59635E+03
                5.1E-03            1.58478            8.49685E+03
                5.2E-03            1.6155             8.39454E+03
                5.3E-03            1.64678            8.28639E+03
                5.4E-03            1.67752            8.17616E+03
                5.5E-03            1.70881            8.0604E+03 
                5.60001E-03        1.73952            7.94395E+03
                5.70001E-03        1.77079            7.82243E+03
                5.8E-03            1.8016             7.70075E+03
                5.9E-03            1.83273            7.57587E+03
                6.00001E-03        1.86373            7.45008E+03
                6.10001E-03        1.89455            7.32351E+03
                6.2E-03            1.92582            7.19442E+03
                6.30001E-03        1.9564             7.06792E+03
                6.40001E-03        1.98777            6.93903E+03
                6.5E-03            2.01897            6.81242E+03
                6.6E-03            2.04926            6.68912E+03
                6.7E-03            2.08088            6.5635E+03 
                6.80001E-03        2.11179            6.44217E+03
                6.9E-03            2.14219            6.32398E+03
                7.E-03             2.1742             6.20484E+03
                7.1E-03            2.2047             6.09049E+03
                7.2E-03            2.23527            5.97993E+03
                7.3E-03            2.26604            5.87226E+03
                7.4E-03            2.29713            5.77102E+03
                7.5E-03            2.32821            5.67343E+03
                7.60001E-03        2.3593             5.5794E+03 
                7.7E-03            2.39038            5.49039E+03
                7.8E-03            2.42147            5.40494E+03
                7.9E-03            2.45203            5.32224E+03
                8.E-03             2.48535            5.23773E+03
                8.1E-03            2.51852            5.15729E+03
                8.2E-03            2.55052            5.08224E+03
                8.3E-03            2.58252            5.00942E+03
                8.4E-03            2.61452            4.93979E+03
                8.5E-03            2.64652            4.87411E+03
                8.6E-03            2.67839            4.81202E+03
                8.7E-03            2.70826            4.75337E+03
                8.8E-03            2.73905            4.72606E+03
                8.9E-03            2.768              4.71366E+03
                9.E-03             2.79616            4.70325E+03
                9.1E-03            2.82432            4.68998E+03
                9.2E-03            2.85248            4.67227E+03
                9.3E-03            2.88726            4.65217E+03
                9.4E-03            2.92246            4.6249E+03 
                9.5E-03            2.95643            4.59791E+03
                9.6E-03            2.98843            4.57813E+03
                9.7E-03            3.02043            4.55145E+03
                9.8E-03            3.05243            4.52816E+03
                9.9E-03            3.08443            4.49175E+03
               10.E-03             3.11643            4.47089E+03




